OBJECTID,JoinID,JoinID 1910,Valid in 1910,Geometry Check 1910,FULL_STREE,ST Name Alternate 1910,HNYC Street Name 1910,Left Low 1910,Left High 1910,Right Low 1910,Right High 1910,ED Left 1910,ED Right 1910,Name
14194,G00014058,G00014194,1,1,FRANKLIN,NA,FRANKLIN,1,5,2,6,360,360,FRANKLIN
14195,G00014059,G00014195,1,1,4 AVE,NA,4 AVE,NA,NA,4002,4024,140,139,4 AVE
14196,G00014060,G00014196,1,1,42,NA,42,NA,NA,1514,1572,1064,1064,42
14197,G00014061,G00014197,1,1,N 14,NA,N 14,NA,NA,NA,NA,360,276,N 14
14198,G00014062,G00014198,1,1,CATON AVE,NA,CATON AVE,NA,NA,1202,1210,928,926,CATON AVE
14199,G00014063,G00014199,1,1,E 2,NA,E 2,NA,NA,NA,NA,1037,1037,E 2
14200,G00014064,G00014200,1,1,BERKLEY PL,NA,BERKLEY PL,5,69,6,70,188,188,BERKLEY PL
14201,G00014065,G00014201,1,1,4 AVE,NA,4 AVE,941,959,NA,NA,136,135,4 AVE
14202,G00014066,G00014202,1,1,6 AVE,NA,6 AVE,287,305,276,296,565,536,6 AVE
14203,G00014067,G00014203,1,1,AVE W,NA,AVE W,NA,NA,NA,NA,1037,1037,AVE W
14204,G00014068,G00014204,1,1,LUQUER,NA,LUQUER,183,205,170,186,259,259,LUQUER
14205,G00014069,G00014205,1,1,LOGAN,NA,LOGAN,285,353,278,356,974,974,LOGAN
14206,G00014070,G00014206,1,1,SUYDAM,NA,SUYDAM,85,137,98,150,833,833,SUYDAM
14207,G00014071,G00014207,1,1,KNICKERBOCKER AVE,NA,KNICKERBOCKER AVE,319,333,322,336,849,849,KNICKERBOCKER AVE
14208,G00014072,G00014208,1,1,TOMPKINS AVE,NA,TOMPKINS AVE,93,105,88,104,496,495,TOMPKINS AVE
14209,G00014073,G00014209,1,1,AVE Q,NA,AVE Q,289,299,290,300,1031,1031,AVE Q
14210,G00014074,G00014210,1,1,83,NA,83,101,169,102,168,1083,1083,83
14211,G00014075,G00014211,1,1,BATH AVE,NA,BATH AVE,1601,1625,1602,1626,1075,1075,BATH AVE
14212,G00014076,G00014212,1,1,LORING AVE,NA,VIENNA AVE,NA,NA,NA,NA,982,982,VIENNA AVE
14213,G00014077,G00014213,1,1,LEWIS AVE,NA,LEWIS AVE,209,223,210,228,594,589,LEWIS AVE
14214,G00014078,G00014214,1,1,E 16,NA,E 16,2511,2577,NA,NA,1033,1033,E 16
14215,G00014079,G00014215,1,1,LORIMER,NA,LORIMER,641,667,644,666,298,301,LORIMER
14216,G00014080,G00014216,1,1,SEA PL,NA,SEA PL,NA,NA,NA,NA,1042,1042,SEA PL
14217,G00014081,G00014217,1,1,PROSPECT PL,NA,PROSPECT PL,1545,1631,1548,1634,646,646,PROSPECT PL
14218,G00014082,G00014218,1,1,FLUSHING AVE,NA,FLUSHING AVE,897,943,876,908,424,815,FLUSHING AVE
14219,G00014083,G00014219,1,1,4 AVE,NA,4 AVE,5101,5123,NA,NA,149,149,4 AVE
14220,G00014084,G00014220,1,1,AVE M,NA,AVE M,NA,NA,NA,NA,989,989,AVE M
14221,G00014085,G00014221,1,1,RIDGEWOOD AVE,NA,RIDGEWOOD AVE,99,113,98,118,771,772,RIDGEWOOD AVE
14222,G00014086,G00014222,1,1,79,NA,79,701,757,700,756,1071,1085,79
14223,G00014087,G00014223,1,1,E NEW YORK AVE,NA,E NEW YORK AVE,NA,NA,NA,NA,680,955,E NEW YORK AVE
14224,G00014088,G00014224,1,1,TAAFFE PL,NA,TAAFFE PL,85,147,90,164,86,83,TAAFFE PL
14225,G00014089,G00014225,1,1,PEARL,NA,PEARL,21,39,22,40,18,18,PEARL
14226,G00014090,G00014226,1,1,27 AVE,NA,27 AVE,NA,NA,NA,NA,1048,1049,27 AVE
14227,G00014091,G00014227,1,1,AVE U,NA,AVE U,NA,NA,NA,NA,1006,1006,AVE U
14228,G00014092,G00014228,1,1,THROOP AVE,NA,THROOP AVE,543,559,576,590,610,607,THROOP AVE
14229,G00014093,G00014229,1,1,RALPH AVE,NA,RALPH AVE,929,939,916,958,990,990,RALPH AVE
14230,G00014094,G00014230,1,1,NEW UTRECHT AVE,NA,NEW UTRECHT AVE,5901,5923,5902,5924,1059,1069,NEW UTRECHT AVE
14231,G00014095,G00014231,1,1,JEFFERSON,NA,JEFFERSON,105,149,106,150,835,835,JEFFERSON
14232,G00014096,G00014232,1,1,BELMONT AVE,NA,BELMONT AVE,625,647,626,648,780,787,BELMONT AVE
14233,G00014097,G00014233,1,1,ATLANTIC AVE,NA,ATLANTIC AVE,347,399,348,402,27,27,ATLANTIC AVE
14234,G00014098,G00014234,1,1,AVE K,NA,AVE K,NA,NA,NA,NA,1000,1000,AVE K
14235,G00014099,G00014235,1,1,TRUCKELMANS LN,NA,BATTEL ROW,NA,NA,NA,NA,988,988,BATTEL ROW
14236,G00014100,G00014236,1,1,ATLANTIC AVE,NA,ATLANTIC AVE,NA,NA,1300,1370,624,624,ATLANTIC AVE
14237,G00014101,G00014237,1,1,STILLWELL AVE,W 14,STILLWELL AVE,NA,NA,NA,NA,1031,1050,STILLWELL AVE
14238,G00014102,G00014238,1,1,FULTON,NA,FULTON,NA,NA,NA,NA,235,22,FULTON
14239,G00014103,G00014239,1,1,MYRTLE AVE,NA,MYRTLE AVE,423,445,426,442,82,91,MYRTLE AVE
14240,G00014104,G00014240,1,1,RIDGEWOOD AVE,NA,RIDGEWOOD AVE,27,49,28,50,770,770,RIDGEWOOD AVE
14241,G00014105,G00014241,1,1,GREENE AVE,NA,GREENE AVE,497,567,492,564,580,581,GREENE AVE
14242,G00014106,G00014242,1,1,AVE X,NA,AVE X,337,359,338,360,1037,1037,AVE X
14243,G00014107,G00014243,1,1,GOLD,NA,GOLD,1,11,2,NA,NA,NA,GOLD
14244,G00014108,G00014244,1,1,HOPE,NA,HOPE,1,31,2,32,295,295,HOPE
14245,G00014109,G00014245,1,1,81,NA,81,NA,NA,NA,NA,1074,1074,81
14246,G00014110,G00014246,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,1027,1041,1026,1052,889,890,BUSHWICK AVE
14247,G00014111,G00014247,1,1,TOMPKINS AVE,NA,TOMPKINS AVE,379,395,372,388,607,606,TOMPKINS AVE
14248,G00014112,G00014248,1,1,CHAPEL,NA,CHAPEL,1,43,2,44,37,38,CHAPEL
14249,G00014113,G00014249,1,0,WEST DR,NA,WEST DR,NA,NA,NA,NA,NA,NA,WEST DR
14250,G00014114,G00014250,1,1,HAVEMEYER,NA,HAVEMEYER,1,21,2,16,289,289,HAVEMEYER
14251,G00014115,G00014251,1,1,E 2,NA,E 2,81,147,82,148,922,922,E 2
14252,G00014116,G00014252,1,1,79,NA,79,301,371,300,362,1413,1413,79
14253,G00014117,G00014253,1,1,BERGEN,NA,BERGEN,1873,1939,1872,1940,639,639,BERGEN
14254,G00014118,G00014254,1,1,16 AVE,NA,16 AVE,NA,NA,NA,NA,1059,1059,16 AVE
14255,G00014119,G00014255,1,1,4 AVE,NA,4 AVE,NA,NA,672,690,117,117,4 AVE
14256,G00014120,G00014256,1,1,E 19,NA,E 19,559,601,560,604,1014,1014,E 19
14257,G00014121,G00014257,1,1,SEIGEL,NA,SEIGEL,177,277,174,256,422,422,SEIGEL
14258,G00014122,G00014258,1,1,SAINT MARKS AVE,NA,SAINT MARKS AVE,541,609,554,622,621,622,SAINT MARKS AVE
14259,G00014123,G00014259,1,1,GEORGIA AVE,NA,GEORGIA AVE,117,163,118,164,755,749,GEORGIA AVE
14260,G00014124,G00014260,1,1,W 33,NA,W 33,2801,2879,2802,2880,1045,1045,W 33
14261,G00014125,G00014261,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,243,265,242,264,340,340,BUSHWICK AVE
14262,G00014126,G00014262,1,1,WILLIAMS AVE,NA,WILLIAMS AVE,117,137,108,136,749,748,WILLIAMS AVE
14263,G00014127,G00014263,1,1,E 94,NA,E 94,1091,1129,1100,1130,987,987,E 94
14264,G00014128,G00014264,1,1,7 AVE,NA,7 AVE,523,525,522,536,551,551,7 AVE
14265,G00014129,G00014265,1,1,METROPOLITAN AVE,NA,METROPOLITAN AVE,427,475,434,468,296,296,METROPOLITAN AVE
14266,G00014130,G00014266,1,1,MANHATTAN AVE,NA,MANHATTAN AVE,4202,4232,4201,4231,1044,1044,MANHATTAN AVE
14267,G00014131,G00014267,1,1,BEDELL LN,CANARSIE LN,CANARSIE LN,NA,NA,NA,NA,987,987,CANARSIE LN
14268,G00014132,G00014268,1,1,KINGLAND AVE,NA,KINGSLAND AVE,31,41,46,56,410,410,KINGSLAND AVE
14269,G00014133,G00014269,1,1,GREENE AVE,NA,GREENE AVE,1279,1313,1280,1344,857,857,GREENE AVE
14270,G00014134,G00014270,1,1,LORING AVE,NA,VIENNA AVE,NA,NA,NA,NA,982,982,VIENNA AVE
14271,G00014135,G00014271,1,1,SACKETT,NA,SACKETT,NA,NA,NA,NA,213,213,SACKETT
14272,G00014136,G00014272,1,1,NU MONTROS AVE,NA,MONTROSE AVE,1,9,2,8,323,323,MONTROSE AVE
14273,G00014137,G00014273,1,1,S 9,NA,S 9,127,165,124,152,272,272,S 9
14274,G00014138,G00014274,1,1,E 17,NA,E 17,179,233,168,240,1018,1018,E 17
14275,G00014139,G00014275,1,1,LOUIS PL,NA,LOUIS PL,1,33,2,34,710,710,LOUIS PL
14276,G00014140,G00014276,1,1,LIVONIA AVE,NA,LIVONIA AVE,193,215,194,216,801,964,LIVONIA AVE
14277,G00014141,G00014277,1,1,LIVONIA AVE,NA,LIVONIA AVE,NA,NA,130,146,963,963,LIVONIA AVE
14278,G00014142,G00014278,1,1,HEGEMAN AVE,NA,HEGEMAN AVE,779,801,780,802,809,984,HEGEMAN AVE
14279,G00014143,G00014279,1,1,STOCKHOLM,NA,STOCKHOLM,119,153,124,156,828,828,STOCKHOLM
14280,G00014144,G00014280,1,1,REMSEN AVE,NA,REMSEN AVE,317,339,NA,NA,957,954,REMSEN AVE
14281,G00014145,G00014281,1,1,AVE N,NA,AVE N,501,519,502,520,1030,1030,AVE N
14282,G00014146,G00014282,1,1,96,NA,96,101,173,100,172,1081,1081,96
14283,G00014147,G00014283,1,1,AVE M,NA,AVE M,4901,4923,4902,4924,1000,1000,AVE M
14284,G00014148,G00014284,1,1,AVE N,NA,AVE N,2801,2821,2802,2822,1008,1008,AVE N
14285,G00014149,G00014285,1,1,RODNEY,NA,RODNEY,127,179,130,184,435,435,RODNEY
14286,G00014150,G00014286,1,1,FLATLAND AVE,NA,FLATLAND AVE,NA,NA,NA,NA,984,984,FLATLAND AVE
14287,G00014151,G00014287,1,1,BAY,NA,BAY,207,231,208,232,248,248,BAY
14288,G00014152,G00014288,1,1,E NEW YORK AVE,NA,E NEW YORK AVE,1473,1485,1432,1454,644,727,E NEW YORK AVE
14289,G00014153,G00014289,1,1,4 AVE,NA,4 AVE,NA,NA,5702,5722,159,159,4 AVE
14290,G00014154,G00014290,1,1,AVE Q,NA,AVE Q,501,513,502,514,1031,1031,AVE Q
14291,G00014155,G00014291,1,1,E 29,NA,E 29,1201,1285,1202,1286,1008,1008,E 29
14292,G00014156,G00014292,1,1,DRIGGS AVE,NA,DRIGGS AVE,891,917,892,918,273,272,DRIGGS AVE
14293,G00014157,G00014293,1,1,HENRY,NA,HENRY,533,551,520,534,65,73,HENRY
14294,G00014158,G00014294,1,1,5 AVE,NA,5 AVE,NA,NA,4002,4022,137,140,5 AVE
14295,G00014159,G00014295,1,1,E 101,NA,E 101,701,761,702,762,987,987,E 101
14296,G00014160,G00014296,1,1,REMSEN AVE,NA,REMSEN AVE,251,261,254,258,954,954,REMSEN AVE
14297,G00014161,G00014297,1,1,LOCUST AVE,NA,LOCUST AVE,NA,NA,NA,NA,1009,1009,LOCUST AVE
14298,G00014162,G00014298,1,1,HINSDALE,NA,HINSDALE,NA,NA,186,204,750,750,HINSDALE
14299,G00014163,G00014299,1,1,WILLOUGHBY,NA,WILLOUGHBY,65,93,64,84,40,40,WILLOUGHBY
14300,G00014164,G00014300,1,1,LINCOLN AVE,NA,LINCOLN AVE,585,631,586,632,981,981,LINCOLN AVE
14301,G00014165,G00014301,1,1,HARRISON AVE,NA,HARRISON AVE,NA,NA,2,10,442,442,HARRISON AVE
14302,G00014166,G00014302,1,1,94,NA,94,NA,NA,NA,NA,1080,1080,94
14303,G00014167,G00014303,1,1,NEWKIRK AVE,NA,NEWKIRK AVE,1701,1725,1702,1726,1014,1014,NEWKIRK AVE
14304,G00014168,G00014304,1,1,GLENWOOD RD,NA,GLENWOOD RD,NA,NA,NA,NA,990,990,GLENWOOD RD
14305,G00014169,G00014305,1,1,E PLZ,NA,E PLZ,NA,NA,NA,NA,195,192,E PLZ
14306,G00014170,G00014306,1,1,55,NA,55,NA,NA,NA,NA,1062,1062,55
14307,G00014171,G00014307,1,1,3 AVE,NA,3 AVE,191,207,192,208,213,213,3 AVE
14308,G00014172,G00014308,1,1,LORIMER,NA,LORIMER,975,1035,976,1044,380,379,LORIMER
14309,G00014173,G00014309,1,1,53,NA,53,NA,NA,NA,NA,153,153,53
14310,G00014174,G00014310,1,1,BAY 50,NA,BAY 50,1,19,2,20,1048,1048,BAY 50
14311,G00014175,G00014311,1,1,CANARSIE RD,NA,CANARSIE RD,NA,NA,NA,NA,988,989,CANARSIE RD
14312,G00014176,G00014312,1,1,17 AVE,NA,17 AVE,4201,4223,4202,4224,1027,1027,17 AVE
14313,G00014177,G00014313,1,1,3 PL,NA,3 PL,45,97,50,102,80,80,3 PL
14314,G00014178,G00014314,1,1,63,NA,63,801,869,802,NA,1087,1087,63
14315,G00014179,G00014315,1,1,AVE V,NA,AVE V,NA,NA,NA,NA,1005,1005,AVE V
14316,G00014180,G00014316,1,1,N 4,NA,N 4,17,67,16,76,282,283,N 4
14317,G00014181,G00014317,1,1,16 AVE,NA,16 AVE,7501,7523,7502,7506,1412,1412,16 AVE
14318,G00014182,G00014318,1,1,17 AVE,NA,17 AVE,7401,7423,7400,7422,1408,1408,17 AVE
14319,G00014183,G00014319,1,1,E 28,NA,E 28,401,417,406,418,1405,1405,E 28
14320,G00014184,G00014320,1,1,AVE V,NA,AVE V,NA,NA,NA,NA,1037,1037,AVE V
14321,G00014185,G00014321,1,1,5 AVE,NA,5 AVE,NA,NA,882,888,137,136,5 AVE
14322,G00014186,G00014322,1,1,STILLWELL AVE,W 14,STILLWELL AVE,NA,NA,NA,NA,1038,1049,STILLWELL AVE
14323,G00014187,G00014323,1,1,BR 1,NA,BR 1,NA,NA,NA,NA,1035,1035,BR 1
14324,G00014188,G00014324,1,1,DUMONT AVE,NA,DUMONT AVE,205,229,206,226,801,801,DUMONT AVE
14325,G00014189,G00014325,1,1,LEE AVE,NA,LEE AVE,201,219,198,216,445,445,LEE AVE
14326,G00014190,G00014326,1,1,BROOKDALE HOSPITAL DY,NA,BROOKDALE HOSPITAL DY,NA,NA,NA,NA,987,987,BROOKDALE HOSPITAL DY
14327,G00014191,G00014327,1,1,MONTGOMERY,NA,MONTGOMERY,NA,NA,NA,NA,675,675,MONTGOMERY
14328,G00014192,G00014328,1,1,90,NA,90,NA,NA,202,278,1081,1081,90
14329,G00014193,G00014329,1,1,4 AVE,NA,4 AVE,381,401,NA,NA,540,531,4 AVE
14330,G00014194,G00014330,1,1,FOSTER AVE,NA,FOSTER AVE,NA,NA,NA,NA,1405,1405,FOSTER AVE
14331,G00014195,G00014331,1,1,AVE P,NA,AVE P,NA,NA,NA,NA,1001,1001,AVE P
14332,G00014196,G00014332,1,1,E 92,NA,E 92,981,1017,980,1020,987,987,E 92
14333,G00014197,G00014333,1,1,LINDEN BLVD,NA,VIENNA AVE,NA,NA,NA,NA,984,984,VIENNA AVE
14334,G00014198,G00014334,1,1,BROADWAY,NA,DIVISION AVE,NA,NA,292,296,322,443,DIVISION AVE
14335,G00014199,G00014335,1,1,FLATLAND AVE,NA,FLATLAND AVE,NA,NA,NA,NA,999,1000,FLATLAND AVE
14336,G00014200,G00014336,1,1,BEDFORD AVE,NA,BEDFORD AVE,249,251,256,264,285,285,BEDFORD AVE
14337,G00014201,G00014337,1,1,E 48,NA,E 48,NA,NA,NA,NA,949,949,E 48
14338,G00014202,G00014338,1,1,E 95,NA,E 95,101,171,102,172,958,956,E 95
14339,G00014203,G00014339,1,1,11 AVE,NA,11 AVE,NA,NA,NA,NA,576,576,11 AVE
14340,G00014204,G00014340,1,1,EMMONS AVE,NA,EMMONS AVE,1501,1523,1502,1518,1033,1034,EMMONS AVE
14341,G00014205,G00014341,1,1,MARCY AVE,NA,MARCY AVE,131,151,140,158,274,274,MARCY AVE
14342,G00014206,G00014342,1,1,UTICA AVE,NA,UTICA AVE,375,405,376,406,680,680,UTICA AVE
14344,G00014207,G00014344,1,1,BEDFORD AVE,NA,BEDFORD AVE,1871,1893,1872,1894,933,931,BEDFORD AVE
14345,G00014208,G00014345,1,1,LINDEN BLVD,NA,VIENNA AVE,NA,NA,NA,NA,983,983,VIENNA AVE
14346,G00014209,G00014346,1,1,FULTON,NA,FULTON,471,493,406,446,40,21,FULTON
14347,G00014210,G00014347,1,1,GARFIELD PL,NA,GARFIELD PL,NA,NA,NA,NA,216,535,GARFIELD PL
14348,G00014211,G00014348,1,1,ROCKAWAY AVE,NA,ROCKAWAY AVE,793,887,794,888,964,964,ROCKAWAY AVE
14349,G00014212,G00014349,1,1,PARK PL,NA,PARK PL,1133,1155,1136,1150,651,651,PARK PL
14350,G00014213,G00014350,1,1,AVE O,NA,AVE O,1001,1015,1002,1016,1030,1031,AVE O
14351,G00014214,G00014351,1,1,BOWNE,NA,BOWNE,91,99,92,100,246,246,BOWNE
14352,G00014215,G00014352,1,1,DEVOE,NA,DEVOE,1,49,2,54,309,309,DEVOE
14353,G00014216,G00014353,1,1,FRANKLIN AVE,NA,FRANKLIN AVE,455,469,448,468,114,113,FRANKLIN AVE
14354,G00014217,G00014354,1,1,E 31,NA,E 31,1493,1581,1494,1582,1001,1001,E 31
14355,G00014218,G00014355,1,1,ROGERS AVE,NA,ROGERS AVE,293,317,274,298,676,675,ROGERS AVE
14356,G00014219,G00014356,1,1,CLARENDON RD,NA,CLARENDON RD,2301,2323,2300,2324,1015,1012,CLARENDON RD
14357,G00014220,G00014357,1,1,LOTT AVE,NA,LOTT AVE,NA,NA,NA,NA,802,803,LOTT AVE
14358,G00014221,G00014358,1,1,CROOKE AVE,NA,CROOKE AVE,NA,NA,NA,NA,928,928,CROOKE AVE
14359,G00014222,G00014359,1,1,BERGEN,NA,BERGEN,299,353,304,360,32,204,BERGEN
14360,G00014223,G00014360,1,1,8 AVE,NA,8 AVE,501,519,486,522,569,562,8 AVE
14361,G00014224,G00014361,1,1,E 92,NA,CANARSIE RD,1419,1495,1432,1494,988,988,CANARSIE RD
14362,G00014225,G00014362,1,1,FARRAGUT RD,NA,FARRAGUT RD,9601,9607,NA,NA,987,987,FARRAGUT RD
14363,G00014226,G00014363,1,1,IRVING AVE,NA,IRVING AVE,411,429,422,440,882,883,IRVING AVE
14364,G00014227,G00014364,1,1,CONSELYEA,NA,CONSELYEA,121,161,126,162,305,306,CONSELYEA
14365,G00014228,G00014365,1,1,E 46,NA,E 46,NA,NA,NA,NA,1000,1000,E 46
14366,G00014229,G00014366,1,1,AVE Z,NA,AVE Z,NA,NA,NA,NA,1003,1003,AVE Z
14367,G00014230,G00014367,1,1,EVERGREEN AVE,NA,EVERGREEN AVE,425,443,480,508,888,889,EVERGREEN AVE
14368,G00014231,G00014368,1,1,LAFAYETTE AVE,NA,LAFAYETTE AVE,487,573,498,584,487,577,LAFAYETTE AVE
14369,G00014232,G00014369,1,1,E 96,NA,E 96,NA,NA,NA,NA,960,960,E 96
14370,G00014233,G00014370,1,0,6,NA,6,NA,NA,NA,NA,428,428,6
14371,G00014234,G00014371,1,1,CHURCH AVE,NA,CHURCH AVE,NA,NA,NA,NA,1065,1064,CHURCH AVE
14372,G00014235,G00014372,1,1,AVE S,NA,AVE S,NA,NA,NA,NA,1001,1001,AVE S
14373,G00014236,G00014373,1,1,44,NA,44,NA,NA,1026,1046,1090,1090,44
14374,G00014237,G00014374,1,1,44,NA,44,1601,1681,1600,1680,1027,1061,44
14375,G00014238,G00014375,1,1,BROADWAY,NA,BROADWAY,819,837,814,846,812,506,BROADWAY
14376,G00014239,G00014376,1,1,HOWARD AVE,NA,HOWARD AVE,497,517,498,518,665,664,HOWARD AVE
14377,G00014240,G00014377,1,1,AVE J,NA,AVE J,1601,1617,1600,1618,1406,1406,AVE J
14378,G00014241,G00014378,1,1,E 4,NA,E 4,677,741,670,748,1027,1027,E 4
14379,G00014242,G00014379,1,1,ALBANY AVE,NA,ALBANY AVE,33,51,34,52,615,614,ALBANY AVE
14380,G00014243,G00014380,1,1,SAINT JOHNS PL,NA,SAINT JOHNS PL,685,711,682,696,656,657,SAINT JOHNS PL
14381,G00014244,G00014381,1,1,BEDFORD AVE,NA,BEDFORD AVE,1583,1607,1594,1618,673,673,BEDFORD AVE
14382,G00014245,G00014382,1,1,7 AVE,NA,7 AVE,8301,8327,8302,8320,1085,1085,7 AVE
14383,G00014246,G00014383,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,1293,1315,1292,1316,902,902,BUSHWICK AVE
14384,G00014247,G00014384,1,1,ATLANTIC AVE,NA,ATLANTIC AVE,2785,2813,NA,NA,764,764,ATLANTIC AVE
14385,G00014248,G00014385,1,1,AVE H,NA,AVE H,NA,NA,NA,NA,999,999,AVE H
14386,G00014249,G00014386,1,1,TROY AVE,NA,TROY AVE,751,807,752,808,945,945,TROY AVE
14387,G00014250,G00014387,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,705,717,702,716,821,820,BUSHWICK AVE
14388,G00014251,G00014388,1,1,TAYLOR,NA,TAYLOR,71,127,76,130,431,431,TAYLOR
14389,G00014252,G00014389,1,1,FLATBUSH AVE,NA,FLATBUSH AVE,NA,NA,NA,NA,1001,1001,FLATBUSH AVE
14390,G00014253,G00014390,1,1,AVE T,NA,AVE T,2977,2999,2978,3000,1005,1005,AVE T
14391,G00014254,G00014391,1,1,78,NA,78,901,991,902,990,1071,1071,78
14392,G00014255,G00014392,1,1,NEW YORK AVE,NA,NEW YORK AVE,429,461,440,458,681,681,NEW YORK AVE
14393,G00014256,G00014393,1,1,GELSTON AVE,NA,GELSTON AVE,49,99,50,100,1080,1080,GELSTON AVE
14394,G00014257,G00014394,1,1,LIBERTY AVE,NA,LIBERTY AVE,1067,1095,1080,1088,975,975,LIBERTY AVE
14395,G00014258,G00014395,1,1,BAYARD,NA,BAYARD,49,83,50,86,300,300,BAYARD
14396,G00014259,G00014396,1,1,SACKETT,NA,SACKETT,501,529,520,544,212,212,SACKETT
14397,G00014260,G00014397,1,1,CHURCH AVE,NA,CHURCH AVE,401,419,402,420,925,1021,CHURCH AVE
14398,G00014261,G00014398,1,1,AVE D,NA,AVE D,NA,NA,NA,NA,1012,1012,AVE D
14399,G00014262,G00014399,1,0,WEST DR,NA,WEST DR,NA,NA,NA,NA,NA,NA,WEST DR
14400,G00014263,G00014400,1,1,AVE K,NA,AVE K,NA,NA,NA,NA,989,989,AVE K
14401,G00014264,G00014401,1,1,E 13,NA,E 13,2001,2077,2002,2078,1032,1032,E 13
14402,G00014265,G00014402,1,1,8 AVE,NA,8 AVE,7201,7223,NA,NA,1087,1087,8 AVE
14403,G00014266,G00014403,1,1,E 18,NA,E 18,2001,2083,2002,2080,1032,1032,E 18
14404,G00014267,G00014404,1,1,TROY AVE,NA,TROY AVE,201,223,204,230,648,649,TROY AVE
14405,G00014268,G00014405,1,1,GERRY,NA,GERRY,1,57,2,50,455,456,GERRY
14406,G00014269,G00014406,1,1,7 AVE,NA,7 AVE,NA,NA,7202,7220,1087,1097,7 AVE
14407,G00014270,G00014407,1,1,CHURCH AVE,NA,CHURCH AVE,3303,3311,3302,3324,936,992,CHURCH AVE
14408,G00014271,G00014408,1,1,12 AVE,NA,12 AVE,4401,4423,4402,4424,1410,1410,12 AVE
14409,G00014272,G00014409,1,1,OCEAN PKWY,NA,OCEAN PKWY,19,25,NA,NA,921,921,OCEAN PKWY
14410,G00014273,G00014410,1,1,3 AVE,NA,3 AVE,5801,5823,5802,5824,160,161,3 AVE
14411,G00014274,G00014411,1,1,19 AVE,NA,19 AVE,5201,5223,5202,5224,1060,1060,19 AVE
14412,G00014275,G00014412,1,1,FRANKLIN,NA,FRANKLIN,161,177,194,208,366,366,FRANKLIN
14413,G00014276,G00014413,1,1,JEROME,NA,JEROME,97,119,94,126,769,769,JEROME
14414,G00014277,G00014414,1,1,EVERGREEN AVE,NA,EVERGREEN AVE,161,181,204,222,833,819,EVERGREEN AVE
14415,G00014278,G00014415,1,1,3 AVE,NA,3 AVE,6630,6632,NA,NA,1101,1101,3 AVE
14416,G00014279,G00014416,1,1,AVE M,NA,AVE M,9514,9522,NA,NA,988,988,AVE M
14417,G00014280,G00014417,1,1,3 AVE,NA,3 AVE,7301,7323,7302,7324,1098,1098,3 AVE
14418,G00014281,G00014418,1,1,SHEEPHEAD BAY,NA,SHEEPHEAD BAY,1235,1243,1236,1244,1407,1407,SHEEPHEAD BAY
14419,G00014282,G00014419,1,1,LOGAN,NA,LOGAN,189,221,198,224,972,973,LOGAN
14420,G00014283,G00014420,1,1,E 23,NA,E 23,461,467,NA,NA,1013,1013,E 23
14421,G00014284,G00014421,1,1,AVE D,NA,AVE D,3501,3523,3500,3522,994,1405,AVE D
14422,G00014285,G00014422,1,1,W 2,NA,W 2,NA,NA,NA,NA,1038,1038,W 2
14423,G00014286,G00014423,1,1,COVERT,NA,COVERT,99,159,100,158,906,907,COVERT
14424,G00014287,G00014424,1,1,PITKIN AVE,NA,PITKIN AVE,2433,2453,2434,2456,778,778,PITKIN AVE
14425,G00014288,G00014425,1,1,CRESCENT TER,NA,CRESCENT TER,NA,NA,192,206,970,969,CRESCENT TER
14426,G00014289,G00014426,1,1,WYCKOFF AVE,NA,WYCKOFF AVE,NA,NA,NA,NA,865,865,WYCKOFF AVE
14427,G00014290,G00014427,1,1,LEONARD,NA,LEONARD,513,563,518,562,388,389,LEONARD
14428,G00014291,G00014428,1,1,GUERNSEY,NA,GUERNSEY,57,97,64,108,386,386,GUERNSEY
14429,G00014292,G00014429,1,1,PIERREPONT,NA,PIERREPONT PIER,33,83,38,84,4,7,PIERREPONT PIER
14430,G00014293,G00014430,1,1,E 15,NA,E 15,1301,1303,1302,1304,1009,1009,E 15
14431,G00014294,G00014431,1,1,FLATLAND AVE,NA,FLATLAND AVE,NA,NA,NA,NA,1008,1001,FLATLAND AVE
14432,G00014295,G00014432,1,1,E 18,NA,E 18,1901,1983,NA,NA,1006,1006,E 18
14433,G00014296,G00014433,1,1,GLENWOOD RD,AVE G,AVE G,9501,9527,9502,9524,987,987,AVE G
14434,G00014297,G00014434,1,1,E 46,NA,E 46,1539,1579,1538,1578,1000,1000,E 46
14435,G00014298,G00014435,1,1,1,NA,1,199,219,0,0,216,523,1
14436,G00014299,G00014436,1,1,E 45,NA,E 45,73,165,74,166,946,946,E 45
14437,G00014300,G00014437,1,1,W 4,NA,W 4,1801,1877,NA,NA,1031,1031,W 4
14438,G00014301,G00014438,1,1,LIBERTY AVE,NA,LIBERTY AVE,241,267,244,266,747,748,LIBERTY AVE
14439,G00014302,G00014439,1,1,ALBEMARLE RD,NA,ALBEMARLE RD,2401,2415,2402,2416,1016,1016,ALBEMARLE RD
14440,G00014303,G00014440,1,1,70,NA,70,NA,NA,NA,NA,1087,1087,70
14441,G00014304,G00014441,1,1,MEEKER AVE,NA,MEEKER AVE,237,249,NA,NA,376,409,MEEKER AVE
