ED,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
15,G00005466,WASHINGTON MEWS,NA,WASHINGTON MEWS,NA,NA,NA,NA,NA,5581,geo,IN
5,G00005467,DUANE,NA,DUANE,NA,164,182,NA,NA,5582,geo,IN
12,G00005468,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,5583,geo,IN
12,G00005470,W 178,NA,W 178,NA,NA,NA,NA,NA,5585,geo,IN
19,G00005472,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,5587,geo,IN
12,G00005473,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,5588,geo,IN
19,G00005474,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5589,geo,IN
1,G00005475,BROAD,NA,BROAD,NA,61,67,70,72,5590,geo,IN
19,G00005477,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,5592,geo,IN
12,G00005479,W 173,NA,W 173,NA,NA,NA,NA,NA,5594,geo,IN
19,G00005480,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,5595,geo,IN
17,G00005483,E 7,NA,E 7,NA,1,5,2,4,5598,geo,IN
17,G00005484,E 3,NA,E 3,NA,41,93,40,92,5599,geo,IN
19,G00005485,W 50,NA,W 50,NA,52,102,51,101,5600,geo,IN
19,G00005489,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5604,geo,IN
2,G00005490,JOHN,NA,JOHN,NA,103,121,104,122,5605,geo,IN
19,G00005491,7 AVE,NA,7 AVE,NA,626,642,627,643,5606,geo,IN
2,G00005492,FRONT,NA,FRONT,NA,201,210,NA,NA,5607,geo,EO
12,G00005494,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,5609,geo,IN
19,G00005495,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,5610,geo,IN
19,G00005497,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,5611,geo,IN
16,G00005499,W 29,NA,W 29,NA,180,240,179,241,5613,geo,IN
19,G00005501,W 41,NA,W 41,NA,NA,NA,NA,NA,5615,geo,IN
15,G00005502,E 12,NA,E 12,NA,1,27,2,32,5616,geo,IN
12,G00005503,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5617,geo,IN
16,G00005505,8 AVE,NA,8 AVE,NA,491,505,492,506,5619,geo,IN
9,G00005506,W 11,HAMMOND,W 11,NA,94,106,93,105,5620,geo,IN
8,G00005507,MERCER,NA,MERCER,NA,81,115,80,114,5621,geo,IN
19,G00005509,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,5623,geo,IN
19,G00005510,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,5624,geo,IN
3,G00005511,VESEY,NA,VESEY,NA,1,29,2,30,5625,geo,IN
16,G00005513,10 AVE,NA,10 AVE,NA,363,375,360,374,5627,geo,IN
11,G00005515,AVE C,NA,AVE C,NA,191,203,190,202,5629,geo,IN
12,G00005518,MADISON AVE,NA,MADISON AVE,NA,NA,NA,NA,NA,5632,geo,IN
18,G00005519,E 26,NA,E 26,NA,29,53,30,54,5633,geo,IN
18,G00005520,E 34,NA,E 34,NA,135,161,130,162,5634,geo,IN
16,G00005522,W 33,NA,W 33,NA,314,344,329,343,5636,geo,WN
15,G00005523,MAC DOUGAL,NA,MAC DOUGAL,NA,109,129,108,128,5637,geo,IN
12,G00005526,SAINT NICHOLAS AVE,11 AVE,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,5640,geo,IN
19,G00005527,E 84,NA,E 84,NA,NA,NA,NA,NA,5641,geo,IN
1,G00005528,OLD SLIP,NA,OLD SLIP,NA,14,26,NA,NA,5642,geo,IN
1,G00005534,WASHINGTON,NA,WASHINGTON,NA,98,118,99,121,5648,geo,IN
17,G00005535,E 10,NA,E 10,NA,189,241,190,242,5649,geo,IN
19,G00005536,W 45,NA,W 45,NA,300,360,301,363,5650,geo,IN
19,G00005538,W 45,NA,W 45,NA,81,141,72,132,5652,geo,IN
18,G00005539,2 AVE,NA,2 AVE,NA,451,467,446,462,5653,geo,IN
12,G00005540,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,5654,geo,IN
10,G00005542,ALLEN,NA,ALLEN,NA,41,67,40,66,5656,geo,IN
19,G00005543,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,5657,geo,IN
18,G00005544,2 AVE,NA,2 AVE,NA,347,365,352,364,5658,geo,IN
16,G00005546,9 AVE,NA,9 AVE,NA,93,105,94,106,5660,geo,IN
12,G00005549,E 99,NA,E 99,NA,NA,NA,NA,NA,5663,geo,IN
17,G00005551,E 12,NA,E 12,NA,63,101,72,100,5665,geo,IN
12,G00005552,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,5666,geo,IN
5,G00005555,HUDSON,NA,HUDSON,NA,71,81,72,80,5669,geo,IN
18,G00005556,3 AVE,NA,3 AVE,NA,382,394,387,399,5670,geo,IN
12,G00005557,E 88,NA,E 88,NA,NA,NA,NA,NA,5671,geo,IN
12,G00005559,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,5673,geo,IN
9,G00005562,GROVE,NA,GROVE,NA,NA,NA,NA,NA,5676,geo,IN
6,G00005565,WALKER,NA,WALKER,NA,78,94,79,93,5679,geo,IN
19,G00005566,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5680,geo,IN
12,G00005567,W 126,NA,W 126,NA,NA,NA,NA,NA,5681,geo,IN
17,G00005569,E 13,NA,E 13,NA,211,257,212,258,5683,geo,IN
18,G00005570,E 20,NA,E 20,NA,2,16,1,15,5684,geo,IN
7,G00005573,CHERRY,NA,CHERRY,NA,248,276,249,277,5687,geo,IN
2,G00005574,LIBERTY PL,NA,LIBERTY PL,NA,2,12,1,11,5688,geo,IN
12,G00005576,E 93,NA,E 93,NA,NA,NA,NA,NA,5690,geo,IN
19,G00005577,10 AVE,NA,10 AVE,NA,NA,NA,NA,NA,5691,geo,IN
5,G00005581,DUANE,NA,DUANE,NA,NA,NA,163,169,5695,geo,IN
12,G00005582,E 120,NA,E 120,NA,NA,NA,NA,NA,5696,geo,IN
16,G00005584,W 23,NA,W 23,NA,66,128,67,127,5698,geo,IN
5,G00005585,W BROADWAY,NA,W BROADWAY,NA,34,48,31,49,5699,geo,IN
5,G00005587,LAIGHT,NA,LAIGHT,NA,57,67,56,68,5701,geo,IN
16,G00005588,W 17,NA,W 17,NA,202,262,203,263,5702,geo,IN
12,G00005591,E 116,NA,E 116,NA,NA,NA,NA,NA,5705,geo,IN
12,G00005592,W 141,NA,W 141,NA,NA,NA,NA,NA,5706,geo,IN
19,G00005593,BROADWAY,BLOOMINGDALE RD,BROADWAY,NA,NA,NA,NA,NA,5707,geo,IN
19,G00005595,YORK AVE,NA,YORK AVE,NA,NA,NA,NA,NA,5709,geo,IN
19,G00005596,MADISON AVE,NA,MADISON AVE,NA,NA,NA,NA,NA,5710,geo,IN
16,G00005598,W 23,NA,W 23,NA,194,256,193,247,5712,geo,IN
16,G00005602,10 AVE,NA,10 AVE,NA,455,469,456,470,5716,geo,IN
5,G00005603,HUBERT,NA,HUBERT,NA,20,32,19,33,5717,geo,IN
19,G00005604,E 41,NA,E 41,NA,1,17,2,18,5718,geo,IN
18,G00005605,1 AVE,NA,1 AVE,NA,331,347,302,356,5719,geo,WN
18,G00005606,2 AVE,NA,2 AVE,NA,583,607,590,608,5720,geo,IN
19,G00005607,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,5721,geo,IN
8,G00005608,HUDSON,NA,HUDSON,NA,363,385,366,384,5722,geo,IN
12,G00005609,W 150,NA,W 150,NA,NA,NA,NA,NA,5723,geo,IN
19,G00005611,11 AVE,NA,11 AVE,NA,583,599,582,598,5725,geo,IN
16,G00005613,W 34,NA,W 34,NA,312,326,307,315,5727,geo,WN
9,G00005615,9 AVE,NA,9 AVE,NA,1,7,NA,NA,5729,geo,IN
17,G00005619,E 10,NA,E 10,NA,171,179,170,180,5732,geo,IN
19,G00005623,W 44,NA,W 44,NA,306,364,313,357,5736,geo,IN
1,G00005625,CEDAR,NA,CEDAR,NA,2,38,1,39,5738,geo,IN
12,G00005627,E 128,NA,E 128,NA,NA,NA,NA,NA,5740,geo,IN
11,G00005628,E 4,NA,E 4,NA,621,677,622,678,5741,geo,IN
19,G00005631,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,5744,geo,IN
18,G00005633,5 AVE,NA,5 AVE,NA,310,328,311,329,5746,geo,IN
7,G00005634,SOUTH,NA,SOUTH,NA,203,218,NA,NA,5747,geo,EO
9,G00005635,PERRY,NA,PERRY,NA,100,108,99,109,5748,geo,IN
16,G00005636,W 34,NA,W 34,NA,14,16,67,69,5749,geo,WN
3,G00005640,CHAMBERS,NA,CHAMBERS,NA,136,170,137,171,5753,geo,IN
18,G00005642,PARK AVE,NA,PARK AVE,NA,538,556,NA,NA,5754,geo,IN
9,G00005643,W 12,ABINGDON PL,W 12,NA,16,28,NA,NA,5755,geo,IN
19,G00005644,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,5756,geo,IN
3,G00005646,GREENWICH,NA,GREENWICH,NA,272,284,273,285,5758,geo,IN
12,G00005647,ESPLANADE GD PLZ,NA,ESPLANADE GD PLZ,NA,NA,NA,NA,NA,5759,geo,IN
19,G00005648,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,5760,geo,IN
18,G00005651,E 31,NA,E 31,NA,51,81,40,76,5762,geo,WN
12,G00005652,E 124,NA,E 124,NA,NA,NA,NA,NA,5763,geo,IN
19,G00005653,W 64,NA,W 64,NA,NA,NA,NA,NA,5764,geo,IN
17,G00005654,SAINT MARKS PL,NA,SAINT MARKS PL,NA,85,107,86,106,5765,geo,IN
18,G00005655,LEX AVE,NA,LEX AVE,NA,50,68,51,67,5766,geo,IN
10,G00005656,BROOME,NA,BROOME,NA,227,241,228,242,5767,geo,IN
5,G00005657,W BROADWAY,NA,W BROADWAY,NA,84,98,81,97,5768,geo,IN
10,G00005659,ELDRIDGE,NA,ELDRIDGE,NA,57,83,56,80,5770,geo,IN
12,G00005660,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,5771,geo,IN
1,G00005661,PINE,NA,PINE,NA,78,84,79,83,5772,geo,IN
18,G00005663,5 AVE,NA,5 AVE,NA,366,378,367,377,5774,geo,IN
5,G00005664,GREENWICH,NA,GREENWICH,NA,428,442,429,441,5775,geo,IN
12,G00005666,W 127,NA,W 127,NA,NA,NA,NA,NA,5777,geo,IN
19,G00005667,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5778,geo,IN
19,G00005670,6 AVE,NA,6 AVE,NA,803,823,802,806,5781,geo,WN
12,G00005671,W 132,NA,W 132,NA,NA,NA,NA,NA,5782,geo,IN
10,G00005672,HESTER,NA,HESTER,NA,50,64,49,63,5783,geo,IN
12,G00005674,E 110,NA,E 110,NA,NA,NA,NA,NA,5785,geo,IN
15,G00005677,BROADWAY,NA,BROADWAY,NA,611,641,610,640,5787,geo,IN
18,G00005680,PARK AVE S,NA,PARK AVE S,NA,406,418,407,415,5789,geo,IN
5,G00005682,N MOORE,NA,N MOORE,NA,50,78,49,77,5791,geo,IN
19,G00005683,C W P,NA,C W P,NA,NA,NA,NA,NA,5792,geo,IN
12,G00005686,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,5795,geo,IN
11,G00005690,E 2,NA,E 2,NA,260,298,259,297,5799,geo,IN
19,G00005691,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,5800,geo,IN
12,G00005693,SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,5802,geo,IN
16,G00005696,W 27,NA,W 27,NA,112,170,111,167,5805,geo,IN
12,G00005698,W 94,NA,W 94,NA,NA,NA,NA,NA,5807,geo,IN
10,G00005699,GRAND,NA,GRAND,NA,272,288,271,289,5808,geo,IN
12,G00005702,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,5811,geo,IN
17,G00005704,E 4,NA,E 4,NA,525,573,526,574,5813,geo,IN
19,G00005705,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,5814,geo,IN
17,G00005706,E 6,NA,E 6,NA,10,36,11,39,5815,geo,IN
17,G00005707,AVE A,NA,AVE A,NA,175,189,172,186,5816,geo,IN
16,G00005709,W 21,NA,W 21,NA,120,186,119,185,5818,geo,IN
18,G00005712,E 19,NA,E 19,NA,53,77,52,80,5821,geo,IN
19,G00005713,7 AVE,NA,7 AVE,NA,NA,NA,NA,NA,5822,geo,IN
19,G00005714,SUTTON S PL,NA,SUTTON S PL,NA,NA,NA,NA,NA,5823,geo,IN
9,G00005715,HORATIO,NA,HORATIO,NA,NA,NA,NA,NA,5824,geo,IN
12,G00005717,W 205,NA,W 205,NA,NA,NA,NA,NA,5826,geo,IN
19,G00005718,E 65,NA,E 65,NA,NA,NA,NA,NA,5827,geo,IN
12,G00005721,W 151,NA,W 151,NA,NA,NA,NA,NA,5830,geo,IN
17,G00005725,3 AVE,NA,3 AVE,NA,110,128,109,127,5834,geo,IN
12,G00005726,W 170,NA,W 170,NA,NA,NA,NA,NA,5835,geo,IN
19,G00005727,W 58,NA,W 58,NA,198,220,NA,NA,5836,geo,IN
12,G00005730,W 183,NA,W 183,NA,NA,NA,NA,NA,5839,geo,IN
16,G00005731,11 AVE,NA,11 AVE,NA,267,303,268,304,5840,geo,IN
12,G00005736,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,5844,geo,IN
8,G00005737,SULLIVAN,NA,SULLIVAN,NA,58,92,57,93,5845,geo,IN
8,G00005738,SPRING,NA,SPRING,NA,128,142,127,141,5846,geo,IN
18,G00005741,E 28,NA,E 28,NA,1,19,2,20,5849,geo,IN
19,G00005742,W 49,NA,W 49,NA,67,117,68,116,5850,geo,IN
16,G00005743,8 AVE,NA,8 AVE,NA,233,251,232,250,5851,geo,IN
19,G00005744,LEX AVE,NA,LEX AVE,NA,534,550,535,551,5852,geo,IN
12,G00005746,W 175,NA,W 175,NA,NA,NA,NA,NA,5854,geo,IN
19,G00005747,9 AVE,NA,9 AVE,NA,681,697,678,694,5855,geo,IN
19,G00005752,7 AVE,NA,7 AVE,NA,524,540,521,539,5860,geo,IN
1,G00005754,WILLIAM,NA,WILLIAM,NA,65,77,66,78,5861,geo,IN
19,G00005757,E 42,NA,E 42,NA,NA,NA,NA,NA,5864,geo,IN
19,G00005759,E 69,NA,E 69,NA,NA,NA,NA,NA,5866,geo,IN
2,G00005760,RYDERS ALY,NA,RYDERS ALY,NA,2,12,1,17,5867,geo,IN
18,G00005761,E 22,NA,E 22,NA,1,3,2,4,5868,geo,IN
11,G00005762,E 10,NA,E 10,NA,427,439,426,440,5869,geo,IN
10,G00005763,HESTER,NA,HESTER,NA,134,146,135,151,5870,geo,IN
19,G00005765,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5872,geo,IN
16,G00005768,8 AVE,NA,8 AVE,NA,103,123,100,122,5875,geo,IN
19,G00005770,10 AVE,NA,10 AVE,NA,NA,NA,NA,NA,5877,geo,IN
12,G00005771,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5878,geo,IN
12,G00005772,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,5879,geo,IN
19,G00005773,E 64,NA,E 64,NA,NA,NA,NA,NA,5880,geo,IN
19,G00005774,W 48,NA,W 48,NA,238,262,239,263,5881,geo,IN
19,G00005775,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,960,976,5882,geo,IN
13,G00005776,GRAND,NA,GRAND,NA,390,406,391,407,5883,geo,IN
17,G00005778,ESSEX,NA,ESSEX,NA,159,183,156,184,5885,geo,IN
17,G00005779,E 6,NA,E 6,NA,38,62,41,61,5886,geo,IN
2,G00005781,FRONT,NA,FRONT,NA,182,200,177,199,5888,geo,IN
12,G00005783,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5890,geo,IN
19,G00005784,W 51,NA,W 51,NA,2,66,1,65,5891,geo,IN
15,G00005788,ASTOR PL,NA,ASTOR PL,NA,NA,NA,NA,NA,5895,geo,IN
19,G00005789,E 52,NA,E 52,NA,NA,NA,NA,NA,5896,geo,IN
8,G00005790,VARICK,NA,VARICK,NA,81,91,80,90,5897,geo,IN
18,G00005791,E 30,NA,E 30,NA,1,23,2,24,5898,geo,IN
19,G00005792,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,5899,geo,IN
7,G00005793,MADISON,NA,MADISON,NA,301,315,294,314,5900,geo,IN
12,G00005795,E 124,NA,E 124,NA,NA,NA,NA,NA,5902,geo,IN
12,G00005799,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,5906,geo,IN
12,G00005803,W 93,NA,W 93,NA,NA,NA,NA,NA,5908,geo,IN
14,G00005806,BROOME,NA,BROOME,NA,389,397,390,398,5911,geo,IN
19,G00005807,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5912,geo,IN
9,G00005808,JANE,NA,JANE,NA,36,58,37,59,5913,geo,IN
16,G00005810,7 AVE,NA,7 AVE,NA,228,244,227,245,5915,geo,IN
19,G00005811,W 53,NA,W 53,NA,NA,NA,1,59,5916,geo,IN
18,G00005812,E 39,NA,E 39,NA,NA,NA,188,192,5917,geo,IN
19,G00005814,E 61,NA,E 61,NA,NA,NA,NA,NA,5919,geo,IN
8,G00005815,THOMPSON,NA,THOMPSON,NA,123,163,120,162,5920,geo,IN
12,G00005817,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,5921,geo,IN
19,G00005819,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,5922,geo,IN
12,G00005823,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,5925,geo,IN
19,G00005824,BROADWAY,NA,BROADWAY,NA,1259,1267,1258,1270,5926,geo,IN
5,G00005828,HUDSON,NA,HUDSON,NA,63,69,62,70,5930,geo,IN
5,G00005830,CHURCH,NA,CHURCH,NA,128,142,NA,NA,5932,geo,IN
19,G00005833,W 47,NA,W 47,NA,180,248,179,247,5935,geo,IN
17,G00005834,E 11,NA,E 11,NA,28,62,27,61,5936,geo,IN
15,G00005835,BLEECKER,NA,BLEECKER,NA,2,14,1,11,5937,geo,IN
12,G00005837,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,5939,geo,IN
19,G00005838,W 55,NA,W 55,NA,NA,NA,NA,NA,5940,geo,IN
18,G00005839,E 30,NA,E 30,NA,53,81,52,82,5941,geo,IN
19,G00005840,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,5942,geo,IN
19,G00005841,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,5943,geo,IN
19,G00005842,E 69,NA,E 69,NA,NA,NA,NA,NA,5944,geo,IN
12,G00005843,W 184,NA,W 184,NA,NA,NA,NA,NA,5945,geo,IN
16,G00005845,7 AVE,NA,7 AVE,NA,422,440,421,439,5947,geo,IN
1,G00005848,EXCHANGE PL,NA,EXCHANGE PL,NA,14,32,NA,NA,5950,geo,IN
9,G00005849,GREENWICH,NA,GREENWICH,NA,806,822,807,823,5951,geo,IN
19,G00005850,6 AVE,NA,6 AVE,NA,927,931,926,930,5952,geo,IN
1,G00005852,MILL LN,NA,MILL LN,NA,NA,NA,NA,NA,5954,geo,IN
16,G00005854,W 24,NA,W 24,NA,258,332,259,333,5956,geo,IN
10,G00005855,HESTER,NA,HESTER,NA,110,122,109,119,5957,geo,IN
1,G00005856,COENTIES SLIP,NA,COENTIES SLIP,NA,2,6,NA,NA,5958,geo,IN
7,G00005857,MARKET,NA,MARKET,NA,24,38,23,37,5959,geo,IN
19,G00005858,W 43,NA,W 43,NA,312,374,311,367,5960,geo,IN
16,G00005859,W 28,NA,W 28,NA,170,222,171,221,5961,geo,IN
19,G00005860,W 75,NA,W 75,NA,NA,NA,NA,NA,5962,geo,IN
16,G00005861,10 AVE,NA,10 AVE,NA,441,453,440,454,5963,geo,IN
18,G00005863,LEX AVE,NA,LEX AVE,NA,18,30,19,29,5965,geo,IN
1,G00005864,BEAVER,NA,BEAVER,NA,33,57,32,58,5966,geo,IN
18,G00005866,W 27,NA,W 27,NA,24,50,15,49,5968,geo,IN
19,G00005868,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,5970,geo,IN
19,G00005870,11 AVE,NA,11 AVE,NA,565,581,564,580,5972,geo,IN
16,G00005871,W 27,NA,W 27,NA,52,110,63,109,5973,geo,WN
19,G00005872,7 AVE,NA,7 AVE,NA,NA,NA,NA,NA,5974,geo,IN
12,G00005873,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,5975,geo,IN
12,G00005874,SAINT NICHOLAS PL,NA,SAINT NICHOLAS PL,NA,NA,NA,NA,NA,5976,geo,IN
19,G00005877,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,5979,geo,IN
19,G00005878,W 84,NA,W 84,NA,NA,NA,NA,NA,5980,geo,IN
19,G00005880,W 61,NA,W 61,NA,NA,NA,NA,NA,5982,geo,IN
1,G00005881,PINE,NA,PINE,NA,86,88,85,89,5983,geo,IN
2,G00005882,SOUTH,NA,SOUTH,NA,76,77,NA,NA,5984,geo,EO
17,G00005883,1 AVE,NA,1 AVE,NA,109,125,118,132,5985,geo,IN
17,G00005884,2 AVE,NA,2 AVE,NA,101,115,100,114,5986,geo,IN
16,G00005885,W 26,NA,W 26,NA,242,304,243,305,5987,geo,IN
19,G00005886,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,5988,geo,IN
9,G00005887,7 AVE,NA,7 AVE,NA,2,10,1,15,5989,geo,IN
12,G00005888,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,5990,geo,IN
19,G00005890,W 70,NA,W 70,NA,NA,NA,NA,NA,5992,geo,IN
7,G00005892,WATER,622,WATER,NA,622,624,NA,NA,5994,geo,IN
16,G00005893,W 26,NA,W 26,NA,178,240,177,241,5995,geo,IN
12,G00005895,SAINT NICHOLAS AVE,KINGS BRG RD,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,5997,geo,IN
19,G00005896,W 85,NA,W 85,NA,NA,NA,NA,NA,5998,geo,IN
19,G00005897,W 66,NA,W 66,NA,NA,NA,NA,NA,5999,geo,IN
8,G00005899,GRAND,NA,GRAND,NA,2,16,1,17,6001,geo,IN
19,G00005900,W 42,NA,W 42,NA,168,220,167,219,6002,geo,IN
12,G00005902,W 95,NA,W 95,NA,NA,NA,NA,NA,6004,geo,IN
15,G00005908,BROADWAY,NA,BROADWAY,NA,665,679,660,680,6010,geo,IN
15,G00005910,WAVERLY PL,NA,WAVERLY PL,NA,98,130,101,131,6012,geo,IN
11,G00005911,COLUMBIA,NA,COLUMBIA,NA,69,101,74,102,6013,geo,IN
18,G00005912,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,6014,geo,IN
12,G00005917,SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,6019,geo,IN
9,G00005918,W 11,NA,W 11,NA,136,198,137,199,6020,geo,IN
12,G00005919,SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,6021,geo,IN
19,G00005922,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,6024,geo,IN
19,G00005923,W 58,NA,W 58,NA,NA,NA,NA,NA,6025,geo,IN
9,G00005924,W 4,NA,W 4,NA,169,181,170,182,6026,geo,IN
19,G00005925,2 AVE,NA,2 AVE,NA,1021,1037,1022,1038,6027,geo,IN
18,G00005929,E 39,NA,E 39,NA,39,59,40,60,6031,geo,IN
17,G00005930,AVE A,NA,AVE A,NA,55,71,54,68,6032,geo,IN
14,G00005931,PRINCE,NA,PRINCE,NA,32,46,33,45,6033,geo,IN
18,G00005932,W 39,NA,W 39,NA,2,46,1,43,6034,geo,IN
18,G00005936,PARK AVE,NA,PARK AVE,NA,NA,NA,579,597,6038,geo,IN
9,G00005938,8 AVE,NA,8 AVE,NA,NA,NA,1,10,6040,geo,EO
14,G00005939,CROSBY,NA,CROSBY,NA,2,24,1,25,6041,geo,IN
9,G00005940,W 4,NA,W 4,NA,25,33,26,34,6042,geo,IN
19,G00005941,YORK AVE,NA,YORK AVE,NA,NA,NA,NA,NA,6043,geo,IN
18,G00005943,MADISON AVE,NA,MADISON AVE,NA,72,86,77,85,6044,geo,IN
9,G00005946,BEDFORD,NA,BEDFORD,NA,93,109,88,106,6047,geo,IN
7,G00005949,MADISON,NA,MADISON,NA,157,199,158,200,6050,geo,IN
16,G00005950,9 AVE,NA,9 AVE,NA,107,121,108,124,6051,geo,IN
8,G00005951,DOMINICK,NA,DOMINICK,NA,2,20,1,19,6052,geo,IN
15,G00005953,E 4,NA,E 4,NA,345,393,370,394,6054,geo,WN
19,G00005954,C W P,NA,C W P,NA,NA,NA,NA,NA,6055,geo,IN
16,G00005955,9 AVE,NA,9 AVE,NA,301,319,296,312,6056,geo,IN
9,G00005958,JANE,NA,JANE,NA,NA,NA,NA,NA,6059,geo,IN
14,G00005959,BROOME,NA,BROOME,NA,413,427,414,430,6060,geo,IN
19,G00005960,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,6061,geo,IN
18,G00005961,3 AVE,NA,3 AVE,NA,522,538,523,539,6062,geo,IN
12,G00005964,C W P,NA,C W P,NA,NA,NA,NA,NA,6065,geo,IN
7,G00005965,PIKE,NA,PIKE,NA,23,37,24,40,6066,geo,IN
16,G00005966,W 20,NA,W 20,NA,124,184,125,185,6067,geo,IN
12,G00005967,E 130,NA,E 130,NA,NA,NA,NA,NA,6068,geo,IN
16,G00005968,BROADWAY,NA,BROADWAY,NA,1157,1165,NA,NA,6069,geo,IN
9,G00005969,PATCHIN PL,NA,PATCHIN PL,NA,2,10,1,9,6070,geo,IN
9,G00005971,VARICK,NA,VARICK,NA,207,211,206,208,6072,geo,IN
17,G00005972,E 11,NA,E 11,NA,156,208,155,209,6073,geo,IN
12,G00005974,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,6075,geo,IN
17,G00005975,E 5,NA,E 5,NA,184,204,183,205,6076,geo,IN
15,G00005976,WANAMAKER PL,NA,WANAMAKER PL,NA,132,152,133,153,6077,geo,IN
15,G00005977,E 8,NA,E 8,CLINTON PL,42,62,43,63,6078,geo,NA
18,G00005978,LEX AVE,NA,LEX AVE,NA,242,254,NA,NA,6079,geo,IN
14,G00005980,PRINCE,NA,PRINCE,NA,16,30,17,31,6081,geo,IN
19,G00005982,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,6083,geo,IN
19,G00005983,10 AVE,NA,10 AVE,NA,NA,NA,NA,NA,6084,geo,IN
12,G00005988,W 143,NA,W 143,NA,NA,NA,NA,NA,6089,geo,IN
19,G00005989,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,6090,geo,IN
1,G00005990,BROADWAY,NA,BROADWAY,NA,135,147,126,148,6091,geo,IN
12,G00005991,E 117,NA,E 117,NA,NA,NA,NA,NA,6092,geo,IN
12,G00005992,10 AVE,10 AVE,10 AVE,NA,NA,NA,NA,NA,6093,geo,IN
2,G00005996,ANN,NA,ANN,NA,1,19,2,24,6097,geo,IN
2,G00005997,FULTON,NA,FULTON,NA,54,70,55,71,6098,geo,IN
12,G00005998,MORNINGSIDE AVE,NA,MORNINGSIDE AVE,NA,NA,NA,NA,NA,6099,geo,IN
19,G00006000,E 81,NA,E 81,NA,NA,NA,NA,NA,6101,geo,IN
