OBJECTID,GlobalID,JoinID,State,City,Borough,StreetModern,Valid 1850,GeoCheck 1850,ST Direction 1850,ST Name 1850,Left Low 1850,Left High 1850,Right Low 1850,Right High 1850,Issue 1850,Parity Left 1850,Parity Right 1850,ST Unopened 1850,ST Name Alt 1850,HNYC St Name 1850,JoinID 1850,Valid 1880,GeoCheck 1880,ST Direction 1880,ST Name 1880,Left Low 1880,Left High 1880,Right Low 1880,Right High 1880,Issue 1880,Parity Left 1880,Parity Right 1880,ST Unopened 1880,ST Name Alt 1880,HNYC St Name 1880,JoinID 1880,Valid 1910,GeoCheck 1910,ST Direction 1910,ST Name 1910,Left Low 1910,Left High 1910,Right Low 1910,Right High 1910,Issue 1910,Parity Left 1910,Parity Right 1910,ST Unopened 1910,ST Name Alt 1910,HNYC Street Name 1910,JoinID 1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate,Creator,EditDate,Editor,Issue_General,Ward Right 1850,ED Left 1880,ED Right 1880,ED Left 1910,ED Right 1910,Ward Left 1850
5017,59927d25-39a0-46b0-b1a9-68d940d17dd0,G00004888,NY,New York,Manhattan,PRINCE ST,1,1,,,112,126,111,125,,,,,,,,1,1,,,110,126,109,125,,,,,,PRINCE ST,,1,1,,,110,126,109,125,,,,,,PRINCE ST,G00004888,249.930446354974,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,249.930435361064,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:16 PM,hnyc_columbia,,8,125,126,125,125,8
5018,99abb77f-5f6c-48ff-8498-dbd89d23d52f,G00004889,NY,New York,Manhattan,MADISON AVE,0,1,,,,,,,,,,,,,,1,1,,,1194,1212,1199,1217,,,,,,MADISON AVE,,1,1,,,1220,1236,1225,1235,,,,,,MADISON AVE,G00004889,261.883695065735,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,261.883683540629,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:16 PM,hnyc_columbia,,12,599,599,482,483,12
5019,40168b4d-a891-4ba5-8b4b-a6acaf501135,G00004890,NY,New York,Manhattan,E SIXTH ST,1,1,,6 ST,382,398,381,399,,,,,,,,1,1,,,801,817,800,822,,,,,,E SIXTH ST,,1,1,,,801,817,800,822,,,,,,E SIXTH ST,G00004890,346.697729578426,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,346.697714316343,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:16 PM,hnyc_columbia,,11,317,313,261,260,11
5020,45f01da0-6b46-46ca-a666-ab2caf7f2333,G00004891,NY,New York,Manhattan,MORNINGSIDE DR,0,1,,,,,,,,,,,,,,1,1,,,90,98,,,,,,,,MORNINGSIDE DR,,1,1,,,,,,,A,M,,,,MORNINGSIDE DR,G00004891,243.203325819814,7/10/2019 11:07:10 PM,dpm2159_columbia,7/12/2019 9:10:00 PM,amv2173_columbia,243.203315119307,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:17 PM,hnyc_columbia,,12,529,529,630,630,12
5021,75f027db-74b6-4e2e-bf45-2270fa567a40,G00004892,NY,New York,Manhattan,W 108 ST,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 108 ST,,1,1,,,,,,,A,,,,,W 108 ST,G00004892,58.3487486855944,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 6:22:35 PM,amv2173_columbia,58.3487461251528,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:17 PM,hnyc_columbia,,12,528,529,729,729,12
5022,76e7b181-3a17-4ba2-ab1f-bff1667a5b45,G00004893,NY,New York,Manhattan,LENOX AVE,1,1,,,,,,,,,,,,,,1,1,,,1159,1177,1160,1178,,,,,,LENOX AVE,,1,1,,,101,119,96,116,,,,,SIXTH AVE,LENOX AVE,G00004893,288.368077510226,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 7:43:18 PM,amv2173_columbia,288.368064830179,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:17 PM,hnyc_columbia,,12,638,638,570,489,12
5023,065af0df-d0b3-4bbf-9491-686e2790d198,G00004894,NY,New York,Manhattan,TWELFTH AVE,0,1,,,,,,,,,,,,,,1,1,,,2270,2278,,,,,,,,TWELFTH AVE,,1,1,,,,,,,A,,,,,TWELFTH AVE,G00004894,220.021881926732,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 1:34:24 AM,amv2173_columbia,220.021881926711,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:17 PM,hnyc_columbia,,12,530,530,719,719,12
5024,00d5e5f8-cbf4-4c3c-bbca-52e30079201c,G00004895,NY,New York,Manhattan,CATHEDRAL PKWY,0,1,,,,,,,,,,,,,,1,1,,,500,544,501,545,,,,,,CATHEDRAL PKWY,,1,1,,W 110 ST,202,256,501,549,,,,,,W 110 ST,G00004895,865.967536433499,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 7:45:55 PM,amv2173_columbia,865.967785247645,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:17 PM,hnyc_columbia,"G, slightly misaligned with geo from other years",12,529,529,729,728,12
5025,f5e49d87-2350-4455-8082-a18e14c39b8b,G00004896,NY,New York,Manhattan,3 AVE,1,1,,,646,658,645,659,,,,,,,,1,1,,,702,718,703,719,,,,,,3 AVE,,1,1,,,702,718,703,719,,,,,,3 AVE,G00004896,261.175993184144,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,261.175981684264,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:17 PM,hnyc_columbia,,19,537,544,498,1106,19
5026,d15c04bf-bb55-41a3-8d2b-9da3dcf48339,G00004897,NY,New York,Manhattan,3 AVE,1,1,,,540,560,541,559,,,,,,,,1,1,,,578,598,579,599,,,,,,3 AVE,,1,1,,,578,598,579,599,,,,,,3 AVE,G00004897,264.104864354569,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,264.104852722832,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:18 PM,hnyc_columbia,,18,477,484,1121,1259,18
5027,b7977686-7acf-434c-8fd3-3f2412ecb3d6,G00004898,NY,New York,Manhattan,JOHN ST,1,1,,,89,101,90,102,,,,,,,,1,1,,,91,101,90,102,,,,,,JOHN ST,,1,1,,,91,101,90,102,,,,,,JOHN ST,G00004898,183.899616237122,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,183.899608143841,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:18 PM,hnyc_columbia,,2,10,10,11,11,2
5028,6a88283f-4b63-45fb-abb3-d72f5e5788a3,G00004899,NY,New York,Manhattan,W 112 ST,1,1,,,,,,,,,,,,,,1,1,,,100,108,101,109,,,,,,W 112 ST,,1,1,,,100,114,101,119,,,,,,W 112 ST,G00004899,286.067807632419,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 7:43:18 PM,amv2173_columbia,286.067795043098,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:18 PM,hnyc_columbia,,12,630,631,578,575,12
5029,d1b6355e-5819-41bc-8e23-62ec16aed202,G00004900,NY,New York,Manhattan,9 AVE,1,1,,,605,613,600,614,,,,,,,,1,1,,,683,699,682,700,,,,,,9 AVE,,1,1,,,683,699,682,700,,,,,,9 AVE,G00004900,261.247594170902,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,261.247594183978,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:18 PM,hnyc_columbia,,19,454,465,1343,1340,19
5030,dede7383-2106-4c13-a8bd-8230aed625ce,G00004901,NY,New York,Manhattan,E 116 ST,1,1,,,,,,,,,,,,,,1,1,,,401,457,400,456,,,,,,E 116 ST,,1,1,,,401,459,400,458,,,,,,E 116 ST,G00004901,713.957704621517,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,713.957673192755,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:19 PM,hnyc_columbia,,12,635,635,292,291,12
5031,b19399eb-6abd-4d3c-acf0-bfa3f34758b8,G00004902,NY,New York,Manhattan,COLUMBUS AVE,1,1,,,,,,,,,,,,,,1,1,,NINTH AVE,616,636,617,637,,,,,,COLUMBUS AVE,,1,1,,,618,638,619,637,,,,,,COLUMBUS AVE,G00004902,258.048388867985,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 7:07:44 PM,amv2173_columbia,258.048377497608,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:19 PM,hnyc_columbia,,12,527,527,584,585,12
5032,b4776141-018c-4b91-a8d1-6e093677e2c1,G00004903,NY,New York,Manhattan,BROADWAY,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,3381,3399,,,,,,,,BROADWAY,G00004903,263.550760210231,7/10/2019 11:07:10 PM,dpm2159_columbia,7/16/2019 11:03:03 PM,amv2173_columbia,263.550748609882,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:19 PM,hnyc_columbia,,12,531,531,709,709,12
5033,a82912a3-ef60-45ee-a7d9-814e5032b114,G00004904,NY,New York,Manhattan,2 AVE,1,1,,,,,,,,,,,,,,1,1,,SECOND AVE,2221,2239,2222,2238,,,,,,SECOND AVE,,1,1,,,2223,2241,2220,2238,,,,,,2 AVE,G00004904,257.743228550445,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,257.743217210625,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:19 PM,hnyc_columbia,,12,637,634,325,324,12
5034,cf1420ef-10f5-4a93-b3ee-3f963a11edcc,G00004905,NY,New York,Manhattan,STANTON ST,1,1,,,320,340,323,339,,,,,,,,1,1,,,322,340,323,341,,,,,,STANTON ST,,1,1,,,324,340,325,341,,,,,,STANTON ST,G00004905,251.974728661995,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,251.974717559162,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:20 PM,hnyc_columbia,,11,300,156,225,224,11
5035,8484dda7-2313-4858-8a3e-e7e66660f76b,G00004906,NY,New York,Manhattan,A AVE,1,1,,,73,87,70,88,,,,,,,,1,1,,,77,93,74,92,,,,,,A AVE,,1,1,,,77,93,74,92,,,,,,A AVE,G00004906,254.151393515541,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,254.151382316112,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:20 PM,hnyc_columbia,,17,270,271,914,1677,17
5036,c99ffc9c-8d3f-4264-a358-1da9102537a8,G00004907,NY,New York,Manhattan,BROOME ST,1,1,,,405,411,406,414,,,,,,,,1,1,,,403,411,406,414,,,,,,BROOME ST,,1,1,,,403,411,400,414,,,,,,BROOME ST,G00004907,171.279451655991,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,171.279444112501,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:20 PM,hnyc_columbia,,14,53,53,785,784,14
5037,31ef2242-41d0-45a4-9392-f66539338695,G00004908,NY,New York,Manhattan,BROADWAY,0,1,,,,,,,,,,,,,,1,1,,BOULEVARD,,,2882,2902,,,,,BROADWAY,BOULEVARD,,1,1,,,,,2880,2898,,,,,,BROADWAY,G00004908,261.073194869723,7/10/2019 11:07:10 PM,dpm2159_columbia,7/12/2019 9:10:00 PM,amv2173_columbia,261.073183375557,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:20 PM,hnyc_columbia,,12,529,529,727,726,12
5038,d1e9cbb8-fb9a-4c70-b543-4a2b7bb7eee6,G00004909,NY,New York,Manhattan,E 86 ST,1,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,E 86 ST,,1,1,,,,,,,A,,,,,E 86 ST,G00004909,66.319073566328,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,66.319070651432,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:20 PM,hnyc_columbia,,19,598,591,482,484,12
5039,1c901f0e-2cdb-4b58-94e8-76ba31a76625,G00004910,NY,New York,Manhattan,2 AVE,1,1,,,,,,,,,,,,,,1,1,,SECOND AVE,2101,2119,2100,2120,,,,,,SECOND AVE,,1,1,,,2095,2113,2100,2118,,,,,,2 AVE,G00004910,266.924455460605,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,266.92444369382,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:21 PM,hnyc_columbia,,12,629,627,0,337,12
5040,ae8d8ed3-d17e-40fd-bee9-458a432c68c1,G00004911,NY,New York,Manhattan,BROADWAY,0,1,,,,,,,,,,,,,,1,1,,BOULEVARD,2445,2461,,,,,,,BROADWAY,BOULEVARD,,1,1,,,2441,2459,,,,,,,,BROADWAY,G00004911,261.662187252923,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 6:22:36 PM,amv2173_columbia,261.662175745637,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:21 PM,hnyc_columbia,,12,527,527,742,742,12
5041,c4ee93ed-7a57-42c8-8953-50a985bdcb28,G00004912,NY,New York,Manhattan,TERRACE VIEW AVE,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,50,104,,,,,,,,TERRACE VIEW AVE,G00004912,941.024515703454,7/10/2019 11:07:10 PM,dpm2159_columbia,7/17/2019 6:54:03 PM,rse2121_columbia,941.024706202716,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:21 PM,hnyc_columbia,,None,None,None,,,None
5042,53372400-271d-48a7-8b08-222559f9c239,G00004913,NY,New York,Manhattan,SZOLD PL,1,1,,DRY DOCK,13,21,14,22,,,,,,,,1,1,,DRY DOCK ST,13,21,12,22,,,,,,DRY DOCK ST,,1,1,,DRY DOCK ST,7,21,8,22,,,,,,DRY DOCK ST,G00004913,259.118403567114,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,259.118392158681,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:21 PM,hnyc_columbia,,11,376,376,270,269,11
5043,8741e359-6f39-4476-ab17-70dadeb1b93f,G00004914,NY,New York,Manhattan,MADISON AVE,0,1,,,,,,,,,,,,,,1,1,,,1214,1232,1219,1237,,,,,,MADISON AVE,,1,1,,,1238,1248,1237,1247,,,,,,MADISON AVE,G00004914,261.442390941021,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,261.442379427516,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:21 PM,hnyc_columbia,,12,600,600,481,481,12
5044,59b00c67-9a7c-4c01-85b6-ab73e204f5fd,G00004915,NY,New York,Manhattan,TENTH AVE,1,1,,,231,245,232,246,,,,,,,,1,1,,,257,275,260,276,,,,,,TENTH AVE,,1,1,,,259,275,260,276,,,,,,TENTH AVE,G00004915,257.441528588551,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,257.441517242934,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:21 PM,hnyc_columbia,,16,347,347,867,849,16
5045,6c38c1b8-15e7-4b6b-bee8-d8b18f724ba1,G00004916,NY,New York,Manhattan,CATHERINE ST,1,1,,,13,23,14,28,,,,,,,,1,1,,,11,23,14,24,,,,,,CATHERINE ST,,1,1,,,11,23,14,24,,,,,,CATHERINE ST,G00004916,248.810042899035,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,248.810031954429,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:22 PM,hnyc_columbia,,4,75,26,53,180,7
5046,4324bf9f-b87b-4ff1-85f4-1c6e99c466ab,G00004917,NY,New York,Manhattan,W 80 ST,0,1,,,,,,,,,,,,,,1,1,,,200,220,201,225,,,,,,W 80 ST,,1,1,,,200,224,201,225,,,,,,W 80 ST,G00004917,489.065160300645,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 7:12:39 PM,amv2173_columbia,489.065138762942,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:22 PM,hnyc_columbia,,19,525,525,1392,1391,19
5047,5ae784e8-2602-4378-b579-71ef59832f79,G00004918,NY,New York,Manhattan,E 76 ST,1,1,,,,,,,,,,,,,,1,1,,,301,361,300,362,,,,,,E 76 ST,,1,1,,,301,371,300,374,,,,,,E 76 ST,G00004918,749.617832967704,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,749.617799964257,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:22 PM,hnyc_columbia,,19,611,610,1048,1049,19
5048,ab5b4393-a2d4-4a98-a917-e2d304bdb5ed,G00004919,NY,New York,Manhattan,YORK AVE,1,1,,,,,,,A,,,,,,,1,1,,,1223,1233,1224,1234,,,,,,AVE A,,1,1,,AVE A,1233,1241,1234,1252,,,,,,AVE A,G00004919,258.046999821823,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,258.046988466896,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:22 PM,hnyc_columbia,,19,616,616,1009,1727,19
5049,808ca841-a0cf-42e5-9cd9-4bcfe6f6446b,G00004920,NY,New York,Manhattan,RIVERSIDE DR,0,1,,,,,,,,,,,,,,1,1,,,,,31,39,,,,,,RIVERSIDE DR,,1,1,,,,,28,39,,,M,,,RIVERSIDE DR,G00004920,273.630743078061,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 6:34:57 PM,amv2173_columbia,273.630731041587,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:22 PM,hnyc_columbia,,19,525,525,1389,1389,19
5050,3c29736f-038b-4cd7-a1ca-928e15c1248a,G00004921,NY,New York,Manhattan,BROADWAY,1,1,,KINGS BRIDGE RD,,,,,,,,,,,,1,1,,,,,5000,5008,,,,,,BROADWAY,,1,1,,,,,,,A,,,,,BROADWAY,G00004921,305.116651727747,7/10/2019 11:07:10 PM,dpm2159_columbia,7/17/2019 6:26:09 PM,rse2121_columbia,305.116638302257,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:23 PM,hnyc_columbia,,12,535,535,674,674,12
5051,1fc0ffaa-ca0a-453e-9d96-d3bdc76eb568,G00004922,NY,New York,Manhattan,2 AVE,1,1,,,,,,,,,,,,,,1,1,,SECOND AVE,1673,1691,1674,1692,,,,,,SECOND AVE,,1,1,,,1681,1697,1682,1698,,,,,,2 AVE,G00004922,261.559124739453,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,261.559113214362,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:23 PM,hnyc_columbia,,12,598,601,372,370,12
5052,a914a3ac-77a6-49b0-9208-c00165a1746e,G00004923,NY,New York,Manhattan,W 213 ST,1,1,,,,,,,,,,1,,,,1,1,,,500,516,501,537,,,,,,W 213 ST,,1,1,,,500,516,,,,,,,,W 213 ST,G00004923,464.179703866021,7/10/2019 11:07:10 PM,dpm2159_columbia,7/17/2019 6:25:08 PM,rse2121_columbia,464.179683427928,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:23 PM,hnyc_columbia,,12,535,535,674,674,12
5053,29586937-674a-4831-bd0b-e5ece56ebf63,G00004924,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,1327,1345,,,,,,,,FOURTH AVE,,1,1,,,1040,1056,,,,,,,,PARK AVE,G00004924,281.998977352553,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,281.99896493303,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:23 PM,hnyc_columbia,,12,598,598,482,482,12
5054,0877d1ca-33f8-4e3f-9f8e-05f4121f2b8a,G00004925,NY,New York,Manhattan,GREENWICH ST,1,1,,,700,716,701,717,,,,,,,,1,1,,,702,718,697,711,,,,,,GREENWICH ST,,1,1,,,702,716,697,711,,,,,,GREENWICH ST,G00004925,262.76133130217,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,262.761319747071,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:23 PM,hnyc_columbia,,9,231,236,145,145,9
5055,f3d82e81-3cae-4f01-82c0-c444e57ea213,G00004926,NY,New York,Manhattan,YORK AVE,1,1,,,,,,,A,,,,,,,1,1,,,1145,1165,1146,1166,,,,,,AVE A,,1,1,,AVE A,1153,1171,1154,1172,,,,,,AVE A,G00004926,266.256566644208,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,266.25655491253,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:24 PM,hnyc_columbia,,19,618,618,1001,1001,19
5056,fb0a5611-ea6c-4d1e-91a0-eefb6e0e4e3a,G00004928,NY,New York,Manhattan,W 166 ST,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,1,,W 166 ST,,1,1,,,530,532,551,555,,,,,,W 166 ST,G00004928,201.746964334072,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 7:06:34 PM,rse2121_columbia,201.746955454668,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:24 PM,hnyc_columbia,,12,534,534,685,685,12
5057,d3f9b6a0-6012-43d2-92c4-ffe47a7b173e,G00004929,NY,New York,Manhattan,3 AVE,1,1,,,710,726,709,725,,,,,,,,1,1,,,776,796,777,795,,,,,,3 AVE,,1,1,,,776,796,777,795,,,,,,3 AVE,G00004929,260.523487612268,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,260.523476163794,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:24 PM,hnyc_columbia,,19,538,550,1124,1109,19
5058,eb6fb95a-4344-43ed-8a7d-6975fc0e7155,G00004930,NY,New York,Manhattan,ADAM POWELL BLVD,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,SEVENTH AVE,2098,2118,,,,,,,,SEVENTH AVE,G00004930,278.653522087155,7/10/2019 11:07:10 PM,dpm2159_columbia,7/22/2019 7:39:31 PM,amv2173_columbia,278.653509817745,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:24 PM,hnyc_columbia,,12,536,536,552,552,12
5059,a693eaf0-13b8-42ef-81a2-d7cd9772d0c1,G00004931,NY,New York,Manhattan,CHRISTOPHER ST,1,1,,,,,31,65,,,,,,,,1,1,,,,,33,65,,,,,,CHRISTOPHER ST,,1,1,,,,,33,63,,,,,,CHRISTOPHER ST,G00004931,445.020470675818,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,445.020451084347,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:25 PM,hnyc_columbia,,9,166,167,156,156,9
5060,8d19e3a9-a08a-471e-a9a5-02482ef0dd79,G00004932,NY,New York,Manhattan,E 87 ST,1,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,E 87 ST,,1,1,,,,,,,A,,,,,E 87 ST,G00004932,66.6164372636617,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,66.616434315381,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:25 PM,hnyc_columbia,,12,599,598,483,482,12
5061,cd010abe-ee31-42f6-b1d5-a9625d453ce7,G00004933,NY,New York,Manhattan,W BROADWAY,1,1,,,66,82,67,79,,,,,,,,1,1,,COLLEGE PL,66,82,67,81,,,,,,COLLEGE PL,,1,1,,,170,188,171,187,,,,,,W BROADWAY,G00004933,258.912105662622,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,258.912094257242,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:25 PM,hnyc_columbia,,5,15,15,33,30,5
5062,986dc40a-46b9-4d25-a43a-e3b24506f50d,G00004934,NY,New York,Manhattan,E 14 ST,1,1,,,57,83,66,80,,,,,,,,1,1,,,101,119,100,118,,,,,,E 14 ST,,1,1,,,101,117,100,114,,,,,,E 14 ST,G00004934,355.27297612347,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,355.272960484881,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:26 PM,hnyc_columbia,,17,69,68,983,938,18
5063,72382ca2-ddee-41c6-bf66-86e9555d1601,G00004935,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,TENTH AVE ,,,,,,,,,,,,1,1,,TENTH AVE,1040,1058,,,,,,,,TENTH AVE,,1,1,,,1040,1058,,,,,,,,AMSTERDAM AVE,G00004935,262.322697164243,7/10/2019 11:07:10 PM,dpm2159_columbia,7/12/2019 9:10:00 PM,amv2173_columbia,262.322685615786,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:26 PM,hnyc_columbia,,12,529,529,728,622,12
5064,dad2870e-bba7-4c9d-9ecb-7c49ee060089,G00004936,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,A,,,,,,,1,1,,FOURTH AVE,,,915,927,,,,,,FOURTH AVE,,1,1,,,,,419,437,,,,,,PARK AVE,G00004936,259.512014596321,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,259.512003168131,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:26 PM,hnyc_columbia,,19,583,583,1166,1131,19
5065,c357f756-97b4-469b-a9be-cddb1ac0263b,G00004937,NY,New York,Manhattan,E 122 ST,1,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,E 122 ST,,1,1,,,,,,,A,,,,,E 122 ST,G00004937,84.0874322767377,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,84.0874285686239,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:26 PM,hnyc_columbia,,12,641,641,422,420,12
5066,94880d4f-a67d-4cdc-a653-59bfdc8c3bf4,G00004938,NY,New York,Manhattan,RIVERSIDE DR,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,RIVERSIDE DR,G00004938,298.090293150078,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 1:20:25 AM,amv2173_columbia,295.256357620193,7/22/2019 5:22:52 PM,hnyc_columbia,7/15/2020 5:29:26 PM,hnyc_columbia,,12,529,529,725,725,12
