street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,675,675,3662,G00003494,RIVERSIDE DR
SPRING,SPRING,NA,64,74,63,77,784,800,3663,G00003495,SPRING
TER VIEW AVE,TER VIEW AVE,NA,NA,NA,NA,NA,NA,NA,3664,G00003496,TER VIEW AVE
E 3,E 3,NA,103,143,102,142,918,882,3665,G00003497,E 3
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2611,2623,2608,2626,651,525,3666,G00003498,F DOUGLASS BLVD
W 53,W 53,NA,300,366,301,361,1331,1330,3667,G00003499,W 53
E 109,E 109,NA,49,81,48,88,459,460,3668,G00003500,E 109
WASHINGTON,WASHINGTON,NA,584,598,585,597,140,140,3669,G00003501,WASHINGTON
SPRING,SPRING,NA,258,292,261,291,111,111,3670,G00003502,SPRING
AMSTERDAM AVE,AMSTERDAM AVE,NA,658,676,655,679,742,588,3671,G00003503,AMSTERDAM AVE
W 138,W 138,NA,NA,NA,NA,NA,529,1717,3672,G00003504,W 138
VARICK,VARICK,NA,189,205,188,204,110,108,3673,G00003505,VARICK
E 119,E 119,NA,1,23,2,38,441,442,3674,G00003506,E 119
PARK AVE,PARK AVE,NA,22,38,NA,NA,1171,1122,3675,G00003507,PARK AVE
E 27,E 27,NA,157,165,156,158,986,987,3676,G00003508,E 27
W 24,W 24,NA,2,62,1,63,995,993,3677,G00003509,W 24
PARK E TER,PARK E TER,NA,NA,NA,NA,NA,674,674,3678,G00003510,PARK E TER
CARMINE,CARMINE,NA,22,58,17,49,134,136,3679,G00003511,CARMINE
CATHEDRAL PKWY,W 110,NA,NA,NA,NA,NA,729,727,3680,G00003512,W 110
W 22,W 22,NA,NA,NA,NA,NA,867,867,3681,G00003513,W 22
AUDUBON AVE,AUDUBON AVE,NA,238,254,239,255,681,681,3682,G00003514,AUDUBON AVE
SUFFOLK,SUFFOLK,NA,NA,NA,NA,NA,753,752,3683,G00003516,SUFFOLK
E HOUSTON,E HOUSTON,NA,216,232,207,225,884,872,3684,G00003517,E HOUSTON
1 AVE,1 AVE,NA,2221,2237,2222,2238,324,290,3685,G00003518,1 AVE
BROADWAY,BROADWAY,NA,229,237,NA,NA,12,37,3686,G00003519,BROADWAY
EDGECOMB AVE,EDGECOMB AVE,NA,NA,NA,NA,NA,671,671,3687,G00003520,EDGECOMB AVE
E 33,E 33,NA,201,259,200,258,1246,1247,3688,G00003521,E 33
W 117,W 117,NA,100,158,101,157,569,568,3689,G00003522,W 117
E 27,E 27,NA,21,49,22,50,988,988,3690,G00003523,E 27
W 145,W 145,NA,300,318,301,317,656,661,3691,G00003524,W 145
W 117,W 117,NA,300,324,301,323,627,628,3692,G00003525,W 117
W 164,W 164,NA,500,538,501,539,688,688,3693,G00003526,W 164
WASHINGTON,WASHINGTON,NA,118,130,123,131,4,4,3694,G00003527,WASHINGTON
W 184,W 184,NA,600,616,601,617,678,678,3695,G00003528,W 184
AVE B,AVE B,NA,176,194,175,193,927,1672,3696,G00003530,AVE B
MADISON AVE,MADISON AVE,NA,232,246,233,245,544,1171,3697,G00003531,MADISON AVE
W 43,W 43,NA,NA,NA,NA,NA,1276,1276,3698,G00003532,W 43
E 11,E 11,NA,41,67,44,72,823,823,3699,G00003533,E 11
TRIMBLE PL,TRIMBLE PL,NA,NA,NA,NA,NA,30,30,3700,G00003534,TRIMBLE PL
MANHATTAN AVE,MANHATTAN AVE,NA,145,151,142,150,617,618,3701,G00003535,MANHATTAN AVE
BROADWAY,BROADWAY,NA,2461,2477,NA,NA,743,742,3702,G00003537,BROADWAY
E 89,E 89,NA,201,235,200,256,367,368,3703,G00003538,E 89
E 71,E 71,NA,501,541,500,538,1018,1018,3704,G00003539,E 71
8 AVE,8 AVE,NA,733,749,748,766,1341,1281,3705,G00003540,8 AVE
W 131,W 131,NA,NA,NA,NA,NA,543,542,3706,G00003541,W 131
W 139,W 139,NA,100,148,NA,NA,527,526,3707,G00003542,W 139
W 186,W 186,NA,NA,NA,NA,NA,NA,NA,3708,G00003543,W 186
AMSTERDAM AVE,AMSTERDAM AVE,NA,678,700,681,699,742,589,3709,G00003544,AMSTERDAM AVE
9 AVE,9 AVE,NA,NA,NA,NA,NA,672,672,3710,G00003545,9 AVE
E 101,E 101,NA,101,139,100,142,398,395,3711,G00003546,E 101
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,318,329,733,733,3712,G00003547,RIVERSIDE DR
W 174,W 174,NA,NA,NA,NA,NA,680,680,3713,G00003548,W 174
W 60,W 60,NA,NA,NA,NA,NA,1726,1319,3714,G00003549,W 60
W 115,W 115,NA,300,326,301,325,626,626,3715,G00003550,W 115
MADISON AVE,MADISON AVE,NA,1314,1336,1319,1337,479,479,3716,G00003551,MADISON AVE
BROADWAY,BROADWAY,NA,NA,NA,2518,2538,741,741,3717,G00003552,BROADWAY
BROADWAY,BROADWAY,NA,1929,1939,NA,NA,1314,1314,3718,G00003553,BROADWAY
W 129,W 129,NA,NA,NA,401,423,640,640,3719,G00003554,W 129
MARKETFIELD,MARKETFIELD,NA,NA,NA,NA,NA,1,1,3720,G00003555,MARKETFIELD
W 42,W 42,NA,400,466,401,471,1204,1350,3721,G00003556,W 42
W 123,W 123,NA,300,312,301,315,636,636,3722,G00003557,W 123
MACOMBS PL,MACOMBS PL,NA,21,39,22,38,510,510,3723,G00003558,MACOMBS PL
W 96,W 96,NA,200,220,201,231,1653,740,3724,G00003559,W 96
W 61,W 61,NA,2,8,1,7,1319,1319,3725,G00003560,W 61
E 53,E 53,NA,29,67,26,66,505,505,3726,G00003561,E 53
SEAMAN AVE,SEAMAN AVE,NA,NA,NA,NA,NA,NA,NA,3727,G00003562,SEAMAN AVE
COOPER SQ,COOPER SQ,NA,2,14,1,19,819,906,3728,G00003563,COOPER SQ
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2111,2127,2108,2128,626,567,3729,G00003564,F DOUGLASS BLVD
8 AVE,8 AVE,NA,423,459,420,458,1218,1190,3730,G00003565,8 AVE
7 AVE,7 AVE,NA,520,536,521,535,1197,1197,3731,G00003566,7 AVE
11 AVE,11 AVE,NA,201,219,202,218,867,867,3732,G00003567,11 AVE
W 168,W 168,NA,NA,NA,NA,NA,686,686,3733,G00003568,W 168
HANOVER,HANOVER,NA,7,9,6,10,8,8,3734,G00003569,HANOVER
AMSTERDAM AVE,AMSTERDAM AVE,NA,1858,1878,1861,1879,692,664,3735,G00003570,AMSTERDAM AVE
1 AVE,1 AVE,NA,1857,1879,NA,NA,355,282,3736,G00003571,1 AVE
BROADWAY,BROADWAY,NA,2801,2823,NA,NA,729,729,3737,G00003572,BROADWAY
SULLIVAN,SULLIVAN,NA,20,42,23,41,115,121,3738,G00003573,SULLIVAN
BROADWAY,BROADWAY,NA,3401,3419,NA,NA,705,705,3739,G00003574,BROADWAY
WATER,WATER,NA,154,158,155,159,11,11,3740,G00003575,WATER
W 87,W 87,NA,250,276,251,277,746,746,3741,G00003576,W 87
BAXTER,BAXTER,NA,74,82,73,77,40,1705,3742,G00003577,BAXTER
5 AVE,5 AVE,NA,NA,NA,1260,1269,507,461,3743,G00003578,5 AVE
BROADWAY,BROADWAY,NA,4441,4463,NA,NA,675,676,3744,G00003579,BROADWAY
3 AVE,3 AVE,NA,1662,1676,1663,1679,388,361,3745,G00003580,3 AVE
AMSTERDAM AVE,AMSTERDAM AVE,NA,2460,2488,2461,2489,677,671,3746,G00003581,AMSTERDAM AVE
E 44,E 44,NA,201,249,200,248,1106,1117,3747,G00003582,E 44
9 AVE,9 AVE,NA,249,269,246,268,849,848,3748,G00003583,9 AVE
E 48,E 48,NA,1,25,2,26,1168,1168,3749,G00003584,E 48
E 92,E 92,NA,145,175,142,172,388,386,3750,G00003585,E 92
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,715,715,3751,G00003586,BROADWAY
AVE C,AVE C,NA,213,227,214,228,268,269,3752,G00003587,AVE C
E HOUSTON,E HOUSTON,NA,172,192,167,185,884,870,3753,G00003588,E HOUSTON
5 AVE,5 AVE,NA,NA,NA,886,898,1181,1160,3754,G00003589,5 AVE
VARICK,VARICK,NA,13,25,14,24,31,31,3755,G00003590,VARICK
ELIZABETH,ELIZABETH,NA,35,65,36,64,799,799,3756,G00003591,ELIZABETH
E 63,E 63,NA,101,137,100,134,1140,1133,3757,G00003592,E 63
PARK AVE,PARK AVE,NA,NA,NA,961,979,1149,1149,3758,G00003593,PARK AVE
MULBERRY,MULBERRY,NA,257,271,254,270,800,800,3759,G00003594,MULBERRY
E 87,E 87,NA,401,447,400,448,273,272,3760,G00003595,E 87
WADSWORTH AVE,WADSWORTH AVE,NA,120,130,121,131,693,693,3761,G00003596,WADSWORTH AVE
DYCKMAN,DYCKMAN,NA,NA,NA,207,209,675,674,3762,G00003597,DYCKMAN
HANOVER SQ,HANOVER SQ,NA,NA,NA,NA,NA,8,8,3763,G00003598,HANOVER SQ
PARK AVE,PARK AVE,NA,NA,NA,499,513,1134,1134,3765,G00003600,PARK AVE
LIBERTY,LIBERTY,NA,54,58,55,57,7,10,3766,G00003601,LIBERTY
WADSWORTH AVE,WADSWORTH AVE,NA,NA,NA,NA,NA,676,676,3767,G00003602,WADSWORTH AVE
STANTON,STANTON,NA,2,26,1,23,886,885,3768,G00003603,STANTON
E 63,E 63,NA,139,175,136,176,1140,1133,3769,G00003604,E 63
PARK AVE,PARK AVE,NA,NA,NA,347,351,505,1127,3770,G00003605,PARK AVE
FORT WASHINGTON AVE,FORT WASHINGTON AVE,NA,NA,NA,NA,NA,686,686,3771,G00003606,FORT WASHINGTON AVE
E 130,E 130,NA,101,129,100,124,426,426,3772,G00003607,E 130
PARK AVE,PARK AVE,NA,NA,NA,981,997,1149,1149,3773,G00003608,PARK AVE
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2387,2407,2390,2408,643,545,3774,G00003609,F DOUGLASS BLVD
E 41,E 41,NA,39,63,40,66,1171,1171,3775,G00003610,E 41
W 128,W 128,NA,100,168,101,171,548,547,3776,G00003611,W 128
MANHATTAN AVE,MANHATTAN AVE,NA,NA,NA,288,308,622,621,3777,G00003612,MANHATTAN AVE
STANTON,STANTON,NA,152,168,153,167,879,878,3778,G00003613,STANTON
FRONT,FRONT,NA,210,236,211,235,11,11,3779,G00003614,FRONT
AMSTERDAM AVE,AMSTERDAM AVE,NA,1624,1638,1623,1637,706,652,3780,G00003615,AMSTERDAM AVE
PEARL,PEARL,NA,1,23,2,24,1,1,3781,G00003616,PEARL
WATER,WATER,NA,226,258,225,255,11,11,3782,G00003617,WATER
CHARLES,CHARLES,CHARLES,64,96,61,89,150,149,3783,G00003618,CHARLES
W 165,W 165,NA,NA,NA,NA,NA,686,686,3784,G00003619,W 165
HUDSON,HUDSON,NA,47,53,46,52,33,33,3785,G00003621,HUDSON
BROADWAY,BROADWAY,NA,NA,NA,2860,2878,727,728,3786,G00003622,BROADWAY
8 AVE,8 AVE,NA,323,339,322,338,1223,1188,3787,G00003623,8 AVE
RIDGE,RIDGE,NA,71,99,72,100,750,762,3788,G00003624,RIDGE
W 160,W 160,NA,400,418,NA,NA,669,670,3789,G00003625,W 160
AMSTERDAM AVE,AMSTERDAM AVE,NA,1818,1838,1819,1839,694,665,3790,G00003626,AMSTERDAM AVE
10 AVE,10 AVE,NA,NA,NA,20,36,177,177,3791,G00003627,10 AVE
E 115,E 115,NA,401,477,400,466,291,290,3792,G00003628,E 115
E 11,E 11,NA,301,345,300,344,1684,936,3793,G00003629,E 11
E 75,E 75,NA,1,27,2,24,1159,1159,3794,G00003630,E 75
E 85,E 85,NA,143,179,140,180,384,384,3795,G00003631,E 85
1 AVE,1 AVE,NA,133,145,134,148,899,1060,3796,G00003634,1 AVE
CHURCH,CHURCH,NA,2,18,1,15,12,12,3797,G00003635,CHURCH
W 68,W 68,NA,NA,NA,NA,NA,1309,1309,3798,G00003636,W 68
W 162,W 162,NA,NA,NA,NA,NA,686,686,3799,G00003637,W 162
3 AVE,3 AVE,NA,1050,1064,1051,1069,1133,1081,3800,G00003638,3 AVE
E 66,E 66,NA,131,167,138,170,1138,1138,3801,G00003639,E 66
W 193,W 193,NA,NA,NA,NA,NA,676,676,3802,G00003640,W 193
W 187,W 187,NA,NA,NA,653,671,678,676,3803,G00003641,W 187
RUTHERFORD PL,RUTHERFORD PL,NA,NA,NA,1,9,980,980,3804,G00003642,RUTHERFORD PL
AVE D,AVE D,NA,59,75,56,74,253,260,3805,G00003643,AVE D
E 73,E 73,NA,401,439,400,438,1118,1015,3806,G00003644,E 73
MADISON AVE,MADISON AVE,NA,634,650,633,651,1141,1141,3807,G00003645,MADISON AVE
W 109,W 109,NA,NA,NA,NA,NA,729,729,3808,G00003646,W 109
6 AVE,6 AVE,NA,955,975,958,976,1289,1180,3809,G00003647,6 AVE
1 AVE,1 AVE,NA,1781,1797,1780,1794,363,282,3810,G00003648,1 AVE
AUDUBON AVE,AUDUBON AVE,NA,220,236,219,237,681,681,3811,G00003649,AUDUBON AVE
BROADWAY,BROADWAY,NA,2021,2035,NA,NA,1308,1308,3812,G00003650,BROADWAY
11 AVE,11 AVE,NA,397,419,396,414,1236,1236,3813,G00003651,11 AVE
FREEMAN ALY,FREEMAN ALY,NA,NA,NA,NA,NA,885,885,3814,G00003652,FREEMAN ALY
DUANE,DUANE,NA,40,58,41,59,37,37,3815,G00003653,DUANE
BROADWAY,BROADWAY,NA,NA,NA,2344,2358,1393,1393,3816,G00003654,BROADWAY
W 160,W 160,NA,NA,NA,NA,NA,686,686,3817,G00003655,W 160
E 27,E 27,NA,1,19,2,20,988,988,3818,G00003656,E 27
W 189,W 189,NA,NA,NA,NA,NA,676,676,3819,G00003657,W 189
12 AVE,12 AVE,NA,NA,NA,NA,NA,713,713,3820,G00020645,12 AVE
6 AVE,6 AVE,NA,NA,NA,NA,NA,1192,1268,3821,G00003660,6 AVE
E 10,E 10,NA,451,475,450,476,263,263,3822,G00003661,E 10
E 12,E 12,NA,55,69,60,70,823,823,3823,G00003662,E 12
W 82,W 82,NA,200,232,201,223,1391,1396,3824,G00003664,W 82
MANGIN,MANGIN,NA,123,147,124,148,225,225,3825,G00003665,MANGIN
BROOME,BROOME,NA,179,193,180,194,755,752,3826,G00003666,BROOME
CANAL,CANAL,NA,150,162,149,163,51,799,3827,G00003667,CANAL
CHURCH,CHURCH,NA,264,282,263,281,30,30,3828,G00003668,CHURCH
W 4,SHERIDAN SQ,NA,1,9,NA,NA,154,157,3829,G00003669,SHERIDAN SQ
2 AVE,2 AVE,NA,1329,1347,1328,1342,1057,1065,3830,G00003670,2 AVE
W 67,W 67,NA,2,64,1,69,1311,1311,3831,G00003671,W 67
CHERRY,CHERRY,NA,316,348,327,349,1688,86,3832,G00003672,CHERRY
W 77,W 77,NA,NA,NA,NA,NA,1388,1388,3833,G00003673,W 77
3 AVE,3 AVE,NA,1604,1620,1601,1627,382,364,3834,G00003674,3 AVE
W 141,W 141,NA,508,574,509,561,1431,1431,3835,G00003675,W 141
FRANKLIN,FRANKLIN,NA,127,137,NA,NA,33,31,3836,G00003676,FRANKLIN
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,1272,1272,3837,G00003677,BROADWAY
CANAL,CANAL,NA,164,184,165,185,51,799,3838,G00003678,CANAL
DELANCEY,DELANCEY,NA,NA,NA,319,325,778,778,3839,G00003679,DELANCEY
7 AVE,7 AVE,NA,858,880,857,879,1288,1288,3840,G00003680,7 AVE
W 26,W 26,NA,200,266,201,263,840,1188,3841,G00003681,W 26
PELL,PELL,NA,19,33,18,36,46,47,3842,G00003682,PELL
JUMEL TER,JUMEL TER,NA,10,18,NA,NA,670,670,3843,G00003683,JUMEL TER
W 109,W 109,NA,200,260,201,261,730,729,3844,G00003684,W 109
ORCHARD,ORCHARD,NA,1,9,2,8,183,183,3845,G00003685,ORCHARD
BLEECKER,BLEECKER,NA,60,72,65,73,819,819,3846,G00003686,BLEECKER
GANSEVOORT,GANSEVOORT,NA,24,30,NA,NA,172,177,3847,G00003687,GANSEVOORT
RIVERSIDE E DR,RIVERSIDE E DR,NA,NA,NA,NA,NA,724,724,3848,G00003688,RIVERSIDE E DR
12 AVE,12 AVE,NA,NA,NA,NA,NA,714,714,3849,G00020646,12 AVE
E 118,E 118,NA,51,79,48,80,443,444,3850,G00003690,E 118
AMSTERDAM AVE,AMSTERDAM AVE,NA,1798,1816,1801,1817,696,658,3851,G00003691,AMSTERDAM AVE
E 66,E 66,NA,NA,NA,NA,NA,1138,1138,3852,G00003692,E 66
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,724,724,3853,G00003693,BROADWAY
JUMEL PL,JUMEL PL,NA,1,53,2,54,671,671,3854,G00003694,JUMEL PL
BARROW,BARROW,NA,75,89,74,84,130,153,3855,G00003695,BARROW
W 95,W 95,NA,NA,NA,NA,NA,741,1653,3856,G00003696,W 95
LEXINGTON AVE,LEXINGTON AVE,NA,540,556,539,555,1127,1127,3857,G00003697,LEXINGTON AVE
ADAM POWELL BLVD,7 AVE,NA,2460,2478,NA,NA,521,521,3858,G00003698,7 AVE
W 151,W 151,NA,NA,NA,NA,NA,510,510,3859,G00003699,W 151
11 AVE,11 AVE,NA,495,511,494,512,1238,1238,3860,G00003700,11 AVE
8 AVE,8 AVE,NA,177,195,178,196,856,837,3861,G00003701,8 AVE
RIVINGTON,RIVINGTON,NA,100,114,101,115,873,217,3862,G00003702,RIVINGTON
W 142,W 142,NA,100,160,101,161,526,509,3863,G00003703,W 142
BENNETT AVE,BENNETT AVE,NA,NA,NA,NA,NA,675,675,3864,G00003704,BENNETT AVE
W WASHINGTON PL,W WASHINGTON PL,NA,100,134,101,129,157,157,3865,G00003705,W WASHINGTON PL
W 168,W 168,NA,NA,NA,601,661,686,686,3866,G00003706,W 168
HAMILTON PL,HAMILTON PL,NA,20,38,29,49,705,707,3867,G00003707,HAMILTON PL
PARK AVE,PARK AVE,NA,NA,NA,21,37,1122,1122,3868,G00003708,PARK AVE
W 173,W 173,NA,NA,NA,NA,NA,686,680,3869,G00003709,W 173
BOGARDUS PL,BOGARDUS PL,NA,NA,NA,NA,NA,671,671,3870,G00003710,BOGARDUS PL
YORK AVE,AVE A,NA,1133,1151,1134,1152,1001,1001,3871,G00003711,AVE A
LEX AVE,LEXINGTON AVE,NA,944,958,943,961,1137,1137,3872,G00003712,LEXINGTON AVE
W 190,W 190,NA,NA,NA,NA,NA,676,676,3873,G00003713,W 190
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,1742,1742,3874,G00003714,RIVERSIDE DR
E 112,E 112,NA,101,135,100,146,412,411,3875,G00003715,E 112
E 54,E 54,NA,NA,NA,NA,NA,1007,997,3876,G00003716,E 54
AVE B,AVE B,NA,NA,NA,111,119,911,1668,3877,G00003717,AVE B
CHRISTOPHER,CHRISTOPHER,NA,90,120,95,123,152,151,3878,G00003718,CHRISTOPHER
E 60,E 60,NA,141,177,140,176,1134,1135,3879,G00003719,E 60
W 45,W 45,NA,2,80,1,81,1176,1176,3880,G00003720,W 45
5 AVE,5 AVE,NA,NA,NA,NA,NA,1716,428,3881,G00003721,5 AVE
SOUTH,SOUTH,NA,15,22,NA,NA,9,9,3882,G00003722,SOUTH
W 111,W 111,NA,300,322,301,321,621,621,3883,G00003723,W 111
W 39,W 39,NA,500,556,501,553,1237,1238,3884,G00003724,W 39
BROADWAY,BROADWAY,NA,1731,1749,1730,1748,1288,1288,3885,G00003725,BROADWAY
AMSTERDAM AVE,AMSTERDAM AVE,NA,418,436,419,439,1391,1298,3886,G00003726,AMSTERDAM AVE
1 AVE,1 AVE,NA,239,257,238,256,979,1707,3887,G00003727,1 AVE
PARK AVE,PARK AVE,NA,102,116,NA,NA,1171,1123,3888,G00003729,PARK AVE
E 76,E 76,NA,401,443,400,446,1021,1020,3889,G00003730,E 76
E 139,E 139,NA,NA,NA,NA,NA,428,428,3890,G00003731,E 139
MARBLE HL AVE,MARBLE HL AVE,NA,91,103,NA,NA,NA,NA,3891,G00003732,MARBLE HL AVE
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,291,319,290,320,639,639,3892,G00003733,NICHOLAS AVE
ANN,ANN,NA,71,91,70,92,10,10,3893,G00003734,ANN
CONVENT AVE,CONVENT AVE,NA,260,278,NA,NA,652,652,3895,G00003736,CONVENT AVE
CHERRY,CHERRY,NA,166,182,169,195,59,58,3896,G00003737,CHERRY
E 94,E 94,NA,201,249,200,248,360,361,3897,G00003738,E 94
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,995,650,3898,G00003739,BROADWAY
E 105,E 105,NA,301,349,300,350,343,344,3899,G00003740,E 105
5 AVE,5 AVE,NA,NA,NA,922,929,1181,1160,3900,G00003741,5 AVE
6 AVE,6 AVE,NA,151,169,148,168,160,824,3901,G00003742,6 AVE
C W P,CENTRAL PARK WEST,NA,1,12,NA,NA,1319,1290,3902,G00003743,CENTRAL PARK WEST
GREAT JONES ALY,GREAT JONES ALY,NA,NA,NA,NA,NA,819,819,3903,G00003744,GREAT JONES ALY
MADISON AVE,MADISON AVE,NA,462,498,477,499,1167,505,3904,G00003745,MADISON AVE
W 182,W 182,NA,552,572,553,571,677,677,3905,G00003746,W 182
LISPENARD,LISPENARD,NA,1,31,2,32,30,30,3906,G00003747,LISPENARD
W 35,W 35,NA,400,464,401,463,1217,1216,3907,G00003748,W 35
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,1742,1742,3908,G00003749,BROADWAY
BROADWAY,BROADWAY,NA,209,227,212,222,12,10,3909,G00003750,BROADWAY
E 12,E 12,NA,701,727,702,728,269,270,3910,G00003751,E 12
EDGECOMB AVE,EDGECOMB AVE,NA,NA,NA,48,68,648,648,3911,G00003752,EDGECOMB AVE
8 AVE,8 AVE,NA,400,418,403,421,1219,1191,3912,G00003753,8 AVE
E 2,E 2,NA,2,36,1,37,897,897,3913,G00003754,E 2
VANDAM,VANDAM,NA,44,78,47,79,111,111,3914,G00003755,VANDAM
W 92,W 92,NA,100,166,101,169,588,588,3915,G00003756,W 92
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,NA,NA,378,400,643,643,3916,G00003758,NICHOLAS AVE
E 86,E 86,NA,301,353,300,352,376,375,3917,G00003759,E 86
W 47,W 47,NA,100,178,101,179,1280,1280,3918,G00003760,W 47
E HOUSTON,E HOUSTON,NA,318,338,319,335,1663,242,3919,G00003761,E HOUSTON
AVE A,AVE A,NA,159,173,158,172,921,928,3920,G00003762,AVE A
GANSEVOORT,GANSEVOORT,NA,32,42,NA,NA,172,177,3921,G00003763,GANSEVOORT
E 29,E 29,NA,101,127,100,128,1263,1264,3922,G00003764,E 29
CHARLES,CHARLES,NA,148,172,145,173,143,143,3923,G00003765,CHARLES
W 189,W 189,NA,NA,NA,NA,NA,676,676,3924,G00003766,W 189
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,60,68,1390,1392,3925,G00003767,RIVERSIDE DR
2 AVE,2 AVE,NA,767,781,768,782,1115,1112,3926,G00003768,2 AVE
E 122,E 122,NA,101,139,100,134,422,420,3927,G00003769,E 122
E 25,E 25,NA,201,249,200,248,957,963,3928,G00003770,E 25
E 102,E 102,NA,201,237,200,240,348,349,3929,G00003771,E 102
W 39,W 39,NA,400,458,401,459,1209,1208,3930,G00003772,W 39
W 144,W 144,NA,NA,NA,NA,NA,702,703,3931,G00003773,W 144
SAINT LUKES PL,SAINT LUKES PL,NA,1,17,NA,NA,131,132,3932,G00003774,SAINT LUKES PL
2 AVE,2 AVE,NA,1261,1281,1260,1274,1070,1067,3933,G00003775,2 AVE
E 9,E 9,NA,201,207,NA,NA,929,898,3934,G00003776,E 9
FT CHARLES PL,FT CHARLES PL,NA,1,53,2,54,NA,NA,3935,G00003777,FT CHARLES PL
E 81,E 81,NA,301,357,300,358,1043,1044,3936,G00003778,E 81
W 152,W 152,NA,400,402,401,403,665,665,3937,G00003779,W 152
3 AVE,3 AVE,NA,1924,1944,1925,1941,405,341,3938,G00003780,3 AVE
MULBERRY,MULBERRY,NA,21,29,18,28,45,45,3939,G00003781,MULBERRY
BROADWAY,BROADWAY,NA,173,193,174,188,12,10,3940,G00003782,BROADWAY
E 17,E 17,NA,301,315,NA,NA,1713,978,3941,G00003783,E 17
W 189,W 189,NA,NA,NA,NA,NA,676,676,3942,G00003784,W 189
UNIVERSITY PL,UNIVERSITY PL,NA,100,118,101,119,823,823,3943,G00003785,UNIVERSITY PL
1 AVE,1 AVE,NA,219,237,218,236,933,924,3944,G00003786,1 AVE
BROADWAY,BROADWAY,NA,NA,NA,2440,2458,742,742,3945,G00003787,BROADWAY
W 33,W 33,NA,400,470,401,465,1218,1218,3946,G00003788,W 33
ADAM POWELL BLVD,7 AVE,NA,NA,NA,2121,2139,550,550,3947,G00003789,7 AVE
AVE D,AVE D,NA,113,129,110,126,258,263,3948,G00003790,AVE D
W 152,W 152,NA,NA,NA,NA,NA,665,665,3949,G00003791,W 152
EDGECOMB AVE,EDGECOMB AVE,NA,NA,NA,NA,NA,667,667,3950,G00003792,EDGECOMB AVE
W END AVE,W END AVE,NA,541,559,538,560,746,746,3951,G00003793,W END AVE
BROADWAY,BROADWAY,NA,683,695,684,694,818,819,3952,G00003794,BROADWAY
E 78,E 78,NA,1,27,2,28,1158,1158,3953,G00003795,E 78
SULLIVAN,SULLIVAN,NA,130,164,131,165,116,117,3954,G00003796,SULLIVAN
AMSTERDAM AVE,AMSTERDAM AVE,NA,820,838,821,837,736,602,3955,G00003797,AMSTERDAM AVE
W 75,W 75,NA,300,322,301,329,1389,1389,3956,G00003798,W 75
MORNINGSIDE AVE,MORNINGSIDE AVE,NA,100,110,99,113,635,636,3957,G00003799,MORNINGSIDE AVE
E 125,E 125,NA,NA,NA,NA,NA,436,436,3958,G00003800,E 125
W 79,W 79,NA,100,174,107,191,1299,1299,3959,G00003801,W 79
W 67,W 67,NA,100,116,101,115,1309,1309,3960,G00003802,W 67
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,590,599,709,709,3961,G00003803,RIVERSIDE DR
E 103,E 103,NA,299,351,300,340,347,347,3962,G00003804,E 103
E 1,E 1,NA,28,74,25,73,895,894,3963,G00003805,E 1
W 53,W 53,NA,200,220,201,209,1284,1282,3964,G00003806,W 53
CANAL,CANAL,NA,26,38,27,29,64,76,3965,G00003807,CANAL
W 54,W 54,NA,2,58,1,69,1180,1180,3966,G00003808,W 54
W HOUSTON,W HOUSTON,NA,107,125,108,128,117,815,3967,G00003809,W HOUSTON
GOLD,GOLD,NA,53,59,54,60,10,11,3968,G00003810,GOLD
3 AVE,3 AVE,NA,1824,1846,1823,1843,397,349,3969,G00003811,3 AVE
W 39,W 39,NA,100,128,101,127,1197,1198,3970,G00003812,W 39
5 AVE,5 AVE,NA,NA,NA,810,817,1181,1163,3971,G00003813,5 AVE
HANOVER,HANOVER,NA,4,5,NA,NA,7,7,3972,G00003814,HANOVER
E 81,E 81,NA,145,177,144,176,1150,1152,3973,G00003815,E 81
LAUREL HL TER,LAUREL HL TER,NA,NA,NA,NA,NA,671,671,3974,G00003816,LAUREL HL TER
GRAMERCY W PARK,GRAMERCY W PARK,NA,NA,NA,1,7,981,981,3975,G00003817,GRAMERCY W PARK
PARK AVE,PARK AVE,NA,1020,1038,NA,NA,484,484,3976,G00003818,PARK AVE
E 80,E 80,NA,101,135,100,142,1151,1153,3977,G00003819,E 80
W 16,W 16,NA,400,460,401,459,864,863,3979,G00003821,W 16
8 AVE,8 AVE,NA,301,321,296,320,848,840,3980,G00003822,8 AVE
