ED,Name,Min,Max
669,EDGECOMB AVE,NA,NA
669,NICHOLAS AVE,NA,NA
669,SAINT NICHLAS AVE,NA,NA
669,W 159,449,496
669,W 160,NA,NA
670,AMSTERDAM AVE,NA,NA
670,EDGECOMB AVE,NA,NA
670,JUMEL TER,NA,NA
670,NICHOLAS AVE,NA,NA
670,ROBERT MORRIS PARK,NA,NA
670,SAINT NICHLAS AVE,NA,NA
670,SYLVAN PL,1,20
670,SYLVAN TER,NA,NA
670,W 160,NA,NA
670,W 162,419,455
670,W 163,419,469
670,W 61,NA,NA
671,AMSTERDAM AVE,NA,NA
671,BOGARDUS PL,NA,NA
671,BROADWAY,NA,NA
671,DYCKMAN,NA,NA
671,EDGECOMB AVE,NA,NA
671,ELLWOOD,NA,NA
671,ELWOOD,NA,NA
671,FORT GEORGE AVE,NA,NA
671,FORT GEORGE HL,NA,NA
671,FT GEORGE AVE,NA,NA
671,HARLEM RIVER,NA,NA
671,HIGH BRG PARK,NA,NA
671,HIGHBRIDGE,NA,NA
671,HILLSIDE AVE,NA,NA
671,JUMEL PL,NA,NA
671,LAUREL HL TER,NA,NA
671,NAGLE AVE,NA,NA
671,NICHOLAS AVE,NA,NA
671,NULL,NA,NA
671,SICKLES,NA,NA
671,SPEEDWAY,NA,NA
671,W 165,455,486
671,W 166,450,470
671,W 167,NA,NA
671,W 170,NA,NA
671,W 181,NA,NA
671,W 182,NA,NA
671,W 184,NA,NA
671,W 185,NA,NA
671,W 186,NA,NA
671,W 187,NA,NA
672,10 AVE,NA,NA
672,9 AVE,NA,NA
672,ACADEMY,NA,NA
672,AMSTERDAM AVE,NA,NA
672,BROADWAY,NA,NA
672,DYCKMAN,NA,NA
672,HARLEM RIVER,NA,NA
672,HAWTHORNE,NA,NA
672,NAGLE AVE,NA,NA
672,UNIVERSITY HTS BRG APPROACH,NA,NA
672,W 201,NA,NA
672,W 202,NA,NA
672,W 203,NA,NA
672,W 204,NA,NA
672,W 205,NA,NA
672,W 206,NA,NA
672,W 207,NA,NA
672,W 208,NA,NA
672,W 209,NA,NA
672,W 210,NA,NA
672,W 211,NA,NA
672,W 212,NA,NA
672,W 213,NA,NA
672,W 214,NA,NA
672,W 215,NA,NA
672,W 216,NA,NA
672,W 218,NA,NA
673,9 AVE,NA,NA
673,ADRIAN PL,NA,NA
673,BROADWAY,NA,NA
673,CHARLES PL,NA,NA
673,CORLEAR PL,NA,NA
673,FORT CHARLES E PL,NA,NA
673,FORT CHARLES W PL,NA,NA
673,HARLEM RIVER,NA,NA
673,INDIAN RD,NA,NA
673,JACOBUS PL,NA,NA
673,JANSEN PL,NA,NA
673,KINGSBRIDGE AVE,NA,NA
673,LEYDEN,NA,NA
673,MARBLE HL AVE,NA,NA
673,PRESCOTT AVE,NA,NA
673,SEAMAN AE,NA,NA
673,SEAMAN AVE,NA,NA
673,SPUYTEN DUYVEL CREEK,NA,NA
673,TER VIEW AVE,NA,NA
673,TUNISSEN PL,NA,NA
673,VAN CORLEAR PL,NA,NA
673,VAN CORLEAR W PL,NA,NA
673,W 218,NA,NA
673,W 219,NA,NA
673,W 220,NA,NA
673,W 225,NA,NA
673,W 226,NA,NA
673,W 227,NA,NA
673,W 228,NA,NA
673,WICKER PL,NA,NA
674,10 AVE,NA,NA
674,ACADEMY,NA,NA
674,AMSTERDAM AVE,NA,NA
674,B,NA,NA
674,BEAK,NA,NA
674,BOLTON RD,NA,NA
674,BROADWAY,NA,NA
674,C,NA,NA
674,COOPER,NA,NA
674,CROSBY PL,NA,NA
674,CUMMING,NA,NA
674,D,NA,NA
674,DYCKMAN,NA,NA
674,EMERSON,NA,NA
674,HAWTHORNE,NA,NA
674,INDIAN RD,NA,NA
674,ISHAM,NA,NA
674,NAGLE AVE,NA,NA
674,NICHOLS PL,NA,NA
674,NULL,NA,NA
674,PARK E TER,NA,NA
674,PARK W TER,NA,NA
674,PAYSON AVE,NA,NA
674,POST AVE,NA,NA
674,PRESCOTT AVE,NA,NA
674,SEAMAN AVE,NA,NA
674,SHERMAN AVE,NA,NA
674,VERMILYEA AVE,NA,NA
674,W 204,NA,NA
674,W 207,NA,NA
674,W 211,NA,NA
674,W 212,NA,NA
674,W 213,NA,NA
674,W 214,NA,NA
674,W 215,NA,NA
674,W 216,NA,NA
674,W 217,NA,NA
674,W 218,NA,NA
675,ARDEN,NA,NA
675,B,NA,NA
675,BENNETT AVE,NA,NA
675,BROADWAY,NA,NA
675,C,NA,NA
675,CABRINI BLVD,NA,NA
675,CHITTENDEN AVE,NA,NA
675,CORBIN PL,NA,NA
675,DONGAN PL,NA,NA
675,DYCKMAN,NA,NA
675,ELLWOOD,NA,NA
675,ELWOOD,NA,NA
675,FORT WASHINGTON AVE,NA,NA
675,HENSHAW,NA,NA
675,KINGSBRIDGE RD,NA,NA
675,NAGLE AVE,NA,NA
675,NORTH RIVER,NA,NA
675,NORTHERN AVE,NA,NA
675,NULL,NA,NA
675,OVERLOOK TER,NA,NA
675,PAYSON AVE,NA,NA
675,RIVERSIDE DR,NA,NA
675,SHERMAN AVE,NA,NA
675,SICKLES,NA,NA
675,STAFF,NA,NA
675,THAYER,NA,NA
675,W 167,NA,NA
675,W 186,NA,NA
675,W 187,NA,NA
675,W 189,NA,NA
675,W 190,NA,NA
675,W 192,NA,NA
676,AMSTERDAM AVE,NA,NA
676,AUDUBON AVE,NA,NA
676,BROADWAY,NA,NA
676,BROADWAY TER,NA,NA
676,FAIRVIEW AVE,NA,NA
676,FORT GEORGE AVE,NA,NA
676,FT GEORGE AVE,NA,NA
676,HILLSIDE AVE,NA,NA
676,NICHOLAS AVE,NA,NA
676,SAINT NICHLAS AVE,NA,NA
676,W 187,NA,NA
676,W 188,NA,NA
676,W 189,NA,NA
676,W 190,NA,NA
676,W 191,NA,NA
676,W 192,NA,NA
676,W 193,NA,NA
676,WADSWORTH AVE,NA,NA
676,WADSWORTH TER,NA,NA
677,AMSTERDAM AVE,NA,NA
677,AUDUBON AVE,NA,NA
677,NICHOLAS AVE,NA,NA
677,REYNOLDS,NA,NA
677,SAINT NICHLAS AVE,1400,1539
677,W 180,NA,NA
677,W 181,500,590
677,W 182,500,572
677,W 183,NA,NA
677,W 184,500,563
677,W 185,500,569
677,W 186,500,569
677,W 187,517,582
677,WASH TER,1,19
677,WASHINGTON TER,NA,NA
678,BENNETT AVE,NA,NA
678,BOLTON AVE,NA,NA
678,BROADWAY,NA,NA
678,COL MAGAW PL,NA,NA
678,FORT WASHINGTON AVE,NA,NA
678,MAGRAW PL,NA,NA
678,NICHOLAS AVE,NA,NA
678,OVERLOOK TER,NA,NA
678,REYNOLDS,NA,NA
678,SAINT NICHLAS AVE,1400,1539
678,W 180,600,664
678,W 181,NA,NA
678,W 182,NA,NA
678,W 183,NA,NA
678,W 184,NA,NA
678,W 185,600,656
678,W 186,NA,NA
678,W 187,NA,NA
678,WADSWORTH AVE,NA,NA
679,BLVD LAFAYETTE,NA,NA
679,BUENA VISTA AVE,NA,NA
679,CABRINI BLVD,NA,NA
679,CHITTENDEN AVE,NA,NA
679,FORT WASHINGTON AVE,NA,NA
679,HAVEN AVE,NA,NA
679,NORTH RIVER,NA,NA
679,NORTHERN AVE,NA,NA
679,PINEHURST AVE,NA,NA
679,RIVERSIDE DR,NA,NA
679,RIVERSIDE TER,NA,NA
679,W 173,NA,NA
679,W 176,NA,NA
679,W 177,NA,NA
679,W 178,NA,NA
679,W 179,NA,NA
679,W 180,NA,NA
679,W 181,NA,NA
679,W 183,NA,NA
679,W 185,NA,NA
679,W 186,NA,NA
679,W 187,NA,NA
680,BROADWAY,NA,NA
680,FORT WASHINGTON AVE,NA,NA
680,NICHOLAS AVE,NA,NA
680,SAINT NICHLAS AVE,1260,1379
680,W 173,NA,NA
680,W 174,NA,NA
680,W 175,NA,NA
680,W 176,NA,NA
680,W 177,NA,NA
680,W 178,600,718
680,W 179,600,715
680,W 180,700,729
680,W 181,NA,NA
680,WADSWORTH AVE,NA,NA
681,AMSTERDAM AVE,NA,NA
681,AUDUBON AVE,205,279
681,NICHOLAS AVE,NA,NA
681,SAINT NICHLAS AVE,1300,1379
681,W 175,NA,NA
681,W 176,NA,NA
681,W 177,NA,NA
681,W 178,500,599
681,W 179,500,NA
682,CHERRY,80,99
682,JAMES,87,100
682,OAK,NA,NA
682,OLIVER,NA,NA
683,AMSTERDAM AVE,NA,NA
683,AUDUBON AVE,137,204
683,NICHOLAS AVE,NA,NA
683,SAINT NICHLAS AVE,1240,1299
683,W 172,500,569
683,W 173,500,569
683,W 174,NA,NA
683,W 175,NA,NA
684,AMSTERDAM AVE,NA,NA
684,AUDUBON AVE,57,136
684,BROADWAY,NA,NA
684,CROTON,NA,NA
684,NICHOLAS AVE,NA,NA
684,SAINT NICHLAS AVE,NA,NA
684,W 168,NA,NA
684,W 169,NA,NA
684,W 170,500,569
684,W 171,500,569
684,W 172,500,569
685,AMSTERDAM AVE,NA,NA
685,AUDUBON AVE,NA,NA
685,BROADWAY,NA,NA
685,MC KENNA SQ,NA,NA
685,NICHOLAS AVE,NA,NA
685,SAINT NICHLAS AVE,NA,NA
685,W 165,NA,NA
685,W 166,NA,NA
685,W 167,NA,NA
685,W 168,NA,NA
686,165,NA,NA
686,BLVD LAFAYETTE,NA,NA
686,BROADWAY,NA,NA
686,BUENA VISTA AVE,NA,NA
686,FORT WASHINGTON AVE,NA,NA
686,HAVEN AVE,NA,NA
686,NICHOLAS AVE,NA,NA
686,NORTH RIVER,NA,NA
686,RIVERSIDE DR,NA,NA
686,SAINT NICHLAS AVE,NA,NA
686,W 158,NA,NA
686,W 159,NA,NA
686,W 160,NA,NA
686,W 161,NA,NA
686,W 162,NA,NA
686,W 163,NA,NA
686,W 164,NA,NA
686,W 165,NA,NA
686,W 166,NA,NA
686,W 167,NA,NA
686,W 168,NA,NA
686,W 169,NA,NA
686,W 170,NA,NA
686,W 171,NA,NA
686,W 172,NA,NA
686,W 173,NA,NA
687,NY INSTITUTION INSTRUCTION DEAF ANDAMP; DUMB,NA,NA
687,W 163,NA,NA
688,AMSTERDAM AVE,NA,NA
688,BROADWAY,NA,NA
688,NICHOLAS AVE,NA,NA
688,SAINT NICHLAS AVE,1041,1097
688,W 162,500,564
688,W 163,NA,NA
688,W 164,NA,NA
688,W 165,NA,NA
689,AMSTERDAM AVE,NA,NA
689,BROADWAY,NA,NA
689,NICHOLAS AVE,NA,NA
689,SAINT NICHLAS AVE,NA,NA
689,W 159,500,575
689,W 160,500,599
689,W 161,500,580
689,W 162,500,564
691,AMSTERDAM AVE,1920,1979
691,BROADWAY,NA,NA
691,W 155,NA,NA
691,W 156,500,564
691,W 157,500,562
691,W 158,500,559
692,AMSTERDAM AVE,NA,NA
692,BROADWAY,NA,NA
692,NORTH RIVER,NA,NA
692,RIVERSIDE DR,NA,NA
692,W 151,NA,NA
692,W 152,NA,NA
692,W 153,NA,NA
692,W 155,NA,NA
693,AMSTERDAM AVE,NA,NA
693,AUDUBON AVE,280,289
693,BROADWAY,4220,4239
693,NICHOLAS AVE,NA,NA
693,REYNOLDS,NA,NA
693,SAINT NICHLAS AVE,1380,1399
693,W 179,500,NA
693,W 180,NA,NA
693,WADSWORTH AVE,120,131
694,AMSTERDAM AVE,1818,1838
694,BROADWAY,NA,NA
694,CONVENT AVE,NA,NA
694,NORTH RIVER,NA,NA
694,RIVERSIDE DR,NA,NA
694,W 150,NA,NA
694,W 151,NA,NA
695,BROADWAY,NA,NA
695,NY HEBREW SHELTERING GUARDIAN SOCIETY OR...,NA,NA
696,AMSTERDAM AVE,1800,1817
696,BROADWAY,NA,NA
696,NORTH RIVER,NA,NA
696,RIVERSIDE DR,NA,NA
696,W 148,NA,NA
696,W 149,NA,NA
696,W 150,NA,NA
697,AMSTERDAM AVE,1780,1799
697,BROADWAY,NA,NA
697,W 148,500,565
697,W 149,500,568
698,AMSTERDAM AVE,1760,1779
698,BROADWAY,NA,NA
698,RIVERSIDE DR,NA,NA
698,W 147,NA,NA
698,W 148,NA,NA
699,AMSTERDAM AVE,1720,1759
699,BROADWAY,NA,NA
699,NORTH RIVER,NA,NA
699,RIVERSIDE DR,NA,NA
699,W 145,NA,NA
699,W 146,NA,NA
699,W 147,NA,NA
700,AMSTERDAM AVE,1656,1679
700,BLVD LAFAYETTE,NA,NA
700,BROADWAY,NA,NA
700,HAMILTON PL,110,132
700,NORTH RIVER,NA,NA
700,RIVERSIDE DR,NA,NA
700,W 142,NA,NA
700,W 143,NA,NA
701,BROADWAY,NA,NA
701,COLORED ORPHAN ASYLUM,NA,NA
701,ORPHAN ASYLUM COLORED,NA,NA
702,ALEXANDER HAMILTON SQ,NA,NA
702,AMSTERDAM AVE,NA,NA
702,BLVD LAFAYETTE,NA,NA
702,BROADWAY,NA,NA
702,HAMILTON PL,NA,NA
702,NORTH RIVER,NA,NA
702,RIVERSIDE DR,NA,NA
702,W 143,NA,NA
702,W 144,NA,NA
703,AMSTERDAM AVE,1697,1719
703,BLVD LAFAYETTE,NA,NA
703,BROADWAY,NA,NA
703,NORTH RIVER,NA,NA
703,RIVERSIDE DR,NA,NA
703,W 144,NA,NA
703,W 145,NA,NA
704,8 AVE,NA,NA
704,BRADHURST AVE,NA,NA
704,F DOUGLAS BLVD,2851,2927
704,W 152,300,305
704,W 153,300,307
704,W 154,300,313
704,W 155,NA,NA
705,BLVD LAFAYETTE,NA,NA
705,BROADWAY,NA,NA
705,FOOT BRG,NA,NA
705,HAMILTON PL,20,49
705,MONTEFIORE SQ,NA,NA
705,NORTH RIVER,NA,NA
705,RIVERSIDE DR,NA,NA
705,W 138,NA,NA
705,W 139,NA,NA
705,W 140,NA,NA
706,AMSTERDAM AVE,NA,NA
706,HAMILTON PL,40,109
706,W 139,500,530
706,W 140,500,524
706,W 141,500,507
706,W 142,500,503
707,AMSTERDAM AVE,NA,NA
707,HAMILTON PL,20,49
707,W 138,NA,NA
707,W 139,500,530
708,AMSTERDAM AVE,NA,NA
708,MONTE JOIRE HOME CHRONIC INVALIDS,NA,NA
709,BLVD LAFAYETTE,NA,NA
709,BROADWAY,NA,NA
709,FOOT BRG,NA,NA
709,HAMILTON PL,1,27
709,MONTEFIORE SQ,NA,NA
709,NORTH RIVER,NA,NA
709,RIVERSIDE DR,NA,NA
709,W 136,NA,NA
709,W 137,NA,NA
709,W 138,NA,NA
710,BLVD LAFAYETTE,NA,NA
710,BROADWAY,NA,NA
710,NORTH RIVER,NA,NA
710,RIVERSIDE DR,NA,NA
710,W 134,NA,NA
710,W 135,NA,NA
710,W 136,NA,NA
711,AMSTERDAM AVE,NA,NA
711,BROADWAY,NA,NA
711,W 134,500,527
711,W 135,500,533
712,NY HEBREW ORPHANS ASYLUM,NA,NA
713,12 AVE,NA,NA
713,AMSTERDAM AVE,1476,1498
713,BLVD LAFAYETTE,NA,NA
713,BROADWAY,NA,NA
713,NORTH RIVER,NA,NA
713,RIVERSIDE DR,NA,NA
713,W 133,NA,NA
713,W 134,NA,NA
714,12 AVE,NA,NA
714,AMSTERDAM AVE,1460,1477
714,BROADWAY,NA,NA
714,BROADWAY OLD,NA,NA
714,NORTH RIVER,NA,NA
714,NULL,500,559
714,OLD BROADWAY,NA,NA
714,RIVERSIDE DR,NA,NA
714,W 132,NA,NA
714,W 133,NA,NA
715,AMSTERDAM AVE,1438,1459
715,BLVD LAFAYETTE,NA,NA
715,BROADWAY,NA,NA
715,BROADWAY OLD,NA,NA
715,NORTH RIVER,NA,NA
715,NULL,500,559
715,OLD BROADWAY,NA,NA
715,RIVERSIDE DR,NA,NA
715,W 131,NA,NA
715,W 132,NA,NA
716,12 AVE,NA,NA
716,AMSTERDAM AVE,1418,1439
716,BLVD LAFAYETTE,NA,NA
716,BROADWAY,NA,NA
716,BROADWAY OLD,NA,NA
716,NORTH RIVER,NA,NA
716,OLD BROADWAY,60,75
716,RIVERSIDE DR,NA,NA
716,W 125,NA,NA
716,W 130,NA,NA
716,W 131,NA,NA
717,AMSTERDAM AVE,NA,NA
717,BROADWAY,NA,NA
717,HANCOCK PL,NA,NA
717,LAWRENCE,NA,NA
717,MANHATTAN,NA,NA
717,MOYLAN PL,NA,NA
717,NULL,500,561
717,OLD BROADWAY,1,17
717,TIEMANN PL,NA,NA
717,W 125,63,NA
717,W 126,81,122
717,W 127,NA,NA
718,AMSTERDAM AVE,NA,NA
718,BROADWAY OLD,NA,NA
718,LAWRENCE,NA,NA
718,OLD BROADWAY,16,59
718,W 126,81,122
718,W 129,NA,NA
718,W 130,500,526
719,12 AVE,NA,NA
719,BLVD LAFAYETTE,NA,NA
719,BROADWAY,NA,NA
719,BROADWAY OLD,NA,NA
719,CONNECTOR,NA,NA
719,HANCOCK PL,NA,NA
719,LAWRENCE,NA,NA
719,MANHATTAN,NA,NA
719,NORTH RIVER,NA,NA
719,OLD BROADWAY,1,59
719,RIVERSIDE DR,NA,NA
719,RIVERSIDE E DR,NA,NA
719,RIVERSIDE W DR,NA,NA
719,SAINT CLAIR PL,NA,NA
719,TIEMANN PL,NA,NA
719,W 125,NA,NA
719,W 126,NA,NA
719,W 127,NA,NA
719,W 129,NA,NA
719,W 130,NA,NA
720,AMSTERDAM AVE,1320,NA
720,BROADWAY,NA,NA
720,LA SALLE,NA,NA
720,LASALLE,500,554
720,MOYLAN PL,NA,NA
720,NULL,500,561
720,W 125,NA,NA
720,W 126,NA,NA
721,AMSTERDAM AVE,NA,NA
721,BROADWAY,NA,NA
721,W 122,500,542
721,W 123,500,551
721,W 124,500,559
722,AMSTERDAM AVE,1301,1318
722,BROADWAY,NA,NA
722,LA SALLE,NA,NA
722,LASALLE,500,554
722,W 124,500,559
722,W 125,NA,NA
723,BLVD LAFAYETTE,NA,NA
723,BROADWAY,NA,NA
723,CLAREMONT AVE,111,200
723,CLAREMONT PL,NA,NA
723,CONNECTOR,NA,NA
723,LA SALLE,NA,NA
723,LASALLE,NA,NA
723,NORTH RIVER,NA,NA
723,NULL,NA,NA
723,RIVERSIDE DR,NA,NA
723,RIVERSIDE E DR,NA,NA
723,RIVERSIDE W DR,NA,NA
723,TIEMANN PL,611,630
723,W 122,NA,NA
723,W 125,NA,NA
723,W 127,NA,NA
724,AMSTERDAM AVE,1220,1259
724,BLVD LAFAYETTE,NA,NA
724,BROADWAY,NA,NA
724,CLAREMONT AVE,51,110
724,CLAREMONT PL,NA,NA
724,NORTH RIVER,NA,NA
724,RIVERSIDE DR,NA,NA
724,RIVERSIDE E DR,NA,NA
724,RIVERSIDE W DR,NA,NA
724,W 119,NA,NA
724,W 120,NA,NA
724,W 121,NA,NA
724,W 122,NA,NA
725,AMSTERDAM AVE,NA,NA
725,BLVD LAFAYETTE,NA,NA
725,BROADWAY,NA,NA
725,CLAREMONT AVE,NA,NA
725,NORTH RIVER,NA,NA
725,RIVERSIDE DR,NA,NA
725,W 114,NA,NA
725,W 115,NA,NA
725,W 116,NA,NA
725,W 119,NA,NA
725,W 120,500,551
726,AMSTERDAM AVE,NA,NA
726,BROADWAY,NA,NA
726,W 112,500,547
726,W 113,500,570
726,W 114,NA,NA
727,BLVD LAFAYETTE,NA,NA
727,BROADWAY,NA,NA
727,CATHEDRAL PKWY,NA,NA
727,NORTH RIVER,NA,NA
727,RIVERSIDE DR,NA,NA
727,W 110,NA,NA
727,W 111,NA,NA
727,W 112,NA,NA
727,W 113,NA,NA
727,W 114,NA,NA
728,AMSTERDAM AVE,NA,NA
728,BROADWAY,NA,NA
728,CATHEDRAL PKWY,202,549
728,W 110,NA,NA
728,W 111,500,539
728,W 112,500,547
729,AMSTERDAM AVE,992,1006
729,BLVD LAFAYETTE,NA,NA
729,BROADWAY,NA,NA
729,CATHEDRAL PKWY,NA,NA
729,NORTH RIVER,NA,NA
729,RIVERSIDE DR,NA,NA
729,W 107,300,328
729,W 108,NA,NA
729,W 109,NA,NA
729,W 110,NA,NA
730,AMSTERDAM AVE,958,995
730,BROADWAY,NA,NA
730,W 107,NA,NA
730,W 108,200,257
730,W 109,200,261
731,AMSTERDAM AVE,936,957
731,BLVD LAFAYETTE,NA,NA
731,BROADWAY,NA,NA
731,NORTH RIVER,NA,NA
731,RIVERSIDE DR,NA,NA
731,W 106,NA,NA
731,W 107,NA,NA
731,W END AVE,NA,NA
731,WEST END AVE,NA,NA
732,AMSTERDAM AVE,893,937
732,BROADWAY,NA,NA
732,W 104,NA,NA
732,W 105,NA,NA
732,W 106,NA,NA
732,W END AVE,900,935
733,BLVD LAFAYETTE,NA,NA
733,BROADWAY,NA,NA
733,NORTH RIVER,NA,NA
733,RIVERSIDE DR,NA,NA
733,W 104,NA,NA
733,W 105,300,323
733,W 106,300,325
733,W END AVE,900,935
733,WEST END AVE,NA,NA
734,AMSTERDAM AVE,858,896
734,BROADWAY,NA,NA
734,W 102,NA,NA
734,W 103,NA,NA
734,W 104,NA,NA
734,W END AVE,860,899
735,BLVD LAFAYETTE,NA,NA
735,BROADWAY,NA,NA
735,NORTH RIVER,NA,NA
735,RIVERSIDE DR,NA,NA
735,W 102,300,326
735,W 103,300,325
735,W 104,NA,NA
735,W END AVE,860,899
735,WEST END AVE,NA,NA
736,AMSTERDAM AVE,778,857
736,BROADWAY,NA,NA
736,W 100,NA,NA
736,W 101,NA,NA
736,W 102,NA,NA
736,W 98,NA,NA
736,W 99,NA,NA
736,W END AVE,781,858
737,BROADWAY,NA,NA
737,W 100,NA,NA
737,W 101,300,332
737,W 102,300,326
737,W 98,300,318
737,W 99,300,311
737,W END AVE,781,858
737,WEST END AVE,NA,NA
738,BLVD LAFAYETTE,NA,NA
738,RIVERSIDE DR,NA,NA
738,W 100,300,339
738,W 101,NA,NA
738,W 102,NA,NA
738,W 98,NA,NA
738,W 99,NA,NA
738,WEST END AVE,NA,NA
739,AMSTERDAM AVE,759,777
739,BLVD LAFAYETTE,NA,NA
739,BROADWAY,NA,NA
739,NORTH RIVER,NA,NA
739,RIVERSIDE DR,NA,NA
739,W 97,NA,NA
739,W 98,NA,NA
739,W END AVE,760,780
739,WEST END AVE,NA,NA
740,AMSTERDAM AVE,736,758
740,BLVD LAFAYETTE,NA,NA
740,BROADWAY,NA,NA
740,NORTH RIVER,NA,NA
740,RIVERSIDE DR,NA,NA
740,W 96,NA,NA
740,W 97,NA,NA
740,W END AVE,740,759
741,AMSTERDAM AVE,701,718
741,BLVD LAFAYETTE,NA,NA
741,BROADWAY,NA,NA
741,NORTH RIVER,NA,NA
741,RIVERSIDE DR,NA,NA
741,W 94,NA,NA
741,W 95,NA,NA
741,W END AVE,699,NA
741,WEST END AVE,NA,NA
742,AMSTERDAM AVE,619,700
742,BROADWAY,NA,NA
742,W 90,NA,NA
742,W 91,NA,NA
742,W 92,NA,NA
742,W 93,NA,NA
742,W 94,200,217
742,W END AVE,620,638
742,WEST END AVE,NA,NA
743,BROADWAY,NA,NA
743,W 91,250,274
743,W 92,250,325
743,W 93,250,272
743,W 94,NA,NA
743,W END AVE,639,698
743,WEST END AVE,NA,NA
744,BLVD LAFAYETTE,NA,NA
744,NORTH RIVER,NA,NA
744,RIVERSIDE DR,NA,NA
744,W 90,300,329
744,W 91,300,323
744,W 92,NA,NA
744,W 93,300,323
744,W 94,300,323
744,WEST END AVE,NA,NA
745,AMSTERDAM AVE,578,618
745,BLVD LAFAYETTE,NA,NA
745,BROADWAY,NA,NA
745,NORTH RIVER,NA,NA
745,RIVERSIDE DR,NA,NA
745,W 88,NA,NA
745,W 89,NA,NA
745,W 90,NA,NA
745,W END AVE,580,619
745,WEST END AVE,NA,NA
746,AMSTERDAM AVE,537,577
746,BLVD LAFAYETTE,NA,NA
746,BROADWAY,NA,NA
746,NORTH RIVER,NA,NA
746,RIVERSIDE DR,NA,NA
746,W 86,NA,NA
746,W 87,NA,NA
746,W 88,NA,NA
746,W END AVE,538,579
746,WEST END AVE,NA,NA
747,DELANCEY,NA,NA
747,NORFOLK,90,128
747,RIVINGTON,131,146
747,SUFFOLK,81,122
748,CLINTON,74,107.5
748,DELANCEY,NA,NA
748,RIVINGTON,147,163
748,SUFFOLK,81,122
749,ATTORNEY,77,111
749,CLINTON,74,107.5
749,DELANCEY,NA,NA
749,RIVINGTON,164,179
750,ATTORNEY,77,111
750,DELANCEY,NA,NA
750,RIDGE,71,100
750,RIVINGTON,180,196
751,ATTORNEY,NA,NA
751,BROOME,145,178
751,CLINTON,NA,NA
751,DELANCEY,NA,NA
751,RIDGE,NA,NA
752,BROOME,179,194
752,CLINTON,NA,NA
752,DELANCEY,NA,NA
752,SUFFOLK,NA,NA
753,BROOME,195,210
753,DELANCEY,NA,NA
753,NORFOLK,NA,NA
753,SUFFOLK,NA,NA
754,BROOME,195,210
754,GRAND,372,389
754,NORFOLK,48,66
754,SUFFOLK,38,62
755,BROOME,179,194
755,CLINTON,139,163
755,GRAND,390,NA
755,SUFFOLK,38,62
756,ATTORNEY,22,44
756,BROOME,159,178
756,CLINTON,139,163
756,GRAND,408,424
757,ATTORNEY,22,44
757,BROOME,145,160
757,GRAND,425,442
757,RIDGE,11,37
758,ATTORNEY,1,23
758,DIVISION,229,254
758,GRAND,425,442
758,RIDGE,1,13
759,ATTORNEY,1,23
759,CLINTON,164,190
759,DIVISION,209,236
759,GRAND,408,424
760,CLINTON,164,190
760,DIVISION,NA,NA
760,GRAND,390,NA
760,HESTER,1,15
760,NULL,189,216
760,SUFFOLK,NA,NA
761,DIVISION,NA,NA
761,GRAND,372,389
761,HESTER,NA,NA
761,NORFOLK,8,47
761,NULL,NA,NA
761,SUFFOLK,NA,NA
762,DELANCEY,NA,NA
762,PITT,45,77
762,RIDGE,71,100
762,RIVINGTON,195,215
763,DELANCEY,NA,NA
763,PITT,45,77
763,RIVINGTON,216,234
763,WILLET,45,74
763,WILLETT,NA,NA
764,DELANCEY,NA,NA
764,RIVINGTON,233,250
764,SHERIFF,45,71
764,WILLET,45,74
764,WILLETT,NA,NA
765,COLUMBIA,45,74
765,DELANCEY,NA,NA
765,RIVINGTON,252,267
765,SHERIFF,45,71
766,CANNON,46,73
766,COLUMBIA,45,74
766,DELANCEY,NA,NA
766,RIVINGTON,268,289
767,BROOME,65,82
767,CANNON,NA,NA
767,COLUMBIA,NA,NA
767,DELANCEY,NA,NA
767,SHERIFF,NA,NA
767,WILLETT,NA,NA
768,BROOME,109,124
768,DELANCEY,NA,NA
768,PITT,NA,NA
768,WILLETT,NA,NA
769,BROOME,125,144
769,DELANCEY,NA,NA
769,PITT,NA,NA
769,RIDGE,NA,NA
770,BROOME,125,144
770,DIVISION,249,276
770,GOUVERNEUR,NA,NA
770,GRAND,443,462
770,PITT,1,19
770,RIDGE,1,37
771,BROOME,109,124
771,DIVISION,NA,NA
771,GOUVERNEUR,NA,NA
771,GRAND,NA,NA
771,PITT,1,19
771,WILLETT,1,19
772,BROOME,NA,NA
772,GRAND,NA,NA
772,SHERIF,1,18
772,SHERIFF,NA,NA
772,WILLETT,1,19
773,BROOME,65,82
773,CANNON,NA,NA
773,COLUMBIA,1,22
773,GRAND,NA,NA
773,NULL,1,21
773,SHERIF,1,18
773,SHERIFF,NA,NA
774,CANNON,46,73
774,DELANCEY,NA,NA
774,LEWIS,45,71
774,RIVINGTON,294,306
775,DELANCEY,NA,NA
775,GOERCK,NA,NA
775,GOERICK,49,79
775,LEWIS,45,71
775,RIVINGTON,306,321
776,DELANCEY,NA,NA
776,GOERCK,NA,NA
776,GOERICK,49,79
776,MANGIN,48,76
776,MANHATTAN PL,NA,NA
776,RIVINGTON,322,337
777,BROOME,1,17
777,DELANCEY,NA,NA
777,EAST,NA,NA
777,EAST RIVER,NA,NA
777,MANGIN,NA,NA
777,MANHATTAN PL,NA,NA
777,PIER 46,NA,NA
777,PIER 50,NA,NA
777,PIERS,NA,NA
