OBJECTID,MN_STREET1880_FULL_STREE,MN_STREET1880_Y1880NAMESTREET,MN_STREET1880_Y1880LEFT_LOW,MN_STREET1880_Y1880LEFT_HIGH,MN_STREET1880_Y1880RIGHT_LOW,MN_STREET1880_Y1880RIGHT_HIGH,MN_STREET1880_JOINID,MN_STREET1880_Y1880NAMEALT,MN_STREET1880_MINUS_ED_ED,MN_STREET1880_PLUS_ED_ED
7668,W 214 ST ,W 214 ST ,,,,,G00007592,,535,535
7669,,EMERSON ST,,,,,G00007593,,535,535
7671,,EMERSON ST,,,,,G00007595,,535,535
7672,,PRESCOTT AVE,,,,,G00007596,,535,535
7674,,BOLTON RD,,,,,G00007598,,535,535
7676,,BOLTON RD,,,,,G00007600,,None,535
7683,,W 177 ST,,,,,G00007607,,534,534
7684,,RIVERSIDE DR,,,,,G00007608,,534,534
7688,,W 161 ST,,,,,G00007612,,533,534
7691,LAFAYETTE PL,LAFAYETTE PL,,,,,G00007615,,66,66
7692,,E EIGHTH ST,,,,,G00007616,,66,66
7694,,E EIGHTH ST,131,147,132,138,G00007618,,66,66
7695,,E 11 ST,727,747,726,746,G00007619,,376,322
7696,,E 11 ST,801,835,800,834,G00007620,,376,322
7697,,AVE D,147,163,142,158,G00007621,,322,322
7698,,E 12 ST,801,835,800,834,G00007622,,376,376
7703,,LEWIS ST,151,169,152,170,G00007627,,308,300
7704,,LEWIS ST,171,183,172,184,G00007628,,312,312
7705,,LEWIS ST,185,199,186,200,G00007629,,313,313
7706,,LEWIS ST,217,233,218,232,G00007630,,317,317
7707,,E 4 ST,361,393,364,392,G00007631,,312,308
7708,,TOMPKINS ST,,,,,G00007632,,300,300
7710,,E EIGHTH ST,401,421,400,420,G00007634,,322,317
7711,,E EIGHTH ST,423,443,422,444,G00007635,,322,317
7712,,E SEVENTH ST,287,305,286,300,G00007636,,317,317
7713,,E SEVENTH ST,307,345,302,344,G00007637,,317,317
7714,,LEWIS ST,201,215,202,216,G00007638,,317,317
7715,,E 5 ST,801,825,800,824,G00007639,,313,312
7716,,STUYVESANT ST,,,,,G00007640,,355,355
7717,SECOND AVE,SECOND AVE,159,163,160,164,G00007641,,355,358
7731,INWOOD ST,INWOOD ST,300,320,301,321,G00007656,,535,535
7734,,RIVERSIDE DRIVE,,,,,G00007659,,535,535
7735,,E 124 ST,301,365,300,364,G00007660,,646,646
7736,,E 124 ST,401,451,400,450,G00007661,,646,644
7738,,E 114 ST,501,519,500,520,G00007663,,633,633
7739,,E 43 ST,401,431,400,430,G00007664,,545,542
7740,,E 44 ST,401,431,400,430,G00007665,,545,545
7741,,E 45 ST,401,431,400,430,G00007666,,546,545
7743,,FIRST AVE,2379,2385,2378,2384,G00007668,,645,644
7761,,W 64 ST,100,182,101,183,G00007686,,521,521
7762,,W 64 ST,,,,,G00007687,,521,521
7763,NINTH AVE,COLUMBUS AVE,,,,,G00007688,,521,521
7767,,PLEASANT AVE,381,393,380,392,G00007692,,644,644
7768,,E 121 ST,501,531,500,530,G00007693,,644,644
7769,,PLEASANT AVE,395,415,394,414,G00007694,,644,644
7770,,E 122 ST,501,531,500,530,G00007695,,644,644
7771,,E 121 ST,401,455,400,454,G00007696,,644,644
7772,,PLEASANT AVE,421,443,420,440,G00007697,,644,644
7773,,E 123 ST,,,,,G00007698,,644,644
7774,,E 122 ST,401,459,400,460,G00007699,,644,644
7775,,PLEASANT AVE,,,,,G00007700,,644,644
7776,,E 123 ST,401,451,400,450,G00007701,,644,644
7777,,W 63 ST,200,252,201,251,G00007702,,519,521
7778,ELEVENTH AVE,ELEVENTH AVE,1,31,2,32,G00007703,WEST END AVE,521,521
7783,,TWELFTH AVE,,,2289,2297,G00007708,,531,531
7785,,TWELFTH,,,2299,2315,G00007710,,531,531
7787,,W 69 ST,300,322,301,323,G00007712,,524,524
7788,,W 69 ST,200,278,201,279,G00007713,,524,524
7789,ELEVENTH AVE,ELEVENTH AVE,187,215,188,216,G00007714,WEST END AVE,524,524
7790,,W 68 ST,300,322,301,323,G00007715,,524,524
7791,,W 68 ST,200,240,201,241,G00007716,,524,524
7792,ELEVENTH AVE,ELEVENTH AVE,167,185,168,186,G00007717,WEST END AVE,524,524
7793,,W 67 ST,300,320,301,321,G00007718,,524,524
7794,,W 67 ST,200,240,201,241,G00007719,,524,524
7795,ELEVENTH AVE,ELEVENTH AVE,97,139,98,140,G00007720,WEST END AVE,524,524
7809,,BLEECKER ST,32,32,35,39,G00007734,,64,65
7810,,BLEECKER ST,34,42,41,43,G00007735,,64,65
7840,FOURTH AVE,FOURTH AVE,2424,2450,,,G00007765,,653,653
7841,FOURTH AVE,FOURTH AVE,2452,2466,,,G00007766,,653,653
7842,,E 133 ST,35,63,36,64,G00007767,,653,653
7843,FOURTH AVE,FOURTH AVE,2468,2482,,,G00007768,,653,653
7844,,E 134 ST,35,71,36,72,G00007769,,653,653
7848,,LENOX AVE,1813,1831,1814,1832,G00007773,,654,654
7849,,LENOX AVE,1833,1851,,,G00007774,,654,654
7851,,E 137 ST,1,39,2,40,G00007776,,653,653
7852,,E 137 ST,,,,,G00007777,,653,653
7853,,MADISON AVENUE BRIDGE APPROACH,2192,2200,,,G00007778,,653,653
7854,,E 136 ST,1,41,2,42,G00007779,,653,653
7856,,MADISON AVENUE BRIDGE APPROACH,2178,2190,,,G00007781,,653,653
7857,,W 144 ST,2,66,1,67,G00007782,,654,654
7858,,W 146 ST,2,50,1,49,G00007783,,654,654
7859,,W 147 ST,,,,,G00007784,,654,654
7860,,W 148 ST,,,,,G00007785,,654,654
7861,,FRONT ST,24,40,23,39,G00007786,,1,1
7862,,COENTIES SLIP,,,19,33,G00007787,,1,1
7863,,FRONT ST,,,,,G00007788,,1,1
7864,,WATER ST,24,42,23,37,G00007789,,1,1
7865,,COENTIES SLIP,,,7,17,G00007790,,1,1
7867,,WATER ST,,,,,G00007792,,1,1
7868,,COENTIES SLIP,,,1,5,G00007793,,1,1
7870,,W 156 ST,,,,,G00007795,,536,536
7871,EIGHTH AVE,EIGHTH AVE,,,,,G00007796,,533,536
7875,,E 9 ST,801,841,800,840,G00007800,,322,322
7881,,NORFOLK ST,,,,,G00007806,,253,253
7882,,E HOUSTON ST,248,270,245,267,G00007807,,253,252
7883,,LASALLE ST,414,440,415,441,G00007809,,530,530
7884,LAWRENCE ST,LAWRENCE ST,2,4,1,3,G00007810,,530,530
7885,,CHERRY ST,210,228,211,227,G00007811,,83,83
7886,,CHERRY ST,230,254,229,251,G00007812,,83,83
7887,,MONROE ST,79,97,80,96,G00007813,,84,83
7888,,PELHAM ST,,,,,G00007814,,83,83
7889,,MONROE ST,99,119,98,120,G00007815,,84,83
7894,,ELEVENTH AVE,319,339,318,338,G00007820,,384,384
7895,,W 31 ST,500,556,501,557,G00007821,,384,384
7896,,ELEVENTH AVE,341,361,340,360,G00007822,,384,384
7900,,DUANE ST,202,214,203,211,G00007826,,16,16
7901,,DUANE ST,216,218,213,217,G00007827,,16,16
7902,,CAROLINE ST,,,,,G00007828,,16,16
7903,,JAY ST,30,36,31,37,G00007829,,16,16
7904,,JAY ST,38,48,39,49,G00007830,,16,16
7905,,MORNINGSIDE DR,122,130,,,G00007831,,529,529
7906,,CLIFF ST,73,101,74,102,G00007832,,37,37
7907,,FRANKFORT ST,,,77,91,G00007833,,34,37
7908,,FRANKFORT ST,,,65,75,G00007834,,34,37
7909,,CHRYSTIE ST,1,9,2,10,G00007835,,192,192
7911,,BAYARD ST,19,37,20,38,G00007837,,192,192
7912,,CHRYSTIE ST,11,41,12,44,G00007838,,192,193
7913,CHATHAM ST,CHATHAM ST,62,66,51,67,G00007839,,38,36
7914,NEW CHAMBERS ST,NEW CHAMBERS ST,,,6,8,G00007840,,35,36
7915,CHATHAM ST,CHATHAM ST,,,,,G00007841,,38,36
7916,,SCAMMEL ST,,,,,G00007842,,100,93
7917,,GRAND ST,,,,,G00007843,,139,100
7918,,GRAND ST,,,,,G00007844,,139,93
7920,,6 AVE,1275,1291,,,G00007846,BROADWAY,293,293
7921,,W 33 ST,,,,,G00007847,,293,292
7922,,6 AVE,1293,1303,,,G00007848,BROADWAY,293,292
7923,,W 33 ST,100,162,101,163,G00007849,,293,293
7924,,MADISON AVE,1710,1732,1711,1733,G00007850,,631,631
7925,,MADISON AVE,1734,1752,1735,1753,G00007851,,638,638
7926,,E 114 ST,1,29,2,30,G00007852,,638,631
7927,FOURTH AVE,FOURTH AVE,1987,2019,,,G00007853,,631,631
7929,,E 114 ST,,,,,G00007855,,638,631
7930,FOURTH AVE,FOURTH AVE,2021,2053,,,G00007856,,638,638
7931,,E 114 ST,61,87,50,76,G00007857,,638,631
7933,,W 119 ST,,,,,G00007859,,529,529
7935,,W 119 ST,,,,,G00007861,,529,529
7936,BOULEVARD,BOULEVARD,,,,,G00007862,BROADWAY,529,529
7952,TENTH AVE,TENTH AVE,2478,2498,2479,2499,G00007908,,535,535
7954,,W 184 ST,500,524,501,517,G00007910,,535,535
7955,TENTH AVE,TENTH AVE,2500,2514,2501,2517,G00007911,,535,535
7964,NINTH AVE,COLUMBUS AVE,842,870,843,871,G00007134,,528,528
7966,,W 103 ST,20,50,19,49,G00000114,,528,528
7967,NINTH AVE,COLUMBUS AVE,872,902,873,903,G00006216,,528,528
7968,,W 103 ST,100,160,101,161,G00000114A,,528,528
7969,,DIVISION ST,146,160,,,G00006768,,197,86
7970,,ESSEX ST,,,,,G00003330A,,87,87
7971,,ESSEX ST,1,25,2,26,G00003330,,197,197
7972,,A AVE,1,3,2,4,G00001117A,,254,253
7973,,E HOUSTON ST,232,246,,,G00007808,,253,253
7974,,A AVE,5,25,6,22,G00001117,,254,253
7975,,E FIRST ST,74,124,75,127,G00003529,,254,254
7976,,B AVE,2,16,1,15,G00004689,,253,305
7977,,E SECOND ST,210,258,209,259,G00006069,,306,305
7978,,B AVE,18,36,17,35,G00004689A,,263,306
7979,,E SECOND ST,148,208,149,207,G00002117,,263,253
7980,,VARICK ST,157,169,156,172,G00004709,,107,112
7981,,CHARLTON ST,2,54,1,55,G00005131,,112,113
7982,,CHARLTON ST,58,88,57,89,G00005131A,,107,106
7983,,VARICK ST,171,187,174,188,G00000651,,106,113
7984,,LENOX AVE,1129,1137,1120,1138,G00003663,,631,631
7986,,W 114 ST,2,58,1,55,G00000263,,631,638
7987,,LENOX AVE,1139,1157,1140,1158,G00003223,,638,638
7995,,E 49 ST,501,505,500,504,G00005618A,,552,551
7997,,E 49 ST,401,429,400,430,G00005618,,552,551
8035,FIRST AVE,FIRST AVE,1083,1095,1084,1102,G00018035,,621,622
8036,,AVENUE A,1109,1119,1110,1120,G00018036,,622,622
8037,,THIRTEENTH AVE,,,,,G00018037,,247,247
8038,W 15 ST,W 15 ST,,,,,G00018038,,244,247
8039,,THIRTEENTH AVE,,,,,G00018039,,247,247
8040,W 16 ST,W 16 ST,600,602,601,603,G00018040,,247,326
8041,,THIRTEENTH AVE,,,1,6,G00018041,,326,326
8042,W 17 ST,W 17 ST,600,602,601,603,G00018042,,326,326
8043,,THIRTEENTH AVE,,,7,16,G00018043,,326,326
8044,W 18 ST,W 18 ST,600,608,601,611,G00018044,,326,326
8045,,THIRTEENTH AVE,,,17,24,G00018045,,326,326
8046,W 19 ST,W 19 ST,600,608,601,613,G00018046,,326,326
8047,,THIRTEENTH AVE,,,25,32,G00018047,,326,326
8048,W 20 ST,W 20 ST,600,618,601,619,G00018048,,326,326
8049,,THIRTEENTH AVE,,,33,39,G00018049,,326,326
8050,W 21 ST,W 21 ST,600,618,601,625,G00018050,,326,326
8051,,THIRTEENTH AVE,,,40,48,G00018051,,326,326
8052,,W 22 ST,600,630,601,631,G00018052,,326,326
8053,,THIRTEENTH AVE,,,49,56,G00018053,,326,326
8054,,W 23 ST,600,630,601,631,G00007378,,326,326
8058,,W 29 ST,601,643,600,634,G00018058,,381,382
8079,,W 39 ST,600,660,601,661,G00003954,,394,394
8081,,W 40 ST,600,660,601,661,G00003235,,394,440
8165,ELEVENTH AVE,ELEVENTH AVE,241,259,242,260,G00001991,WEST END AVE,524,524
8172,E 36 ST,E 36 ST,137,167,136,166,G00018172,,477,476
8182,,W 133 ST,,,,,G00018182,,653,653
8183,CANAL ST,CANAL ST,206,220,,,G00018183,,45,45
8184,,STABLE CT,,,,,G00018184,,66,66
8185,,E 5 ST,400,442,401,443,G00018185,,270,266
8186,,E 8 ST,,,,,G00018186,,67,67
8187,,E 8 ST,,,,,G00018187,,66,67
8188,STUYVESANT ST,STUYVESANT ST,,,,,G00018188,,67,67
8193,AVENUE D,AVENUE D,,,,,G00018193,,0,0
8195,WASHINGTON SQ,WASHINGTON SQ,,,40,57,G00018195,,0,162
8204,PEARL ST,PEARL ST,,,346,354,G00018204,,34,33
8206,PEARL ST,PEARL ST,353,367,356,374,G00018206,,34,33
8208,W 32 ST,W 32 ST,600,620,601,621,G00018208,,384,388
8209,W 31 ST,W 31 ST,600,644,601,645,G00018209,,384,384
8210,W 27 ST,W 27 ST,600,630,601,635,G00018210,,377,381
8211,TOMPKINS ST,TOMPKINS ST,,,,,G00018211,,300,300
8214,MARKET ST,MARKET ST,2,8,1,7,G00018214,,74,74
8215,DIVISION ST,DIVISION ST,,,63,69,G00018215,,194,74
8216,MARKET ST,MARKET ST,,,,,G00018216,,192,192
8217,E HOUSTON ST,E HOUSTON ST,20,40,21,35,G00018217,,64,63
8221,E 45 ST,E 45 ST,101,121,100,122,G00018221,,571,571
8224,FOURTH AVE,FOURTH AVE,,,,,G00018224,,570,570
8225,E 43 ST,E 43 ST,,,100,124,G00018225,,570,570
8226,FOURTH AVE,FOURTH AVE,,,,,G00018226,,570,570
8227,E 44 ST,E 44 ST,101,129,,,G00018227,,571,570
8228,FOURTH AVE,FOURTH AVE,,,,,G00018228,,571,571
8270,W 79 ST,W 79 ST,,,,,G00018270,,525,525
8271,W 112 ST,W 112 ST,,,,,G00018271,,529,529
8272,W 111 ST,W 111 ST,,,,,G00018272,,529,529
8273,MORNINGSIDE AVE,MORNINGSIDE AVE,,,,,G00018273,,529,529
8274,MORNINGSIDE AVE,MORNINGSIDE AVE,,,,,G00018274,,529,529
8275,MORNINGSIDE AVE,MORNINGSIDE AVE,,,,,G00018275,,529,529
8276,BOULEVARD,BOULEVARD,3077,3101,,,G00001699,BROADWAY,529,529
8277,W 123 ST,W 123 ST,,,,,G00018277,,529,530
8278,BOULEVARD,BOULEVARD,3103,3115,,,G00018278,BROADWAY,530,530
8279,W 124 ST,W 124 ST,,,,,G00018279,,530,530
8280,BOULEVARD,BOULEVARD,3117,3137,,,G00018280,BROADWAY,530,530
8281,BOULEVARD,BOULEVARD,3139,3153,,,G00002623,BROADWAY,530,530
8282,,W 126 ST,,,,,G00018282,,530,530
8283,BOULEVARD,BOULEVARD,3155,3167,,,G00018283,BROADWAY,530,530
8284,CLAREMONT AVE,CLAREMONT AVE,107,201,106,200,G00018284,,530,530
8285,W 118 ST,W 118 ST,,,,,G00018285,,529,529
8286,W 117 ST,W 117 ST,,,,,G00018286,,529,529
8287,W 117 ST,W 117 ST,,,,,G00018287,,529,529
8288,W 116 ST,W 116 ST,614,624,,,G00018288,,529,529
8289,CLAREMONT AVE,CLAREMONT AVE,,,,,G00018289,,529,529
8290,CLAREMONT AVE,CLAREMONT AVE,,,,,G00018290,,529,529
8291,CLAREMONT AVE,CLAREMONT AVE,,,,,G00018291,,529,529
8292,CLAREMONT AVE,CLAREMONT AVE,61,105,60,104,G00018292,,529,529
8293,BOULEVARD,BOULEVARD,,,,,G00018293,BROADWAY,529,529
8294,BOULEVARD,BOULEVARD,,,,,G00018294,BROADWAY,529,529
8295,BOULEVARD,BOULEVARD,,,,,G00018295,BROADWAY,529,529
8296,BOULEVARD,BOULEVARD,,,2960,2972,G00018296,BROADWAY,529,529
8297,W 118 ST,W 118 ST,,,,,G00018297,,529,529
8298,BOULEVARD,BOULEVARD,,,2974,2992,G00018298,BROADWAY,529,529
8299,BOULEVARD,BOULEVARD,,,2994,3024,G00018299,BROADWAY,529,529
8300,W 94 ST,W 94 ST,300,318,301,319,G00018300,,527,527
8301,W 93 ST,W 93 ST,300,328,301,329,G00018301,,527,527
8302,W 92 ST,W 92 ST,300,316,301,317,G00018302,,527,527
8303,RIVERSIDE DR,RIVERSIDE DR,,,190,198,G00018303,,527,527
8304,RIVERSIDE DR,RIVERSIDE DR,,,200,208,G00018304,,527,527
8305,RIVERSIDE DR,RIVERSIDE DR,,,222,229,G00018305,,527,527
8306,RIVERSIDE DR,RIVERSIDE DR,,,210,220,G00018306,,527,527
8313,7 AVE,7 AVE,1800,1812,1801,1813,G00018313,,536,630
8314,7 AVE,7 AVE,1814,1826,1815,1827,G00018314,,536,630
8315,7 AVE,7 AVE,1828,1840,1829,1841,G00018315,,536,631
8316,7 AVE,7 AVE,1842,1854,1843,1855,G00018316,,536,631
8317,7 AVE,7 AVE,1856,1868,1857,1869,G00018317,,536,638
8318,7 AVE,7 AVE,1870,1878,1871,1879,G00018318,,536,638
8319,7 AVE,7 AVE,1880,1882,1881,1883,G00018319,,536,638
8320,7 AVE,7 AVE,,,1885,1897,G00018320,,536,638
8321,7 AVE,7 AVE,1912,1924,1913,1925,G00018321,,536,639
8322,7 AVE,7 AVE,1926,1938,1927,1939,G00018322,,536,640
8323,7 AVE,7 AVE,1940,1960,1941,1959,G00018323,,536,640
8324,7 AVE,7 AVE,1962,1972,1963,1973,G00018324,,536,640
8325,7 AVE,7 AVE,1974,1984,1975,1985,G00018325,,536,640
8326,7 AVE,7 AVE,1986,1996,1987,1997,G00018326,,536,640
8327,7 AVE,7 AVE,1998,2008,1999,2009,G00018327,,536,640
8328,7 AVE,7 AVE,2010,2020,2011,2021,G00018328,,536,649
8329,7 AVE,7 AVE,2022,2036,2023,2037,G00018329,,536,649
8330,7 AVE,7 AVE,2038,2052,2039,2053,G00018330,,536,650
8331,7 AVE,7 AVE,2054,2068,2055,2069,G00018331,,536,650
8332,7 AVE,7 AVE,2070,2090,2071,2091,G00018332,,536,650
8333,7 AVE,7 AVE,2092,2112,2093,2113,G00018333,,536,654
8334,7 AVE,7 AVE,2114,2134,2115,2135,G00018334,,536,654
8335,7 AVE,7 AVE,2136,2156,2137,2157,G00018335,,536,654
8336,7 AVE,7 AVE,2158,2178,2159,2179,G00018336,,536,654
8337,7 AVE,7 AVE,2180,2200,2181,2201,G00018337,,536,654
8338,7 AVE,7 AVE,2202,2222,2203,2223,G00018338,,536,654
8339,7 AVE,7 AVE,2224,2244,2225,2245,G00018339,,536,654
8340,W 137 ST,W 137 ST,100,180,101,175,G00018340,,654,654
8341,7 AVE,7 AVE,2246,2266,2247,2267,G00018341,,536,654
8342,W 138 ST,W 138 ST,100,150,101,145,G00018342,,654,654
8343,W 137 ST,W 137 ST,200,270,201,271,G00018343,,536,536
8344,7 AVE,7 AVE,2268,2288,2269,2289,G00018344,,536,654
8345,W 139 ST,W 139 ST,100,144,101,153,G00018345,,654,654
8346,W 138 ST,W 138 ST,200,270,201,271,G00018346,,536,536
8347,7 AVE,7 AVE,2290,2310,2291,2311,G00018347,,536,654
8348,W 140 ST,W 140 ST,100,152,101,173,G00018348,,654,654
8349,W 139 ST,W 139 ST,200,272,201,273,G00018349,,536,536
8350,7 AVE,7 AVE,2312,2332,2313,2333,G00018350,,536,654
8351,W 141 ST,W 141 ST,100,174,101,173,G00018351,,654,654
8352,W 140 ST,W 140 ST,200,272,201,273,G00018352,,536,536
8353,7 AVE,7 AVE,2334,2354,2335,2355,G00018353,,536,654
8354,W 142 ST,W 142 ST,100,160,101,159,G00018354,,654,654
8355,W 141 ST,W 141 ST,200,272,201,273,G00018355,,536,536
8356,7 AVE,7 AVE,2356,2376,2357,2377,G00018356,,536,654
8357,W 143 ST,W 143 ST,100,152,101,167,G00018357,,654,654
8358,W 142 ST,W 142 ST,200,272,201,273,G00018358,,536,536
8359,7 AVE,7 AVE,2378,2398,2379,2399,G00018359,,536,654
8360,W 144 ST,W 144 ST,100,164,101,153,G00018360,,654,654
8361,W 143 ST,W 143 ST,200,272,201,273,G00018361,,536,536
8362,7 AVE,7 AVE,2400,2420,2401,2421,G00018362,,536,654
8363,W 145 ST,W 145 ST,100,160,101,167,G00018363,,654,654
8364,W 144 ST,W 144 ST,200,272,201,273,G00018364,,536,536
8365,7 AVE,7 AVE,2422,2442,2423,2443,G00018365,,536,654
8366,W 146 ST,W 146 ST,100,164,101,165,G00018366,,654,654
8367,W 145 ST,W 145 ST,200,272,201,273,G00018367,,536,536
8368,7 AVE,7 AVE,2444,2464,2445,2465,G00018368,,536,654
8369,W 147 ST,W 147 ST,100,164,101,165,G00018369,,654,654
8370,W 146 ST,W 146 ST,200,272,201,275,G00018370,,536,536
8371,7 AVE,7 AVE,2466,2486,2467,2487,G00018371,,536,654
8372,W 148 ST,W 148 ST,100,164,101,165,G00018372,,654,654
8373,W 147 ST,W 147 ST,200,272,201,273,G00018373,,536,536
8374,7 AVE,7 AVE,2488,2508,2489,2509,G00018374,,536,654
8375,W 149 ST,W 149 ST,100,164,101,165,G00018375,,654,654
8376,W 148 ST,W 148 ST,200,236,201,251,G00018376,,536,536
8377,7 AVE,7 AVE,2510,2530,2511,2531,G00018377,,536,654
8378,W 150 ST,W 150 ST,100,150,101,151,G00018378,,654,654
8379,W 149 ST,W 149 ST,200,252,201,251,G00018379,,536,536
8380,7 AVE,7 AVE,2532,2552,2533,2553,G00018380,,536,654
8381,W 151 ST,W 151 ST,170,190,171,191,G00018381,,654,654
8382,W 150 ST,W 150 ST,200,250,201,295,G00018382,,536,536
8383,7 AVE,7 AVE,2554,2574,2555,2575,G00018383,,536,654
8384,W 152 ST,W 152 ST,180,186,181,187,G00018384,,654,654
8385,W 151 ST,W 151 ST,200,288,201,233,G00018385,,536,536
8386,7 AVE,7 AVE,2576,2596,2577,2597,G00018386,,536,654
8387,W 152 ST,W 152 ST,200,234,201,235,G00018387,,536,536
8388,W 111 ST,W 111 ST,100,154,101,155,G00018388,,630,630
8389,W 111 ST,W 111 ST,200,240,201,241,G00018389,,536,536
8390,W 112 ST,W 112 ST,110,142,111,143,G00018390,,630,631
8391,W 112 ST,W 112 ST,200,262,201,263,G00018391,,536,536
8392,W 113 ST,W 113 ST,116,146,119,145,G00018392,,631,631
8393,W 113 ST,W 113 ST,200,282,201,283,G00018393,,536,536
8394,W 114 ST,W 114 ST,124,128,125,129,G00018394,,631,638
8395,W 114 ST,W 114 ST,200,246,201,281,G00018395,,536,536
8396,W 115 ST,W 115 ST,,,,,G00018396,,638,638
8397,W 115 ST,W 115 ST,200,282,201,283,G00018397,,536,536
8398,ST NICHOLAS AVE,ST NICHOLAS AVE,,,96,110,G00018398,,638,638
8399,ST NICHOLAS AVE,ST NICHOLAS AVE,,,,,G00018399,,536,638
8400,W 116 ST,W 116 ST,,,,,G00018400,,536,536
8401,W 116 ST,W 116 ST,101,147,102,164,G00018401,,638,638
8402,W 117 ST,W 117 ST,101,157,100,152,G00018402,,638,639
8403,W 117 ST,W 117 ST,200,202,201,203,G00018403,,536,536
8404,W 119 ST,W 119 ST,101,159,100,160,G00018404,,639,640
8405,W 119 ST,W 119 ST,200,210,201,211,G00018405,,536,536
8406,W 120 ST,W 120 ST,100,168,101,161,G00018406,,640,640
8407,W 120 ST,W 120 ST,200,238,201,239,G00018407,,536,536
8408,W 121 ST,W 121 ST,100,170,101,163,G00018408,,640,640
8409,W 121 ST,W 121 ST,200,268,201,269,G00018409,,536,536
8410,W 122 ST,W 122 ST,101,167,100,166,G00018410,,640,640
8411,W 122 ST,W 122 ST,200,266,201,265,G00018411,,536,536
8412,W 123 ST,W 123 ST,100,144,101,143,G00018412,,640,640
8413,W 123 ST,W 123 ST,200,270,201,265,G00018413,,536,536
8414,W 124 ST,W 124 ST,100,172,101,161,G00018414,,640,640
8415,W 124 ST,W 124 ST,200,266,201,267,G00018415,,536,536
8416,W 125 ST,W 125 ST,100,166,101,163,G00018416,,640,649
8417,W 125 ST,W 125 ST,200,278,201,277,G00018417,,536,536
8418,W 126 ST,W 126 ST,100,174,101,181,G00018418,,649,649
8419,W 126 ST,W 126 ST,200,276,201,275,G00018419,,536,536
8420,W 127 ST,W 127 ST,100,156,101,157,G00018420,,649,650
8421,W 127 ST,W 127 ST,200,276,201,275,G00018421,,536,536
8422,W 128 ST,W 128 ST,100,164,101,151,G00018422,,650,650
8423,W 128 ST,W 128 ST,200,276,201,275,G00018423,,536,536
8424,W 129 ST,W 129 ST,100,156,101,157,G00018424,,650,650
8425,W 129 ST,W 129 ST,200,276,201,275,G00018425,,536,536
8426,W 130 ST,W 130 ST,100,170,101,149,G00018426,,650,654
8427,W 130 ST,W 130 ST,200,276,201,275,G00018427,,536,536
8428,W 131 ST,W 131 ST,100,158,101,159,G00018428,,654,654
8429,W 131 ST,W 131 ST,200,276,201,275,G00018429,,536,536
8430,W 132 ST,W 132 ST,100,166,101,161,G00018430,,654,654
8431,W 132 ST,W 132 ST,200,276,201,281,G00018431,,536,536
8432,W 133 ST,W 133 ST,100,172,101,173,G00018432,,654,654
8433,W 133 ST,W 133 ST,200,268,201,269,G00018433,,536,536
8434,W 134 ST,W 134 ST,100,196,101,195,G00018434,,654,654
8435,W 134 ST,W 134 ST,200,268,201,269,G00018435,,536,536
8436,W 135 ST,W 135 ST,100,190,101,189,G00018436,,654,654
8437,W 135 ST,W 135 ST,200,268,201,269,G00018437,,536,536
8438,W 136 ST,W 136 ST,100,174,101,169,G00018438,,654,654
8439,W 136 ST,W 136 ST,200,270,201,271,G00018439,,536,536
8440,7 AVE,7 AVE,1898,1910,1899,1911,G00018440,,536,639
8441,W 118 ST,W 118 ST,101,159,100,160,G00018441,,639,639
8442,W 118 ST,W 118 ST,200,208,201,209,G00018442,,536,536
8443,RIVERSIDE DR,RIVERSIDE DR,,,250,258,G00018443,,527,527
8444,W 98 ST,W 98 ST,300,318,301,319,G00018444,,527,527
8445,RIVERSIDE DR,RIVERSIDE DR,,,260,269,G00018445,,527,527
8446,W 99 ST,W 99 ST,300,316,301,317,G00018446,,527,528
8447,RIVERSIDE DR,RIVERSIDE DR,,,270,278,G00018447,,528,528
8448,W 100 ST,W 100 ST,300,318,301,319,G00018448,,528,528
8449,RIVERSIDE DR,RIVERSIDE DR,,,280,289,G00018449,,528,528
8450,W 101 ST,W 101 ST,300,332,301,333,G00018450,,528,528
8451,RIVERSIDE DR,RIVERSIDE DR,,,291,299,G00018451,,528,528
8452,W 98 ST,W 98 ST,,,,,G00018452,,527,527
8454,W 118 ST,W 118 ST,,,,,G00018454,,529,529
8455,,RIVERSIDE DR,,,,,G00018455,,529,529
8456,RIVERSIDE DR,RIVERSIDE DR,,,,,G00018456,,529,529
8457,RIVERSIDE DR,RIVERSIDE DR,,,475,489,G00018457,,529,529
8458,RIVERSIDE DR,RIVERSIDE DR,,,491,549,G00018458,,530,530
8459,,W 130 ST,,,,,G00018459,,530,531
8460,,W 130 ST,,,,,G00018460,,530,531
8461,,TWELFTH AVE,,,,,G00018461,,530,530
8462,W 139 ST,W 139 ST,450,474,451,475,G00018462,,531,531
8463,CONVENT AVE,CONVENT AVE,220,226,221,227,G00018463,,531,531
8464,CONVENT AVE,CONVENT AVE,228,250,223,251,G00018464,,531,531
8465,W 138 ST,W 138 ST,,,,,G00018465,,531,531
8466,PENTZ ST,PENTZ ST,,,,,G00018466,,531,531
8467,W 138 ST,W 138 ST,,,,,G00018467,,531,531
8468,NINTH AVE,NINTH AVE,,,,,G00018468,,531,531
8469,,,2,62,1,63,G00018469,,532,532
8470,W 145 ST,W 145 ST,400,404,401,405,G00018470,,532,532
8471,W 145 ST,W 145 ST,406,418,407,419,G00018471,,532,532
8472,W 146 ST,W 146 ST,400,478,401,475,G00018472,,532,532
