OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1850Valid,y1850_gcheck,y1850DirStreet,y1850NameStreet,y1850Left_Low,y1850Left_High,y1850Right_Low,y1850Right_High,y1850Issue,y1850ParityLeft,y1850ParityRight,y1850Unopened,y1850NameALT,y1850_hnyc_street,JoinID_1850,y1880Valid,y1880_gcheck,y1880DirStreet,y1880NameStreet,y1880Left_Low,y1880Left_High,y1880Right_Low,y1880Right_High,y1880Issue,y1880ParityLeft,y1880ParityRight,y1880Unopened,y1880NameALT,y1880_hnyc_street,JoinID_1880,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,y1910_hnyc_street,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,y1850WardRight,y1880ED_Left,y1880ED_Right,y1910ED_Left,y1910ED_Right,y1850WardLeft
3584,{00000000-0000-0000-0000-000000000000},G00003415,NY,New York,Manhattan,ACADEMY ST,0,1,,,,,,,,,,,,,,1,1,,,656,680,657,681,,,,,,ACADEMY ST,,1,1,,,,,,,A,,,,,ACADEMY ST,G00003415,322.680435275656009,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 22:51:02,rse2121_columbia,322.680421087240404,7/22/2019 17:22:53,hnyc_columbia,3/24/2020 15:43:49,msl2215_columbia,,,,,674,674,
3585,{00000000-0000-0000-0000-000000000000},G00003416,NY,New York,Manhattan,W 92 ST,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 92 ST,,1,1,,,,,,,A,,,,,W 92 ST,G00003416,65.794886092047193,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 18:22:32,amv2173_columbia,65.794883210305159,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:02,hnyc_columbia,,,,,742,742,
3586,{00000000-0000-0000-0000-000000000000},G00003417,NY,New York,Manhattan,6 AVE,1,1,,,101,113,96,112,,,,,,,,1,1,,,101,113,96,112,,,,,,6 AVE,,1,1,,,101,113,96,112,,,,,,6 AVE,G00003417,217.977900130627006,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,217.977890544794349,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:02,hnyc_columbia,,,,,157,826,
3587,{00000000-0000-0000-0000-000000000000},G00003418,NY,New York,Manhattan,W 183 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,1,,W 183 ST,G00003418,269.224445374707443,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 20:19:21,rse2121_columbia,269.224433532146691,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 0:14:00,sk4562_columbia,,,,,,,
3588,{00000000-0000-0000-0000-000000000000},G00003419,NY,New York,Manhattan,E 23 ST,1,1,,,87,123,88,124,,,,,,,,1,1,,,135,163,134,164,,,,,,E 23 ST,,1,1,,,135,163,134,164,,,,,,E 23 ST,G00003419,506.625254708300020,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,506.625232393296869,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:02,hnyc_columbia,,,,,984,985,
3589,{00000000-0000-0000-0000-000000000000},G00003420,NY,New York,Manhattan,3 AVE,1,1,,,,,,,,,,,,,,1,1,,,2182,2200,2183,2201,,,,,,3 AVE,,1,1,,,2182,2198,2185,2199,,,,,,3 AVE,G00003420,255.866458750291997,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,255.866447483211886,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:02,hnyc_columbia,,,,,419,316,
3590,{00000000-0000-0000-0000-000000000000},G00003421,NY,New York,Manhattan,E 84 ST,1,1,,,,,,,,,,,,,,1,1,,,501,541,500,540,,,,,,E 84 ST,,1,1,,,501,547,500,540,,,,,,E 84 ST,G00003421,745.381281821405992,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,745.381249007440601,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:02,hnyc_columbia,,,,,279,1031,
3591,{00000000-0000-0000-0000-000000000000},G00003422,NY,New York,Manhattan,3 AVE,1,1,,,52,68,51,67,,,,,,,,1,1,,,48,64,47,65,,,,,,3 AVE,,1,1,,,48,64,47,65,,,,,,3 AVE,G00003422,249.979797022671988,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,249.979786022970387,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:02,hnyc_columbia,,,,,938,930,
3592,{00000000-0000-0000-0000-000000000000},G00003423,NY,New York,Manhattan,2 AVE,1,1,,,,,,,,,,,,,,1,1,,SECOND AVE,1813,1831,1814,1832,,,,,,SECOND AVE,,1,1,,,1817,1831,1820,1838,,,,,,2 AVE,G00003423,261.266543870490977,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,261.266532370006701,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:03,hnyc_columbia,,,,,360,358,
3593,{00000000-0000-0000-0000-000000000000},G00003424,NY,New York,Manhattan,KING ST,1,1,,,66,92,59,91,,,,,,,,1,1,,,68,98,61,93,,,,,,KING ST,,1,1,,,66,98,61,93,,,,,,KING ST,G00003424,496.076607879021992,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,496.076586039944402,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:03,hnyc_columbia,,,,,110,110,
3594,{00000000-0000-0000-0000-000000000000},G00003425,NY,New York,Manhattan,E 13 ST,1,1,,,303,329,306,330,,,,,,,,1,1,,,601,653,600,652,,,,,,E 13 ST,,1,1,,,601,653,602,652,,,,,,E 13 ST,G00003425,747.282281336644019,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,747.282248438866759,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:03,hnyc_columbia,,,,,268,267,
3595,{00000000-0000-0000-0000-000000000000},G00003426,NY,New York,Manhattan,RIVINGTON ST,1,1,,,64,82,71,83,,,,,,,,1,1,,,70,84,69,83,,,,,,RIVINGTON ST,,1,1,,,70,84,69,83,,,,,,RIVINGTON ST,G00003426,219.577428385936997,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,219.577418732595703,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:03,hnyc_columbia,,,,,1701,212,
3596,{00000000-0000-0000-0000-000000000000},G00003427,NY,New York,Manhattan,SAINT CLAIR PL,0,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,SAINT CLAIR PL,,1,1,,,,,,,A,,,,,SAINT CLAIR PL,G00003427,105.017079789928928,7/10/2019 23:07:10,dpm2159_columbia,7/13/2019 1:34:24,amv2173_columbia,105.017075168533069,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:03,hnyc_columbia,,,,,719,719,
3597,{00000000-0000-0000-0000-000000000000},G00003428,NY,New York,Manhattan,W 16 ST,1,1,,,128,180,127,181,,,,,,,,1,1,,,200,260,201,263,,,,,,W 16 ST,,1,1,,,200,260,201,267,,,,,,W 16 ST,G00003428,900.764729496166979,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,900.764689842248572,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:04,hnyc_columbia,,,,,831,832,
3598,{00000000-0000-0000-0000-000000000000},G00003429,NY,New York,Manhattan,BROADWAY,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,BROADWAY,G00003429,285.602989203791140,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 23:39:48,rse2121_columbia,285.602976645149056,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:04,hnyc_columbia,,,,,675,675,
3599,{00000000-0000-0000-0000-000000000000},G00003430,NY,New York,Manhattan,W 104 ST,0,1,,,,,,,,,,,,,,1,1,,,200,228,201,229,,,,,,W 104 ST,,1,1,,,200,234,201,223,,,,,,W 104 ST,G00003430,458.648433315021975,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:12:35,amv2173_columbia,458.648413137814657,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:04,hnyc_columbia,,,,,734,732,
3600,{00000000-0000-0000-0000-000000000000},G00003431,NY,New York,Manhattan,FRANKLIN ST,1,1,,,99,125,98,124,,,,,,,,1,1,,,99,125,96,124,,,,,,FRANKLIN ST,,1,1,,,99,125,96,124,,,,,,FRANKLIN ST,G00003431,412.243264258116994,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,412.243246128786325,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:04,hnyc_columbia,,,,,30,30,
3601,{00000000-0000-0000-0000-000000000000},G00003432,NY,New York,Manhattan,2 AVE,1,1,,,,,,,A,,,,,,,1,1,,SECOND AVE,1275,1293,1276,1294,,,,,,SECOND AVE,,1,1,,,1283,1297,1276,1294,,,,,,2 AVE,G00003432,260.865614986767980,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,260.865890564671815,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 14:24:04,emc2199_columbia,,,,,1072,1067,
3602,{00000000-0000-0000-0000-000000000000},G00003433,NY,New York,Manhattan,E BROADWAY,0,1,,,,,,,,,,,,,,0,1,,,74,90,75,89,,,,,,,,1,1,,,,,,,,,,,,E BROADWAY,G00003433,194.380751688212001,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 18:39:53,amv2173_columbia,194.380743134354475,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:05,hnyc_columbia,,,,,63,62,
3603,{00000000-0000-0000-0000-000000000000},G00003434,NY,New York,Manhattan,HUDSON ST,1,1,,,637,649,638,650,,,,,,,,1,1,,,637,649,638,650,,,,,,HUDSON ST,,1,1,,,637,651,638,650,,,,,,HUDSON ST,G00003434,241.493940591606986,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,241.493929949246763,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:05,hnyc_columbia,,,,,172,163,
3604,{00000000-0000-0000-0000-000000000000},G00003435,NY,New York,Manhattan,E 57 ST,0,1,,,,,,,,,,,,,,1,1,,,27,51,26,58,,,,,,E 57 ST,,1,1,,,27,51,28,58,,,,,,E 57 ST,G00003435,474.842945648231989,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:59:17,amv2173_columbia,474.842924764710347,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:05,hnyc_columbia,,,,,1165,1165,
3605,{00000000-0000-0000-0000-000000000000},G00003436,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,A,,,,,,,1,1,,FOURTH AVE,,,1075,1091,,,,,,FOURTH AVE,,1,1,,,,,595,607,,,,,,PARK AVE,G00003436,261.090241531918025,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,261.090230060348290,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 16:04:55,emc2199_columbia,,,,,1138,1138,
3606,{00000000-0000-0000-0000-000000000000},G00003437,NY,New York,Manhattan,W 56 ST,1,1,,,,,,,A,,,,,,,1,1,,,500,552,501,557,,,,,,W 56 ST,,1,1,,,500,552,501,557,,,,,,W 56 ST,G00003437,900.221608598727016,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,900.221568965066126,7/22/2019 17:22:53,hnyc_columbia,3/28/2020 15:51:49,emc2199_columbia,,,,,1369,1369,
3607,{00000000-0000-0000-0000-000000000000},G00003438,NY,New York,Manhattan,TENTH AVE,1,1,,,,,,,A,,,,,,,1,1,,,851,873,852,872,,,,,,TENTH AVE,,1,1,,,851,869,852,876,,,,,,TENTH AVE,G00003438,281.364026733204014,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,281.364014367216157,7/22/2019 17:22:53,hnyc_columbia,3/28/2020 15:56:00,emc2199_columbia,,,,,1369,1325,
3608,{00000000-0000-0000-0000-000000000000},G00003439,NY,New York,Manhattan,FIFTH AVE,1,1,,,426,448,427,449,,,,,,,,1,1,,,,,479,501,,,,,,FIFTH AVE,,1,1,,,482,500,479,501,,,,,,FIFTH AVE,G00003439,277.650952989407983,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,277.650940771002013,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:06,hnyc_columbia,,,,,1172,1170,
3609,{00000000-0000-0000-0000-000000000000},G00003440,NY,New York,Manhattan,C P W,1,1,,,,,,,,,,,,,,1,1,,EIGHTH AVE,277,285,,,,,,,CENTRAL PARK WEST,EIGHTH AVE,,1,1,,CENTRAL PARK WEST,280,289,,,,M,,,,CENTRAL PARK WEST,G00003440,260.902411694387013,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:42,amv2173_columbia,260.902400214176225,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 19:02:04,msl2215_columbia,,,,,583,507,
3610,{00000000-0000-0000-0000-000000000000},G00003441,NY,New York,Manhattan,BROAD ST,1,1,,,1,23,2,28,,,,,,,,1,1,,,1,21,2,28,,,,,,BROAD ST,,1,1,,,1,23,2,28,,,,,,BROAD ST,G00003441,336.771371695723019,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,336.771356862928769,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:06,hnyc_columbia,,,,,7,7,
3611,{00000000-0000-0000-0000-000000000000},G00003442,NY,New York,Manhattan,FORT WASHINGTON AVE,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,FORT WASHINGTON AVE,G00003442,445.358824349527936,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 0:28:05,amv2173_columbia,445.358804743995108,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:07,hnyc_columbia,,,,,686,686,
3612,{00000000-0000-0000-0000-000000000000},G00003443,NY,New York,Manhattan,W 120 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 120 ST,G00003443,57.077415684038201,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:21,amv2173_columbia,57.077413175819942,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:07,hnyc_columbia,,,,,560,559,
3613,{00000000-0000-0000-0000-000000000000},G00003444,NY,New York,Manhattan,C AVE,1,1,,,103,121,102,120,,,,,,,,1,1,,,107,125,106,124,,,,,,AVE C,,1,1,,AVE C,107,125,106,124,,,,,,AVE C,G00003444,254.435202895927006,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,254.435191709532717,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:07,hnyc_columbia,,,,,256,1661,
3614,{00000000-0000-0000-0000-000000000000},G00003445,NY,New York,Manhattan,ADAM POWELL BLVD,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,SEVENTH AVE,,,2141,2161,,,,,,SEVENTH AVE,G00003445,257.180265166712559,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:22,amv2173_columbia,257.180253833011477,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:07,hnyc_columbia,,,,,549,548,
3615,{00000000-0000-0000-0000-000000000000},G00003446,NY,New York,Manhattan,W 225 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 225 ST,G00003446,272.362873960107322,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 18:54:00,rse2121_columbia,272.362861977797763,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 19:10:34,hnyc_columbia,,,,,,,
3616,{00000000-0000-0000-0000-000000000000},G00003447,NY,New York,Manhattan,E 58 ST,1,1,,,,,,,A,,,,,,,1,1,,,201,247,200,250,,,,,,E 58 ST,,1,1,,,201,247,200,250,,,,,,E 58 ST,G00003447,710.461150949323041,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,710.461406777676757,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 15:54:35,emc2199_columbia,,,,,1091,1090,
3617,{00000000-0000-0000-0000-000000000000},G00003448,NY,New York,Manhattan,6 AVE,1,1,,,429,447,430,444,,,,,,,,1,1,,,429,447,430,444,,,,,,6 AVE,,1,1,,,429,447,430,444,,,,,,6 AVE,G00003448,257.479696870008013,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,257.479972530856855,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:08,hnyc_columbia,,,,,1192,994,
3618,{00000000-0000-0000-0000-000000000000},G00003449,NY,New York,Manhattan,BEDFORD ST,1,1,,,111,129,108,130,,,,,,,,1,1,,,99,117,98,112,,,,,,BEDFORT ST,,1,1,,BEDFORT ST,96,114,99,119,,,,,,BEDFORT ST,G00003449,277.934570696051992,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,277.934558458904746,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:08,hnyc_columbia,,,,,152,152,
3619,{00000000-0000-0000-0000-000000000000},G00003450,NY,New York,Manhattan,W 211 ST,1,1,,,,,,,,,,1,,,,1,1,,,500,526,501,527,,,,,,W 211 ST,,1,1,,,,,,,A,,,,,W 211 ST,G00003450,430.274570855517027,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 18:25:07,rse2121_columbia,430.274551922252783,7/22/2019 17:22:53,hnyc_columbia,3/13/2020 19:29:45,msl2215_columbia,,,,,674,674,
3620,{00000000-0000-0000-0000-000000000000},G00003451,NY,New York,Manhattan,E 39 ST,1,1,,,133,185,132,186,O,,,,,,,1,1,,,201,248,200,249,,,,,,E 39 ST,,1,1,,,201,251,200,248,,,,,,E 39 ST,G00003451,711.091905507897991,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,711.091874219020383,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:08,hnyc_columbia,,,,,1119,1259,
3621,{00000000-0000-0000-0000-000000000000},G00003452,NY,New York,Manhattan,C P W,1,1,,,,,,,,,,,,,,1,1,,EIGHTH AVE,469,477,,,,,,,CENTRAL PARK WEST,EIGHTH AVE,,1,1,,CENTRAL PARK WEST,471,477,,,,M,,,,CENTRAL PARK WEST,G00003452,263.666067930714007,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:24:54,amv2173_columbia,263.666056333161748,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 19:10:55,msl2215_columbia,,,,,618,507,
3622,{00000000-0000-0000-0000-000000000000},G00003453,NY,New York,Manhattan,READE ST,1,1,,,122,158,121,159,,,,,,,,1,1,,,127,161,128,160,,,,,,READE ST,,1,1,,,127,159,130,160,,,,,,READE ST,G00003453,516.306241617822025,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,516.306218893866799,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:09,hnyc_columbia,,,,,13,33,
3623,{00000000-0000-0000-0000-000000000000},G00003454,NY,New York,Manhattan,E 50 ST,0,1,,,,,,,,,,,,,,1,1,,,1,27,2,28,,,,,,E 50 ST,,1,1,,,1,23,2,26,,,,,,E 50 ST,G00003454,509.677606054463979,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:59:17,amv2173_columbia,509.677583610704062,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:09,hnyc_columbia,,,,,1167,1167,
3624,{00000000-0000-0000-0000-000000000000},G00003455,NY,New York,Manhattan,E 95 ST,1,1,,,,,,,,,,,,,,1,1,,,201,239,200,238,,,,,,E 95 ST,,1,1,,,201,239,200,240,,,,,,E 95 ST,G00003455,711.456829348291990,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,711.456798045461824,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:09,hnyc_columbia,,,,,359,360,
3625,{00000000-0000-0000-0000-000000000000},G00003456,NY,New York,Manhattan,BROADWAY,1,1,,,,,1114,1120,,,,,,,,1,1,,,,,1282,1290,X,,,,,BROADWAY,,1,1,,,1293,1303,1282,1290,,,,,,BROADWAY,G00003456,171.361784424246991,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,171.361776887470938,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:10,hnyc_columbia,,,,,1268,1268,
3626,{00000000-0000-0000-0000-000000000000},G00003457,NY,New York,Manhattan,W 150 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 150 ST,G00003457,56.243032060316992,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:22,amv2173_columbia,56.243029589052732,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:10,hnyc_columbia,,,,,515,510,
3627,{00000000-0000-0000-0000-000000000000},G00003458,NY,New York,Manhattan,YORK AVE,1,1,,,,,,,,,,,,,,1,1,,,1605,1625,1606,1626,X- odds on the right instead of left,,,,,AVE A,,1,1,,AVE A,1633,1653,1634,1654,,,,,,AVE A,G00003458,281.074126590688024,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,281.074114210242612,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:10,hnyc_columbia,,,,,272,281,
3628,{00000000-0000-0000-0000-000000000000},G00003459,NY,New York,Manhattan,GOLD ST,1,1,,,85,103,86,102,,,,,,,,1,1,,,83,103,88,102,,,,,,GOLD ST,,1,1,,,87,103,88,108,,,,,,GOLD ST,G00003459,289.025839682426977,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,289.025826954078411,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:10,hnyc_columbia,,,,,14,14,
3629,{00000000-0000-0000-0000-000000000000},G00003460,NY,New York,Manhattan,ADAM POWELL BLVD,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,SEVENTH AVE,2062,2080,,,,,,,,SEVENTH AVE,G00003460,261.124502627503318,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:23,amv2173_columbia,261.124491139365716,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:10,hnyc_columbia,,,,,554,554,
3630,{00000000-0000-0000-0000-000000000000},G00003461,NY,New York,Manhattan,FIRST AVE,1,1,,,,,,,A,,,,,,,1,1,,FIRST AVE,1279,1297,1260,1274,,,,,,FIRST AVE,,1,1,,,1325,1343,1324,1342,,,,,,FIRST AVE,G00003461,284.954466276454013,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,284.954453745351714,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 15:01:52,emc2199_columbia,,,,,1064,1014,
3631,{00000000-0000-0000-0000-000000000000},G00003462,NY,New York,Manhattan,E HOUSTON ST,0,1,,,,,,,,,,,,,,1,1,,,192,214,187,205,,,,,,E HOUSTON ST,,1,1,,,194,214,187,205,,,,,,E HOUSTON ST,G00003462,216.567615969595010,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,216.567606428700316,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:11,hnyc_columbia,,,,,884,871,
3632,{00000000-0000-0000-0000-000000000000},G00003463,NY,New York,Manhattan,W 54 ST,1,1,,,,,,,A,,,,,,,1,1,,,500,564,501,563,,,,,,W 54 ST,,1,1,,,500,562,501,565,,,,,,W 54 ST,G00003463,899.615998413035982,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,899.615958795209281,7/22/2019 17:22:53,hnyc_columbia,3/28/2020 15:51:33,emc2199_columbia,,,,,1368,1371,
3633,{00000000-0000-0000-0000-000000000000},G00003464,NY,New York,Manhattan,MADISON AVE,1,1,,,104,118,105,117,,,,,,,,1,1,,,118,134,119,133,,,,,,MADISON AVE,,1,1,,,118,132,119,133,,,,,,MADISON AVE,G00003464,256.820126932626977,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,256.820402760341779,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:11,hnyc_columbia,,,,,1266,1266,
3634,{00000000-0000-0000-0000-000000000000},G00003465,NY,New York,Manhattan,BROADWAY,0,1,,,,,,,,,,,,,,1,1,,BOULEVARD,,,2282,2302,,,,,BROADWAY,BOULEVARD,,1,1,,,,,2280,2298,,,,,,BROADWAY,G00003465,264.935010758463022,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 18:15:03,amv2173_columbia,264.935284652959069,7/22/2019 17:22:53,hnyc_columbia,3/10/2020 18:35:49,msl2215_columbia,,,,,1396,1396,
3635,{00000000-0000-0000-0000-000000000000},G00003466,NY,New York,Manhattan,WASHINGTON SQ W,1,1,,MACDOUGAL ST,159,171,160,170,,,,,,,,1,1,,,,,33,39,,,M,,,WASHINGTON SQ W,,1,1,,,,,33,39,,,M,,,WASHINGTON SQ W,G00003466,253.043696471418002,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,253.043685340702126,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:11,hnyc_columbia,,,,,807,807,
3636,{00000000-0000-0000-0000-000000000000},G00003467,NY,New York,Manhattan,W 63 ST,0,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,W 63 ST,,1,1,,,,,,,A,,,,,W 63 ST,G00003467,216.485315331254668,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,216.485305813600320,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:12,hnyc_columbia,,,,,1317,1317,
3637,{00000000-0000-0000-0000-000000000000},G00003468,NY,New York,Manhattan,3 AVE,1,1,,,,,,,,,,,,,,1,1,,,2004,2022,2005,2023,,,,,,3 AVE,,1,1,,,2004,2018,2005,2025,,,,,,3 AVE,G00003468,260.577837190625985,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,260.577825729154654,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:33:12,hnyc_columbia,,,,,410,0,
3638,{00000000-0000-0000-0000-000000000000},G00003469,NY,New York,Manhattan,CLAREMONT AVE,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,1,13,,,,,,,,CLAREMONT AVE,G00003469,242.767486281724473,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 21:44:09,amv2173_columbia,248.960956977871717,7/22/2019 17:22:53,hnyc_columbia,3/9/2020 18:50:36,amv2173_columbia,,,,,725,725,
