Name,Full_Name,Name1880,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
W 113,NA,W 113,NA,300,328,301,329,529,529,2928,G00002740
PEARL,NA,PEARL,NA,237,265,238,266,10,10,2930,G00002742
E 57,NA,E 57,NA,469,481,456,464,564,563,2931,G00002743
2 AVE,2 AVE,2 AVE,NA,807,823,804,820,543,545,2932,G00002744
WAVERLY PL,NA,WAVERLY PL,NA,NA,NA,153,163,166,166,2933,G00002745
FULTON,NA,FULTON,NA,70,76,73,79,10,10,2934,G00002746
W 185,NA,W 185,NA,550,568,551,569,535,535,2935,G00002747
BLVD,BLVD,BLVD,BROADWAY,2355,2383,NA,NA,527,527,2937,G00002749
AUDUBON AVE,NA,AUDUBON AVE,NA,NA,NA,NA,NA,535,535,2938,G00002750
E 2,NA,E 2,NA,296,314,NA,NA,307,307,2940,G00002752
SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,534,534,2941,G00002753
2 AVE,2 AVE,2 AVE,NA,521,541,522,540,499,498,2942,G00002754
W HOUSTON,NA,W HOUSTON,NA,179,237,182,238,114,220,2943,G00002755
2 AVE,2 AVE,2 AVE,NA,1317,1339,1318,1340,616,616,2944,G00002756
HUDSON,NA,HUDSON,NA,465,489,464,488,228,227,2945,G00002757
NICHOLAS AVE,NA,NICHOLAS AVE,NA,NA,NA,218,220,529,536,2946,G00002758
W 106,NA,W 106,NA,200,250,201,251,528,528,2947,G00002759
W 31,NA,W 31,NA,400,460,401,459,383,384,2949,G00002761
MADISON AVE,NA,MADISON AVE,NA,690,708,691,709,586,586,2950,G00002762
10 AVE,NA,10 AVE,NA,185,199,186,200,326,339,2952,G00002764
E 72,NA,E 72,NA,201,227,200,226,615,615,2953,G00002765
PINE,NA,PINE,NA,18,46,15,45,9,9,2955,G00002767
W 73,NA,W 73,NA,100,170,101,171,524,524,2956,G00002768
WADSWORTH AVE,NA,WADSWORTH AVE,NA,376,394,377,395,535,535,2957,G00002769
10 AVE,10 AVE,10 AVE,NA,498,520,499,521,526,526,2958,G00002770
E 71,NA,E 71,NA,301,345,300,344,614,614,2959,G00002771
WASHINGTON,NA,WASHINGTON,NA,818,842,815,839,243,243,2962,G00002775
MADISON AVE,NA,MADISON AVE,NA,376,394,NA,NA,571,571,2964,G00002777
OLIVER,NA,OLIVER,NA,2,14,1,13,26,27,2967,G00002780
MERCER,NA,MERCER,NA,209,249,210,248,157,157,2968,G00002781
CROSBY,NA,CROSBY,NA,22,38,21,39,53,53,2969,G00002782
W 103,NA,W 103,NA,200,216,201,217,528,528,2970,G00002783
TIEMANN PL,NA,TIEMANN PL,NA,60,70,59,69,530,530,2971,G00002784
W 36,NA,W 36,NA,2,78,1,77,295,297,2972,G00002785
WOOSTER,NA,WOOSTER,NA,57,89,56,88,124,124,2973,G00002786
W 142,NA,W 142,NA,NA,NA,NA,NA,531,532,2974,G00002787
CHURCH,NA,CHURCH,NA,88,96,87,95,14,14,2975,G00002788
E 26,NA,E 26,NA,201,245,200,246,503,431,2977,G00002790
E 94,NA,E 94,NA,NA,NA,NA,NA,623,623,2978,G00002791
W 89,NA,W 89,NA,100,174,101,175,527,527,2979,G00002792
4 AVE,4 AVE,4 AVE,NA,NA,NA,1143,1151,587,587,2980,G00002793
E 4,NA,E 4,NA,241,297,246,300,311,310,2982,G00002795
4 AVE,4 AVE,4 AVE,NA,1204,1210,NA,NA,589,589,2983,G00002796
ASTOR PL,NA,ASTOR PL,NA,1,23,2,20,66,66,2984,G00002797
E 66,NA,E 66,NA,201,231,200,230,616,616,2985,G00002798
BLVD,BLVD,BLVD,BROADWAY,2199,2215,NA,NA,525,525,2986,G00002799
E 64,NA,E 64,NA,401,441,400,442,618,618,2988,G00002801
E 127,NA,E 127,NA,47,79,NA,NA,651,649,2989,G00002802
W 51,NA,W 51,NA,400,468,401,465,451,450,2992,G00002805
1 AVE,1 AVE,1 AVE,NA,945,963,946,964,558,559,2993,G00002806
WATER,NA,WATER,NA,260,278,259,279,37,32,2995,G00002808
E 111,NA,E 111,NA,301,341,300,340,633,627,2996,G00002809
2 AVE,2 AVE,2 AVE,NA,295,311,294,308,439,437,2997,G00002810
6 AVE,NA,6 AVE,NA,1,15,2,16,222,161,2998,G00002811
E 52,NA,E 52,NA,201,253,200,252,557,557,2999,G00002812
MADISON AVE,NA,MADISON AVE,NA,412,430,413,423,576,576,3000,G00002813
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,498,516,499,517,526,526,3001,G00002814
RECTOR,NA,RECTOR,NA,5,11,6,12,2,8,3003,G00002816
BARCLAY,NA,BARCLAY,NA,56,70,55,73,13,14,3004,G00002817
4 AVE,4 AVE,4 AVE,NA,912,928,NA,NA,583,583,3005,G00002818
E 53,NA,E 53,NA,101,133,100,132,577,577,3006,G00002819
4 AVE,4 AVE,4 AVE,NA,NA,NA,2265,2281,648,648,3007,G00002820
HESTER,NA,HESTER,NA,168,180,175,191,49,51,3008,G00002821
E 116,NA,E 116,NA,51,79,50,78,638,638,3009,G00002822
7 AVE,NA,7 AVE,NA,782,796,781,799,467,579,3010,G00002823
E 9,NA,E 9,NA,701,751,700,752,323,321,3011,G00002824
10 AVE,10 AVE,10 AVE,NA,620,630,621,631,527,527,3012,G00002825
W 118,NA,W 118,NA,324,370,325,371,529,529,3013,G00002826
PLATT,NA,PLATT,NA,22,38,25,41,11,11,3015,G00002828
W 31,NA,W 31,NA,2,44,1,49,289,289,3016,G00002829
E 112,NA,E 112,NA,201,251,200,250,632,632,3017,G00002830
E 7,NA,E 7,NA,15,45,16,46,275,274,3018,G00002831
W 28,NA,W 28,NA,200,264,201,259,351,352,3019,G00002832
CHRISTOPHER,NA,CHRISTOPHER,NA,178,186,NA,177,229,230,3022,G00002835
COLLEGE PL,COLLEGE PL,COLLEGE PL,NA,2,4,1,3,14,14,3023,G00002836
W 115,NA,W 115,NA,400,420,401,423,529,529,3024,G00002837
4 AVE,NA,4 AVE,NA,92,118,93,111,66,67,3025,G00002838
W 36,NA,W 36,NA,500,566,501,565,389,389,3026,G00002839
4 AVE,4 AVE,4 AVE,NA,NA,NA,903,913,583,583,3027,G00002840
W 3,NA,W 3,NA,78,92,79,95,160,162,3028,G00002841
SOUTH,NA,SOUTH,NA,149,161,NA,NA,32,32,3029,G00002842
PIKE,NA,PIKE,NA,9,21,8,24,86,77,3030,G00002843
WASHINGTON N SQ,NA,WASHINGTON N SQ,NA,NA,NA,14,28,0,165,3031,G00002844
MADISON AVE,NA,MADISON AVE,NA,1494,1512,1499,1517,625,625,3032,G00002845
4 AVE,4 AVE,4 AVE,NA,1273,1289,NA,NA,590,590,3033,G00002846
FRANKLIN,NA,FRANKLIN,NA,139,165,132,166,15,19,3034,G00002847
BLVD,BLVD,BLVD,BROADWAY,2303,2315,NA,NA,526,526,3035,G00002848
10 AVE,NA,10 AVE,NA,81,95,78,94,247,247,3036,G00002849
W 52,NA,W 52,NA,200,208,201,209,467,504,3037,G00002850
3 AVE,NA,3 AVE,NA,1390,1408,1391,1409,596,607,3038,G00002851
ELDRIDGE,NA,ELDRIDGE,NA,1,27,2,28,194,194,3039,G00002853
9 AVE,NA,9 AVE,NA,411,429,410,426,386,402,3040,G00002854
W 123,NA,W 123,NA,310,320,NA,NA,529,530,3041,G00002855
GREENWICH,NA,GREENWICH,NA,380,392,385,397,18,18,3042,G00002856
1 AVE,1 AVE,1 AVE,NA,1653,1677,1654,1678,601,601,3043,G00002857
E 41,NA,E 41,NA,201,249,200,248,479,481,3044,G00002858
E 122,NA,E 122,NA,59,75,60,78,641,641,3045,G00002859
BLEECKER,NA,BLEECKER,NA,92,106,91,105,127,157,3046,G00002860
BROOME,NA,BROOME,NA,453,467,454,466,123,124,3047,G00002861
UNIVERSITY PL,NA,UNIVERSITY PL,NA,12,24,13,19,172,172,3048,G00002862
BROADWAY,NA,BROADWAY,NA,1101,1119,NA,NA,283,278,3049,G00002863
BLVD,BLVD,BLVD,BROADWAY,2539,2553,NA,NA,527,527,3050,G00002864
SOUTH,NA,SOUTH,NA,NA,NA,NA,NA,10,10,3051,G00002865
W 49,NA,W 49,NA,400,466,401,469,453,452,3052,G00002866
S. 5 AVE,S. 5 AVE,S. 5 AVE,NA,47,71,48,72,128,127,3053,G00002867
W 81,NA,W 81,NA,NA,NA,NA,NA,525,526,3054,G00002868
E 95,NA,E 95,NA,101,145,100,144,625,623,3055,G00002869
WORTH,NA,WORTH,NA,145,165,NA,NA,41,40,3056,G00002870
2 AVE,2 AVE,2 AVE,NA,19,37,20,36,257,256,3057,G00002871
GRAMERCY N PARK,NA,GRAMERCY N PARK,NA,107,121,NA,NA,72,71,3058,G00002872
W 58,NA,W 58,NA,600,650,601,661,518,518,3059,G00002873
W 80,NA,W 80,NA,300,328,301,329,525,525,3060,G00002874
BROADWAY,NA,BROADWAY,NA,741,755,746,754,164,66,3061,G00002875
7 AVE,NA,7 AVE,NA,20,40,21,39,177,176,3062,G00002876
E 42,NA,E 42,NA,55,69,40,54,570,570,3064,G00002878
7 AVE,NA,7 AVE,NA,150,168,153,169,335,189,3066,G00002880
3 AVE,NA,3 AVE,NA,146,164,147,165,69,439,3067,G00002881
W 108,NA,W 108,NA,100,156,101,157,528,529,3068,G00002882
E 14,NA,E 14,NA,501,545,500,546,417,372,3069,G00002883
10 AVE,10 AVE,10 AVE,NA,NA,NA,NA,NA,534,534,3070,G00002884
W 85,NA,W 85,NA,300,354,301,355,526,526,3071,G00002885
THOMPSON,NA,THOMPSON,NA,83,117,84,118,118,117,3074,G00002888
NICHOLAS AVE,NA,NICHOLAS AVE,NA,757,775,NA,NA,532,532,3075,G00002890
MADISON AVE,NA,MADISON AVE,NA,NA,NA,23,37,278,278,3076,G00002891
SPRING,NA,SPRING,NA,308,318,309,317,103,104,3077,G00002892
W 140,NA,W 140,NA,500,526,501,511,531,531,3078,G00002893
E 93,NA,E 93,NA,1,33,2,34,623,623,3079,G00002894
E 87,NA,E 87,NA,201,249,200,248,598,598,3080,G00002895
W 12,NA,W 12,NA,328,368,331,371,238,240,3081,G00002896
IRVING PL,NA,IRVING PL,NA,35,49,36,50,70,70,3083,G00002898
W 176,NA,W 176,NA,500,514,501,517,534,534,3084,G00002899
NASSAU,NA,NASSAU,NA,95,107,94,102,11,11,3085,G00002900
AVE A,NA,AVE A,NA,1379,1399,1380,1400,610,610,3086,G00002901
3 AVE,NA,3 AVE,NA,736,754,741,755,538,547,3087,G00002902
LEONARD,NA,LEONARD,NA,1,37,2,38,15,15,3088,G00002903
E 12,NA,E 12,NA,601,649,600,656,374,375,3089,G00002904
LEXINGTON AVE,LEXINGTON AVE,LEXINGTON AVE,NA,474,496,475,495,571,538,3090,G00002905
W 42,NA,W 42,NA,152,156,155,157,567,568,3092,G00002908
1 AVE,1 AVE,1 AVE,NA,361,375,358,376,425,425,3093,G00002909
W 133,NA,W 133,NA,NA,NA,NA,NA,531,531,3094,G00002910
E 74,NA,E 74,NA,1,29,2,28,588,588,3095,G00002911
MANHATTAN AVE,NA,MANHATTAN AVE,NA,175,215,176,216,529,529,3097,G00002913
4 AVE,4 AVE,4 AVE,NA,2400,2414,NA,NA,653,653,3098,G00002914
AVENUE A,AVENUE A,AVENUE A,NA,NA,NA,NA,NA,563,563,3099,G00002915
2 AVE,2 AVE,2 AVE,NA,2301,2319,2300,2318,637,636,3100,G00002916
E 59,NA,E 59,NA,501,509,500,504,622,565,3102,G00002918
8 AVE,8 AVE,8 AVE,CENTRAL PARK WEST,221,229,NA,NA,526,0,3103,G00002919
W 129,NA,W 129,NA,300,312,301,313,530,531,3104,G00002920
W 108,NA,W 108,NA,20,74,19,73,528,529,3105,G00002921
W 100,NA,W 100,NA,200,216,201,217,528,528,3107,G00002923
BOWERY,NA,BOWERY,NA,2,18,1,19,43,192,3109,G00002925
COLLEGE PL,COLLEGE PL,COLLEGE PL,NA,6,10,5,9,14,14,3110,G00002926
10 AVE,NA,10 AVE,NA,469,483,466,482,389,391,3111,G00002927
1 AVE,1 AVE,1 AVE,NA,1679,1697,1680,1698,601,601,3112,G00002928
10 AVE,10 AVE,10 AVE,NA,280,298,281,299,524,524,3113,G00002929
9 AVE,NA,9 AVE,NA,907,925,906,924,517,517,3114,G00002930
1 AVE,1 AVE,1 AVE,NA,1259,1277,1244,1258,614,613,3115,G00002931
3 AVE,NA,3 AVE,NA,2144,2160,2143,2163,639,637,3117,G00002933
NICHOLAS AVE,NA,NICHOLAS AVE,NA,NA,NA,202,216,536,536,3118,G00002934
E 9,NA,E 9,NA,29,69,28,68,172,172,3119,G00002935
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,304,322,303,321,525,525,3121,G00002937
S. 5 AVE,S. 5 AVE,S. 5 AVE,NA,111,143,112,140,117,125,3122,G00002939
CONGRESS,CONGRESS,CONGRESS,NA,2,3,NA,NA,114,113,3124,G00002941
8 AVE,8 AVE,8 AVE,NA,2681,2709,2682,2710,532,536,3125,G00002942
W 98,NA,W 98,NA,NA,NA,NA,NA,527,527,3126,G00002943
BROADWAY,NA,BROADWAY,NA,529,567,530,566,125,63,3127,G00002944
1 AVE,1 AVE,1 AVE,NA,147,161,148,162,357,367,3128,G00002945
E 76,NA,E 76,NA,101,141,100,140,589,589,3129,G00002946
VANDERBILT AVE,NA,VANDERBILT AVE,NA,2,10,NA,NA,570,570,3130,G00002947
CANAL,NA,CANAL,NA,470,484,NA,NA,23,103,3131,G00002948
GREENWICH,NA,GREENWICH,NA,588,602,585,601,217,218,3132,G00002949
THAMES,NA,THAMES,NA,14,28,13,29,8,8,3133,G00002950
N MOORE,NA,N MOORE,NA,16,46,17,47,19,19,3134,G00002951
W 81,NA,W 81,NA,200,218,201,219,525,526,3135,G00002952
HANCOCK PL,NA,HANCOCK PL,NA,2,6,NA,NA,530,530,3136,G00002953
BROADWAY,NA,BROADWAY,NA,345,347,346,348,15,47,3137,G00002954
E 31,NA,E 31,NA,201,253,200,250,495,495,3138,G00002955
E 111,NA,E 111,NA,NA,NA,NA,NA,630,630,3139,G00002956
W 36,NA,W 36,NA,300,370,301,371,401,400,3140,G00002957
WHITEHALL,NA,WHITEHALL,NA,33,41,34,42,1,1,3141,G00002958
FRONT,FRONT,FRONT,NA,306,344,305,343,97,97,3142,G00002959
E 35,NA,E 35,NA,301,349,300,344,488,491,3143,G00002960
DELANCEY,NA,DELANCEY,NA,266,284,265,285,137,138,3144,G00002961
MADISON AVE,NA,MADISON AVE,NA,1634,1668,1639,1669,630,630,3145,G00002962
NORFOLK,NA,NORFOLK,NA,111,135,112,136,213,212,3147,G00002964
CHURCH,NA,CHURCH,NA,2,14,1,13,13,13,3149,G00002966
1 AVE,1 AVE,1 AVE,NA,2049,2065,2050,2066,627,627,3150,G00002967
WASHINGTON,NA,WASHINGTON,NA,442,454,441,455,24,24,3151,G00002968
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,280,302,279,301,524,524,3152,G00002969
W 133,NA,W 133,NA,300,314,301,315,531,531,3153,G00002970
4 AVE,NA,4 AVE,NA,NA,NA,177,191,0,69,3154,G00002971
5 AVE,NA,5 AVE,NA,NA,NA,1431,1439,0,623,3155,G00002972
E 67,NA,E 67,NA,131,167,130,166,594,594,3156,G00002973
WASHINGTON,NA,WASHINGTON,NA,694,700,693,701,230,231,3157,G00002974
WILLETT,WILLETT,WILLETT,NA,1,19,2,18,139,139,3159,G00002976
3 AVE,NA,3 AVE,NA,2,22,1,21,67,275,3160,G00002977
W 10,NA,W 10,NA,256,262,251,265,231,236,3161,G00002978
RUTGERS,NA,RUTGERS,NA,NA,NA,2,4,87,86,3162,G00002979
SHERMAN AVE,NA,SHERMAN AVE,NA,138,182,137,181,535,535,3163,G00002980
MADISON AVE,NA,MADISON AVE,NA,608,634,603,635,584,584,3164,G00002981
W 115,NA,W 115,NA,600,636,601,637,529,529,3165,G00002982
MADISON AVE,NA,MADISON AVE,NA,354,374,NA,NA,571,571,3166,G00002983
GRAND,NA,GRAND,NA,188,202,191,203,55,51,3167,G00002984
E 3,NA,E 3,NA,149,199,152,198,264,263,3168,G00002985
FRONT,FRONT,FRONT,NA,292,304,293,303,96,96,3169,G00002986
SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,535,535,3170,G00002987
CHARLES,NA,CHARLES,NA,28,62,23,59,167,168,3171,G00002988
W 95,NA,W 95,NA,200,230,201,215,527,527,3172,G00002989
PLATT,NA,PLATT,NA,2,20,1,23,10,10,3173,G00002990
W 13,NA,W 13,NA,200,240,201,253,177,180,3174,G00002991
SULLIVAN,NA,SULLIVAN,NA,90,128,91,129,119,118,3175,G00002992
BROOME,NA,BROOME,NA,503,515,504,518,121,124,3176,G00002993
W 116,NA,W 116,NA,322,374,323,375,529,529,3177,G00002994
10 AVE,10 AVE,10 AVE,NA,NA,NA,845,859,528,528,3178,G00002995
E 14,NA,E 14,NA,301,353,300,350,438,362,3179,G00002996
W 15,NA,W 15,NA,400,458,401,463,247,247,3180,G00002997
W 187,NA,W 187,NA,NA,NA,NA,NA,535,535,3181,G00002998
ORCHARD,NA,ORCHARD,NA,117,143,116,144,210,210,3182,G00002999
E 26,NA,E 26,NA,1,27,NA,NA,280,278,3183,G00003000
W 122,NA,W 122,NA,600,618,601,619,529,529,3184,G00003001
E 55,NA,E 55,NA,101,133,100,132,583,583,3185,G00003002
LEXINGTON AVE,NA,LEXINGTON AVE,NA,1058,1078,1057,1077,589,595,3186,G00003003
E 15,NA,E 15,NA,NA,NA,300,314,437,438,3187,G00003004
STANTON,NA,STANTON,NA,60,72,61,73,249,215,3188,G00003005
BOWERY,NA,BOWERY,NA,20,28,21,29,43,192,3189,G00003006
W 140,NA,W 140,NA,NA,NA,301,325,531,531,3190,G00003007
E 25,NA,E 25,NA,101,133,100,134,277,277,3192,G00003009
E 77,NA,E 77,NA,401,447,400,446,609,610,3193,G00003010
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,638,656,639,657,527,527,3194,G00003011
4 AVE,4 AVE,4 AVE,NA,NA,NA,1203,1211,589,589,3195,G00003012
E 22,NA,E 22,NA,201,245,200,244,433,434,3196,G00003013
3 AVE,NA,3 AVE,NA,2162,2180,2163,2183,639,637,3197,G00003014
3 AVE,NA,3 AVE,NA,1210,1228,1213,1229,594,615,3198,G00003015
W 62,NA,W 62,NA,38,48,39,63,520,520,3199,G00003016
8 AVE,8 AVE,8 AVE,NA,2065,2079,2066,2080,529,536,3200,G00003017
E 116,NA,E 116,NA,1,27,2,28,638,638,3201,G00003018
MADISON,NA,MADISON,NA,257,297,260,290,92,91,3202,G00003019
BROADWAY,NA,BROADWAY,NA,643,663,642,662,157,65,3203,G00003020
8 AVE,NA,8 AVE,NA,681,699,680,698,463,470,3204,G00003021
W 74,NA,W 74,NA,2,54,1,61,524,525,3205,G00003022
E 52,NA,E 52,NA,101,135,100,134,577,576,3206,G00003023
E 14,NA,E 14,NA,601,653,600,654,412,373,3207,G00003024
W 142,NA,W 142,NA,2,66,1,67,654,654,3208,G00003025
E 5,NA,E 5,NA,601,655,602,650,314,311,3209,G00003026
E 68,NA,E 68,NA,201,255,200,254,616,616,3210,G00003027
KING,NA,KING,NA,2,12,1,13,113,113,3212,G00003029
E 45,NA,E 45,NA,201,259,200,250,546,544,3213,G00003030
LEXINGTON AVE,NA,LEXINGTON AVE,NA,1918,1938,1919,1939,639,639,3214,G00003032
7 AVE,NA,7 AVE,NA,824,840,821,837,505,580,3215,G00003033
6 AVE,NA,6 AVE,NA,653,677,656,676,299,298,3216,G00003034
W 31,NA,W 31,NA,46,58,51,61,289,289,3218,G00003036
W 100,NA,W 100,NA,250,256,233,251,528,528,3219,G00003037
SUFFOLK,NA,SUFFOLK,NA,121,149,124,158,212,212,3220,G00003038
WOOSTER,NA,WOOSTER,NA,31,55,32,54,123,123,3222,G00003040
5 AVE,NA,5 AVE,NA,610,624,611,623,575,576,3223,G00003041
E 10,NA,E 10,NA,293,345,NA,NA,369,0,3224,G00003042
E 80,NA,E 80,NA,145,185,142,186,596,596,3225,G00003043
W 11,NA,W 11,NA,216,252,217,253,168,178,3226,G00003044
FULTON,NA,FULTON,NA,126,158,135,165,11,11,3227,G00003045
4 AVE,NA,4 AVE,NA,2,18,1,17,66,67,3229,G00003047
W HOUSTON,NA,W HOUSTON,NA,165,177,NA,NA,113,220,3230,G00003048
3 AVE,NA,3 AVE,NA,260,280,265,281,72,434,3231,G00003049
E 100,NA,E 100,NA,301,343,300,342,624,624,3232,G00003050
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2386,2394,527,527,3233,G00003051
SPRING,NA,SPRING,NA,30,46,29,45,55,61,3236,G00003054
W 32,NA,W 32,NA,100,174,101,173,288,293,3237,G00003055
W 38,NA,W 38,NA,200,278,201,277,404,403,3238,G00003056
PECK SLIP,NA,PECK SLIP,NA,21,33,18,30,10,10,3239,G00003057
PIKE,NA,PIKE,NA,39,57,42,58,84,78,3240,G00003058
PRINCE,NA,PRINCE,NA,2,14,1,15,58,58,3241,G00003059
10 AVE,10 AVE,10 AVE,NA,140,160,141,161,524,522,3242,G00003060
2 AVE,2 AVE,2 AVE,NA,685,705,686,704,485,486,3243,G00003061
4 AVE,4 AVE,4 AVE,NA,NA,NA,1512,1526,625,625,3244,G00003062
LEXINGTON AVE,NA,LEXINGTON AVE,NA,1212,1222,1211,1221,590,597,3245,G00003063
BLOOMINGDALE RD,BLOOMINGDALE RD,BLOOMINGDALE RD,NA,32,58,33,59,531,531,3246,G00003064
GREENWICH,NA,GREENWICH,NA,684,700,679,695,231,231,3247,G00003065
W 76,NA,W 76,NA,2,58,1,59,525,525,3248,G00003066
E 42,NA,E 42,NA,201,245,200,238,542,479,3250,G00003068
E 82,NA,E 82,NA,201,251,200,250,605,605,3251,G00003069
CHRYSTIE,NA,CHRYSTIE,NA,101,121,100,120,201,201,3252,G00003070
11 AVE,NA,11 AVE,NA,455,469,456,470,393,393,3253,G00003071
8 AVE,NA,8 AVE,NA,501,519,500,518,401,405,3254,G00003072
ASTOR PL,NA,ASTOR PL,NA,NA,NA,NA,NA,67,67,3256,G00003074
8 AVE,8 AVE,8 AVE,CENTRAL PARK WEST,411,418,NA,NA,528,0,3257,G00003075
E 68,NA,E 68,NA,301,357,300,356,616,616,3258,G00003076
PRINCE,NA,PRINCE,NA,94,108,93,107,125,126,3259,G00003077
W 3,NA,W 3,NA,42,60,43,57,159,162,3260,G00003078
GREENE,NA,GREENE,NA,219,227,220,228,158,164,3262,G00003081
FULTON,NA,FULTON,NA,2,16,1,13,10,10,3266,G00003085
WOOSTER,NA,WOOSTER,NA,1,29,2,30,123,123,3267,G00003086
BROADWAY,NA,BROADWAY,NA,4275,4295,4276,4296,535,535,3268,G00003087
BROADWAY,NA,BROADWAY,NA,1571,1589,1572,1590,468,468,3269,G00003089
W 10,NA,W 10,NA,2,72,1,73,174,174,3270,G00003090
5 AVE,NA,5 AVE,NA,NA,NA,1401,1409,0,623,3271,G00003091
10 AVE,NA,10 AVE,NA,169,183,164,184,326,337,3272,G00003092
W 104,NA,W 104,NA,100,132,101,133,528,528,3273,G00003093
3 AVE,NA,3 AVE,NA,894,910,897,913,540,560,3274,G00003094
GRAND,NA,GRAND,NA,36,50,35,49,121,122,3275,G00003095
BOWERY,NA,BOWERY,NA,NA,NA,NA,NA,43,26,3276,G00003096
W 175,NA,W 175,NA,600,610,601,611,534,534,3277,G00003097
10 AVE,10 AVE,10 AVE,NA,440,458,441,459,526,526,3278,G00003098
MADISON AVE,NA,MADISON AVE,NA,962,998,963,999,589,589,3281,G00003101
10 AVE,NA,10 AVE,NA,555,573,556,574,440,459,3282,G00003102
E 93,NA,E 93,NA,301,345,300,340,624,624,3283,G00003103
AVE A,NA,AVE A,NA,1177,1201,1178,1202,618,618,3284,G00003104
BURLING SLIP,BURLING SLIP,BURLING SLIP,NA,25,41,26,40,10,10,3285,G00003105
10 AVE,10 AVE,10 AVE,NA,402,416,403,417,525,525,3286,G00003106
4 AVE,NA,4 AVE,NA,206,220,207,219,186,70,3287,G00003107
3 AVE,NA,3 AVE,NA,2126,2142,2125,2141,638,637,3288,G00003108
MANHATTAN AVE,NA,MANHATTAN AVE,NA,73,93,74,94,528,528,3290,G00003111
W 46,NA,W 46,NA,200,266,201,253,469,469,3291,G00003112
E 23,NA,E 23,NA,2,2,NA,NA,283,191,3292,G00003113
COLLEGE PL,COLLEGE PL,COLLEGE PL,NA,122,122,119,123,19,20,3293,G00003114
E BROADWAY,NA,E BROADWAY,NA,16,72,17,73,74,75,3296,G00003118
LUDLOW,NA,LUDLOW,NA,61,79,60,80,202,203,3297,G00003119
W 11,NA,W 11,NA,288,300,287,297,234,235,3298,G00003120
CANAL,NA,CANAL,NA,72,84,73,87,194,195,3299,G00003121
MANHATTAN,NA,MANHATTAN,NA,414,472,415,473,530,530,3300,G00003122
5 AVE,NA,5 AVE,NA,34,46,35,41,174,173,3301,G00003124
MADISON AVE,NA,MADISON AVE,NA,152,170,153,167,292,291,3302,G00003125
E 68,NA,E 68,NA,101,149,100,148,587,587,3304,G00003127
DELANCEY,NA,DELANCEY,NA,100,114,99,113,211,204,3305,G00003128
E 57,NA,E 57,NA,141,161,136,166,541,541,3307,G00003130
WAVERLY PL,NA,WAVERLY PL,NA,154,170,NA,NA,166,166,3308,G00003131
W 114,NA,W 114,NA,100,122,101,123,631,638,3309,G00003132
GRAND,NA,GRAND,NA,174,186,173,189,54,51,3310,G00003133
BOWERY,NA,BOWERY,NA,214,230,215,231,58,216,3311,G00003134
10 AVE,10 AVE,10 AVE,NA,1956,1972,1957,1973,533,533,3312,G00003135
BROADWAY,NA,BROADWAY,NA,1121,1137,1122,1138,283,278,3313,G00003136
W 43,NA,W 43,NA,200,278,201,271,471,470,3314,G00003137
E 30,NA,E 30,NA,201,253,200,250,495,499,3315,G00003138
E 87,NA,E 87,NA,501,559,500,558,601,601,3317,G00003140
E 28,NA,E 28,NA,201,251,202,244,500,500,3318,G00003142
W 163,NA,W 163,NA,500,518,501,519,534,534,3319,G00003143
E 90,NA,E 90,NA,39,63,36,62,600,600,3320,G00003144
E 91,NA,E 91,NA,401,445,400,444,624,601,3321,G00003145
6 AVE,NA,6 AVE,NA,269,287,268,286,187,186,3322,G00003146
WALKER,NA,WALKER,NA,110,126,111,125,46,46,3323,G00003147
PINE,NA,PINE,NA,48,78,47,79,9,9,3324,G00003148
10 AVE,10 AVE,10 AVE,NA,NA,NA,1881,1895,532,532,3325,G00003149
W 10,NA,W 10,NA,186,214,185,213,232,233,3326,G00003150
COOPER,NA,COOPER,NA,78,110,79,111,535,535,3330,G00003154
W 88,NA,W 88,NA,300,352,301,353,527,527,3331,G00003155
9 AVE,NA,9 AVE,NA,199,209,198,210,340,341,3332,G00003156
E 71,NA,E 71,NA,23,75,24,76,588,588,3333,G00003157
CARLISLE,NA,CARLISLE,NA,2,8,1,7,6,6,3334,G00003158
W 53,NA,W 53,NA,100,164,101,169,580,580,3336,G00003160
E 83,NA,E 83,NA,401,439,400,438,604,604,3337,G00003161
4 AVE,4 AVE,4 AVE,NA,2191,2194,NA,NA,641,641,3338,G00003162
W 18,NA,W 18,NA,2,60,1,61,186,188,3339,G00003163
W 145,NA,W 145,NA,340,356,341,357,532,532,3340,G00003165
E 6,NA,E 6,NA,601,645,600,654,315,314,3341,G00003166
9 AVE,NA,9 AVE,NA,665,681,662,680,454,464,3343,G00003168
3 AVE,NA,3 AVE,NA,720,734,727,739,538,546,3344,G00003169
E 73,NA,E 73,NA,31,61,24,60,588,588,3345,G00003170
HUDSON,NA,HUDSON,NA,151,163,152,164,22,21,3347,G00003172
