Name,Name1850,AltName,Ward_Left,Left_Low,Left_High,Right_Low,Right_High,ObjectID,JoinId,Full_Name,Ward_Right
NA,NA,NA,12,NA,NA,NA,NA,9161,G00019161,W 88,12
NA,NA,NA,12,NA,NA,NA,NA,9162,G00019162,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9163,G00019163,W 90,12
NA,NA,NA,12,NA,NA,NA,NA,9164,G00019164,W 88,12
NA,NA,NA,12,NA,NA,NA,NA,9165,G00019165,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9166,G00019166,W 91,12
NA,NA,NA,12,NA,NA,NA,NA,9167,G00019167,W 90,12
NA,NA,NA,12,NA,NA,NA,NA,9168,G00019168,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9169,G00019169,W 92,12
NA,NA,NA,12,NA,NA,NA,NA,9170,G00019170,W 91,12
NA,NA,NA,12,NA,NA,NA,NA,9171,G00019171,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9172,G00019172,W 92,12
NA,NA,NA,19,NA,NA,NA,NA,9176,G00019176,9 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9177,G00019177,NA,19
NA,NA,NA,19,NA,NA,NA,NA,9178,G00019178,9 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9179,G00019179,NA,19
NA,NA,NA,19,NA,NA,NA,NA,9180,G00019180,8 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9181,G00019181,NA,19
NA,NA,NA,19,NA,NA,NA,NA,9182,G00019182,8 AVE,19
NA,NA,NA,12,NA,NA,NA,NA,9183,G00019183,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9184,G00019184,W 95,12
NA,NA,NA,12,NA,NA,NA,NA,9185,G00019185,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9186,G00019186,W 96,12
NA,NA,NA,12,NA,NA,NA,NA,9187,G00019187,W 95,12
NA,NA,NA,12,NA,NA,NA,NA,9188,G00019188,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9189,G00019189,W 97,12
NA,NA,NA,12,NA,NA,NA,NA,9190,G00019190,W 96,12
NA,NA,NA,12,NA,NA,NA,NA,9191,G00019191,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9192,G00019192,W 98,12
NA,NA,NA,12,NA,NA,NA,NA,9193,G00019193,W 97,12
NA,NA,NA,12,NA,NA,NA,NA,9194,G00019194,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9195,G00019195,W 99,12
NA,NA,NA,12,NA,NA,NA,NA,9196,G00019196,W 98,12
NA,NA,NA,12,NA,NA,NA,NA,9197,G00019197,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9198,G00019198,W 100,12
NA,NA,NA,12,NA,NA,NA,NA,9199,G00019199,W 99,12
NA,NA,NA,12,NA,NA,NA,NA,9200,G00019200,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9201,G00019201,W 101,12
NA,NA,NA,12,NA,NA,NA,NA,9202,G00019202,W 100,12
NA,NA,NA,12,NA,NA,NA,NA,9203,G00019203,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9204,G00019204,W 102,12
NA,NA,NA,12,NA,NA,NA,NA,9205,G00019205,W 101,12
NA,NA,NA,12,NA,NA,NA,NA,9206,G00019206,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9207,G00019207,W 103,12
NA,NA,NA,12,NA,NA,NA,NA,9208,G00019208,W 102,12
NA,NA,NA,12,NA,NA,NA,NA,9209,G00019209,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9210,G00019210,W 104,12
NA,NA,NA,12,NA,NA,NA,NA,9211,G00019211,W 103,12
NA,NA,NA,12,NA,NA,NA,NA,9212,G00019212,10 AVE,12
NA,NA,NA,12,NA,NA,NA,NA,9213,G00019213,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9214,G00019214,10 AVE,12
NA,NA,NA,12,NA,NA,NA,NA,9215,G00019215,W 103,12
NA,NA,NA,12,NA,NA,NA,NA,9216,G00019216,BLOOMINGDALE RD,12
NA,NA,NA,12,NA,NA,NA,NA,9217,G00019217,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9218,G00019218,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9219,G00019219,W 104,12
NA,NA,NA,12,NA,NA,NA,NA,9220,G00019220,BLOOMINGDALE RD,12
NA,NA,NA,12,NA,NA,NA,NA,9221,G00019221,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9222,G00019222,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9223,G00019223,W 105,12
NA,NA,NA,12,NA,NA,NA,NA,9224,G00019224,W 104,12
NA,NA,NA,12,NA,NA,NA,NA,9225,G00019225,W 105,12
NA,NA,NA,12,NA,NA,NA,NA,9226,G00019226,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9227,G00019227,W 106,12
NA,NA,NA,12,NA,NA,NA,NA,9228,G00019228,W 106,12
NA,NA,NA,12,NA,NA,NA,NA,9229,G00019229,CROTON AQUEDUCT,12
NA,NA,NA,12,NA,NA,NA,NA,9230,G00019230,W 107,12
NA,NA,NA,12,NA,NA,NA,NA,9232,G00019232,12 AVE,12
NA,NA,NA,12,NA,NA,NA,NA,9233,G00019233,W 103,12
NA,NA,NA,12,NA,NA,NA,NA,9234,G00019234,12 AVE,12
NA,NA,NA,12,NA,NA,NA,NA,9235,G00019235,W 104,12
NA,NA,NA,12,NA,NA,NA,NA,9236,G00019236,12 AVE,12
NA,NA,NA,12,NA,NA,NA,NA,9238,G00019238,W 94,12
NA,NA,NA,12,NA,NA,NA,NA,9239,G00019239,NA,12
NA,NA,NA,NA,NA,NA,NA,NA,9241,G00019241,W 97,12
NA,NA,NA,12,NA,NA,NA,NA,9242,G00019242,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9253,G00019253,NA,NA
NA,NA,NA,12,NA,NA,NA,NA,9257,G00019257,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9258,G00019258,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9259,G00019259,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9260,G00019260,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9261,G00019261,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9263,G00019263,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9264,G00019264,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9265,G00019265,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9266,G00019266,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9267,G00019267,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9268,G00019268,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9269,G00019269,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9270,G00019270,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9271,G00019271,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9272,G00019272,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9273,G00019273,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9274,G00019274,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9276,G00019276,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9284,G00019284,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9286,G00019286,E 86,19
NA,NA,NA,12,NA,NA,NA,NA,9287,G00019287,E 86,19
NA,NA,NA,12,NA,NA,NA,NA,9288,G00019288,E 87,12
NA,NA,NA,12,NA,NA,NA,NA,9289,G00019289,E 87,12
NA,NA,NA,12,NA,NA,NA,NA,9290,G00019290,E 88,12
NA,NA,NA,12,NA,NA,NA,NA,9291,G00019291,E 88,12
NA,NA,NA,12,NA,NA,NA,NA,9292,G00019292,E 89,12
NA,NA,NA,12,NA,NA,NA,NA,9293,G00019293,E 89,12
NA,NA,NA,12,NA,NA,NA,NA,9294,G00019294,E 90,12
NA,NA,NA,12,NA,NA,NA,NA,9295,G00019295,E 90,12
NA,NA,NA,12,NA,NA,NA,NA,9297,G00019297,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9299,G00019299,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9301,G00019301,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9303,G00019303,E 110,12
NA,NA,NA,12,NA,NA,NA,NA,9305,G00019305,W 111,12
NA,NA,NA,12,NA,NA,NA,NA,9306,G00019306,E 110,12
NA,NA,NA,12,NA,NA,NA,NA,9307,G00019307,E 111,12
NA,NA,NA,12,NA,NA,NA,NA,9308,G00019308,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9311,G00019311,E 94,12
NA,NA,NA,12,NA,NA,NA,NA,9312,G00019312,E 104,12
NA,NA,NA,12,NA,NA,NA,NA,9313,G00019313,E 93,12
NA,NA,NA,12,NA,NA,NA,NA,9315,G00019315,E 92,12
NA,NA,NA,12,NA,NA,NA,NA,9316,G00019316,E 91,12
NA,NA,NA,12,NA,NA,NA,NA,9317,G00019317,E 95,12
NA,NA,NA,12,NA,NA,NA,NA,9318,G00019318,E 96,12
NA,NA,NA,12,NA,NA,NA,NA,9319,G00019319,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9320,G00019320,E 98,12
NA,NA,NA,12,NA,NA,NA,NA,9322,G00019322,E 99,12
NA,NA,NA,12,NA,NA,NA,NA,9323,G00019323,E 100,12
NA,NA,NA,12,NA,NA,NA,NA,9324,G00019324,E 101,12
NA,NA,NA,12,NA,NA,NA,NA,9325,G00019325,E 102,12
NA,NA,NA,12,NA,NA,NA,NA,9326,G00019326,E 103,12
NA,NA,NA,12,NA,NA,NA,NA,9327,G00019327,E 104,12
NA,NA,NA,12,NA,NA,NA,NA,9328,G00019328,E 105,12
NA,NA,NA,12,NA,NA,NA,NA,9329,G00019329,E 106,12
NA,NA,NA,12,NA,NA,NA,NA,9331,G00019331,E 107,12
NA,NA,NA,12,NA,NA,NA,NA,9332,G00019332,E 108,12
NA,NA,NA,12,NA,NA,NA,NA,9333,G00019333,E 109,12
NA,NA,NA,12,NA,NA,NA,NA,9334,G00019334,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9337,G00019337,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9339,G00019339,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9340,G00019340,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9341,G00019341,E 97,12
NA,NA,NA,12,NA,NA,NA,NA,9342,G00019342,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9343,G00019343,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9344,G00019344,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9345,G00019345,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9346,G00019346,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9347,G00019347,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9348,G00019348,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9349,G00019349,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9350,G00019350,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9351,G00019351,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9352,G00019352,NA,12
NA,NA,NA,19,NA,NA,NA,NA,9353,G00019353,E 73,19
NA,NA,NA,19,NA,NA,NA,NA,9354,G00019354,E 73,19
NA,NA,NA,19,NA,NA,NA,NA,9355,G00019355,E 74,19
NA,NA,NA,19,NA,NA,NA,NA,9356,G00019356,E 74,19
NA,NA,NA,19,NA,NA,NA,NA,9357,G00019357,E 75,19
NA,NA,NA,19,NA,NA,NA,NA,9358,G00019358,E 75,19
NA,NA,NA,19,NA,NA,NA,NA,9359,G00019359,E 76,19
NA,NA,NA,19,NA,NA,NA,NA,9360,G00019360,E 76,19
NA,NA,NA,19,NA,NA,NA,NA,9361,G00019361,E 77,19
NA,NA,NA,19,NA,NA,NA,NA,9362,G00019362,E 77,19
NA,NA,NA,19,NA,NA,NA,NA,9363,G00019363,E 78,19
NA,NA,NA,19,NA,NA,NA,NA,9364,G00019364,E 78,19
NA,NA,NA,19,NA,NA,NA,NA,9365,G00019365,E 79,19
NA,NA,NA,19,NA,NA,NA,NA,9366,G00019366,E 79,19
NA,NA,NA,19,NA,NA,NA,NA,9367,G00019367,E 80,19
NA,NA,NA,19,NA,NA,NA,NA,9368,G00019368,E 81,19
NA,NA,NA,19,NA,NA,NA,NA,9369,G00019369,E 80,19
NA,NA,NA,19,NA,NA,NA,NA,9370,G00019370,E 81,19
NA,NA,NA,19,NA,NA,NA,NA,9371,G00019371,E 82,19
NA,NA,NA,19,NA,NA,NA,NA,9372,G00019372,E 83,19
NA,NA,NA,19,NA,NA,NA,NA,9373,G00019373,E 84,19
NA,NA,NA,19,NA,NA,NA,NA,9374,G00019374,E 85,19
NA,NA,NA,19,NA,NA,NA,NA,9375,G00019375,E 85,19
NA,NA,NA,19,NA,NA,NA,NA,9376,G00019376,E 84,19
NA,NA,NA,19,NA,NA,NA,NA,9377,G00019377,E 83,19
NA,NA,NA,19,NA,NA,NA,NA,9378,G00019378,E 82,19
NA,NA,NA,19,NA,NA,NA,NA,9379,G00019379,FOURTH AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9380,G00019380,FOURTH AVE,19
NA,NA,NA,12,NA,NA,NA,NA,9381,G00019381,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9382,G00019382,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9383,G00019383,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9384,G00019384,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9385,G00019385,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9386,G00019386,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9387,G00019387,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9388,G00019388,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9389,G00019389,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9390,G00019390,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9391,G00019391,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9392,G00019392,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9393,G00019393,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9394,G00019394,NA,12
NA,NA,NA,NA,NA,NA,NA,NA,9402,G00019402,10 AVE,NA
NA,NA,NA,12,NA,NA,NA,NA,9403,G00019403,NA,12
NA,NA,NA,12,NA,NA,NA,NA,9409,G00019409,NA,12
NA,NA,NA,NA,NA,NA,NA,NA,9418,G00019418,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,9420,G00019420,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,9421,G00019421,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,9423,G00019423,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,9426,G00019426,NA,NA
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9436,G00019436,POST RD,19
NA,NA,NA,19,129,159,130,160,9437,G00019437,E 46,19
NA,NA,NA,19,125,127,126,128,9438,G00019438,E 46,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9439,G00019439,POST RD,19
NA,NA,NA,19,135,161,134,160,9440,G00019440,E 47,19
NA,NA,NA,19,125,133,126,132,9441,G00019441,E 47,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9442,G00019442,POST RD,19
NA,NA,NA,19,136,168,137,167,9443,G00019443,E 48,19
NA,NA,NA,19,126,134,127,135,9444,G00019444,E 48,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9445,G00019445,POST RD,19
NA,NA,NA,19,127,171,130,164,9446,G00019446,E 49,19
NA,NA,NA,19,119,123,120,128,9447,G00019447,E 49,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9448,G00019448,POST RD,19
NA,NA,NA,19,149,185,148,186,9449,G00019449,E 50,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9450,G00019450,POST RD,19
NA,NA,NA,19,NA,NA,159,163,9451,G00019451,E 51,19
NA,NA,NA,19,139,147,138,146,9452,G00019452,E 50,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9453,G00019453,POST RD,19
2 AVE,2 AVE,NA,19,963,987,962,986,9454,G00002662,NA,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9455,G00019455,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9456,G00019456,E 53,19
NA,NA,NA,19,122,156,123,157,9457,G00019457,E 51,19
NA,NA,NA,19,NA,NA,NA,NA,9458,G00019458,E 53,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9459,G00019459,POST RD,19
NA,NA,NA,19,335,351,338,362,9460,G00019460,E 54,19
NA,NA,NA,19,NA,NA,NA,NA,9461,G00019461,E 54,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9462,G00019462,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9463,G00019463,E 55,19
NA,NA,NA,19,251,279,250,280,9464,G00019464,E 55,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9465,G00019465,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9466,G00019466,E 56,19
NA,NA,NA,19,NA,NA,NA,NA,9467,G00019467,E 56,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9468,G00019468,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9469,G00019469,E 57,19
NA,NA,NA,19,NA,NA,150,166,9470,G00019470,E 57,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9471,G00019471,POST RD,19
NA,NA,NA,19,172,180,171,179,9472,G00019472,E 58,19
NA,NA,NA,19,150,170,149,169,9473,G00019473,E 58,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9474,G00019474,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9475,G00019475,E 59,19
NA,NA,NA,19,NA,NA,NA,NA,9476,G00019476,E 59,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9477,G00019477,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9478,G00019478,E 60,19
NA,NA,NA,19,NA,NA,NA,NA,9479,G00019479,E 60,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9480,G00019480,POST RD,19
NA,NA,NA,19,154,180,155,181,9481,G00019481,E 61,19
NA,NA,NA,19,150,152,151,153,9482,G00019482,E 61,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9483,G00019483,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9484,G00019484,E 62,19
NA,NA,NA,19,NA,NA,NA,NA,9485,G00019485,E 62,19
NA,NA,NA,19,NA,NA,NA,NA,9486,G00019486,2 AVE,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9487,G00019487,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9488,G00019488,2 AVE,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9489,G00019489,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9490,G00019490,E 63,19
NA,NA,NA,19,NA,NA,NA,NA,9491,G00019491,E 63,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9492,G00019492,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9493,G00019493,E 64,19
NA,NA,NA,19,NA,NA,NA,NA,9494,G00019494,E 64,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9495,G00019495,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9496,G00019496,E 65,19
NA,NA,NA,19,NA,NA,NA,NA,9497,G00019497,E 65,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9498,G00019498,POST RD,19
NA,NA,NA,19,NA,NA,NA,NA,9499,G00019499,E 66,19
NA,NA,NA,19,NA,NA,NA,NA,9500,G00019500,E 66,19
NA,NA,OLD POST RD,19,NA,NA,NA,NA,9501,G00019501,POST RD,19
NA,NA,NA,NA,NA,NA,NA,NA,9502,G00019502,E 91,12
NA,NA,NA,12,NA,NA,NA,NA,9503,G00019503,E 93,12
NA,NA,NA,12,NA,NA,NA,NA,9504,G00019504,E 94,12
NA,NA,NA,12,NA,NA,NA,NA,9505,G00019505,E 96,12
NA,NA,NA,12,NA,NA,NA,NA,9506,G00019506,E 97,12
NA,NA,NA,NA,NA,NA,NA,NA,9513,G00019513,AVE A,NA
NA,NA,NA,12,NA,NA,NA,NA,9514,G00019514,E 102,12
NA,NA,NA,NA,NA,NA,NA,NA,9515,G00019515,AVE A,NA
NA,NA,NA,NA,NA,NA,NA,NA,9516,G00019516,E 104,NA
NA,NA,NA,12,NA,NA,NA,NA,9517,G00019517,E 103,12
NA,NA,NA,NA,NA,NA,NA,NA,9518,G00019518,AVE A,NA
NA,NA,NA,NA,NA,NA,NA,NA,9519,G00019519,E 105,NA
NA,NA,NA,12,NA,NA,NA,NA,9520,G00019520,E 104,12
NA,NA,NA,NA,NA,NA,NA,NA,9521,G00019521,AVE A,NA
NA,NA,NA,12,NA,NA,NA,NA,9522,G00019522,E 105,12
NA,NA,NA,12,NA,NA,NA,NA,9523,G00019523,E 110,12
NA,NA,NA,12,NA,NA,NA,NA,9524,G00019524,E 109,12
NA,NA,NA,12,NA,NA,NA,NA,9525,G00019525,E 108,12
NA,NA,NA,NA,NA,NA,NA,NA,9526,G00019526,E 89,12
NA,NA,NA,19,NA,NA,NA,NA,9527,G00019527,W 73,19
NA,NA,NA,19,NA,NA,NA,NA,9528,G00019528,W 73,19
NA,NA,NA,19,NA,NA,NA,NA,9529,G00019529,W 74,19
NA,NA,NA,19,NA,NA,NA,NA,9530,G00019530,W 74,19
NA,NA,NA,19,NA,NA,NA,NA,9531,G00019531,W 75,19
NA,NA,NA,19,NA,NA,NA,NA,9532,G00019532,W 75,19
NA,NA,NA,19,NA,NA,NA,NA,9533,G00019533,W 76,19
NA,NA,NA,19,NA,NA,NA,NA,9534,G00019534,W 77,19
NA,NA,NA,19,NA,NA,NA,NA,9535,G00019535,W 78,19
NA,NA,NA,19,NA,NA,NA,NA,9536,G00019536,W 78,19
NA,NA,NA,19,NA,NA,NA,NA,9537,G00019537,W 77,19
NA,NA,NA,19,NA,NA,NA,NA,9538,G00019538,W 76,19
NA,NA,NA,19,NA,NA,NA,NA,9539,G00019539,W 79,19
NA,NA,NA,19,NA,NA,NA,NA,9540,G00019540,W 79,19
NA,NA,NA,19,NA,NA,NA,NA,9541,G00019541,W 80,19
NA,NA,NA,19,NA,NA,NA,NA,9542,G00019542,W 80,19
NA,NA,NA,19,NA,NA,NA,NA,9543,G00019543,W 81,19
NA,NA,NA,19,NA,NA,NA,NA,9544,G00019544,W 81,19
NA,NA,NA,19,NA,NA,NA,NA,9545,G00019545,W 82,19
NA,NA,NA,19,NA,NA,NA,NA,9546,G00019546,W 82,19
NA,NA,NA,19,NA,NA,NA,NA,9547,G00019547,W 83,19
NA,NA,NA,19,NA,NA,NA,NA,9548,G00019548,W 83,19
NA,NA,NA,19,NA,NA,NA,NA,9552,G00019552,1 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9553,G00019553,NA,19
NA,NA,NA,19,NA,NA,NA,NA,9554,G00019554,1 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9555,G00019555,2 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9556,G00019556,NA,19
NA,NA,NA,19,NA,NA,NA,NA,9557,G00019557,2 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9580,G00019580,8 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9582,G00019582,8 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9583,G00019583,8 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9585,G00019585,8 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9587,G00019587,9 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9588,G00019588,9 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9589,G00019589,W 81,19
NA,NA,NA,19,NA,NA,NA,NA,9590,G00019590,W 81,19
NA,NA,NA,12,NA,NA,NA,NA,9591,G00019591,NA,12
NA,NA,NA,19,NA,NA,NA,NA,9592,G00019592,8 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9600,G00019600,W 82,19
NA,NA,NA,19,NA,NA,NA,NA,9602,G00019602,W 83,19
NA,NA,NA,19,NA,NA,NA,NA,9605,G00019605,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9606,G00019606,W 84,19
NA,NA,NA,19,NA,NA,NA,NA,9607,G00019607,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9609,G00019609,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9610,G00019610,W 85,19
NA,NA,NA,19,NA,NA,NA,NA,9611,G00019611,W 82,19
NA,NA,NA,19,NA,NA,NA,NA,9612,G00019612,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9614,G00019614,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9615,G00019615,W 86,12
NA,NA,NA,19,NA,NA,NA,NA,9616,G00019616,W 83,19
NA,NA,NA,19,NA,NA,NA,NA,9617,G00019617,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9619,G00019619,W 84,19
NA,NA,NA,19,NA,NA,NA,NA,9620,G00019620,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9621,G00019621,W 86,12
NA,NA,NA,19,NA,NA,NA,NA,9622,G00019622,W 85,19
NA,NA,NA,19,NA,NA,NA,NA,9623,G00019623,W 86,12
NA,NA,NA,19,NA,NA,NA,NA,9627,G00019627,W 79,19
NA,NA,NA,19,NA,NA,NA,NA,9628,G00019628,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9629,G00019629,W 80,19
NA,NA,NA,19,NA,NA,NA,NA,9631,G00019631,W 79,19
NA,NA,NA,19,NA,NA,NA,NA,9632,G00019632,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9633,G00019633,W 81,19
NA,NA,NA,19,NA,NA,NA,NA,9634,G00019634,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9635,G00019635,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9636,G00019636,W 79,19
NA,NA,NA,19,NA,NA,NA,NA,9637,G00019637,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9638,G00019638,W 80,19
NA,NA,NA,19,NA,NA,NA,NA,9639,G00019639,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9640,G00019640,W 81,19
NA,NA,NA,19,NA,NA,NA,NA,9643,G00019643,5 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9644,G00019644,5 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9645,G00019645,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9646,G00019646,NA,19
NA,NA,NA,19,NA,NA,NA,NA,9647,G00019647,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9648,G00019648,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9649,G00019649,W 60,19
NA,NA,NA,19,NA,NA,NA,NA,9650,G00019650,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9651,G00019651,W 61,19
NA,NA,NA,19,NA,NA,NA,NA,9652,G00019652,7 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9653,G00019653,W 60,19
NA,NA,NA,19,NA,NA,NA,NA,9654,G00019654,6 AVE,19
NA,NA,NA,19,NA,NA,NA,NA,9655,G00019655,W 62,19
NA,NA,NA,19,NA,NA,NA,NA,9656,G00019656,7 AVE,19
