OBJECTID,MN_STREET1850_FULL_STREE,MN_STREET1850_Y1850NAMESTREET,MN_STREET1850_Y1850LEFT_LOW,MN_STREET1850_Y1850LEFT_HIGH,MN_STREET1850_Y1850RIGHT_LOW,MN_STREET1850_Y1850RIGHT_HIGH,MN_STREET1850_JOINID,MN_STREET1850_Y1850NAMEALT,Ward_Right_1850,Ward Left 1850
9177,,,,,,,G00019177,,19,19
9178,NINTH AVE,,,,,,G00019178,,19,19
9179,,,,,,,G00019179,,19,19
9180,EIGHTH AVE,,,,,,G00019180,,19,19
9181,,,,,,,G00019181,,19,19
9182,EIGHTH AVE,,,,,,G00019182,,19,19
9183,CROTON AQUEDUCT,,,,,,G00019183,,12,12
9184,W 95 ST,,,,,,G00019184,,12,12
9185,CROTON AQUEDUCT,,,,,,G00019185,,12,12
9186,W 96 ST,,,,,,G00019186,,12,12
9187,W 95 ST,,,,,,G00019187,,12,12
9188,CROTON AQUEDUCT,,,,,,G00019188,,12,12
9189,W 97 ST,,,,,,G00019189,,12,12
9190,W 96 ST,,,,,,G00019190,,12,12
9191,CROTON AQUEDUCT,,,,,,G00019191,,12,12
9192,W 98 ST,,,,,,G00019192,,12,12
9193,W 97 ST,,,,,,G00019193,,12,12
9194,CROTON AQUEDUCT,,,,,,G00019194,,12,12
9195,W 99 ST,,,,,,G00019195,,12,12
9196,W 98 ST,,,,,,G00019196,,12,12
9197,CROTON AQUEDUCT,,,,,,G00019197,,12,12
9198,W 100 ST,,,,,,G00019198,,12,12
9199,W 99 ST,,,,,,G00019199,,12,12
9200,CROTON AQUEDUCT,,,,,,G00019200,,12,12
9201,W 101 ST,,,,,,G00019201,,12,12
9202,W 100 ST,,,,,,G00019202,,12,12
9203,CROTON AQUEDUCT,,,,,,G00019203,,12,12
9204,W 102 ST,,,,,,G00019204,,12,12
9205,W 101 ST,,,,,,G00019205,,12,12
9206,CROTON AQUEDUCT,,,,,,G00019206,,12,12
9207,W 103 ST,,,,,,G00019207,,12,12
9208,W 102 ST,,,,,,G00019208,,12,12
9209,CROTON AQUEDUCT,,,,,,G00019209,,12,12
9210,W 104 ST,,,,,,G00019210,,12,12
9211,W 103 ST,,,,,,G00019211,,12,12
9212,TENTH AVE,,,,,,G00019212,,12,12
9213,,,,,,,G00019213,,12,12
9214,TENTH AVE,,,,,,G00019214,,12,12
9215,W 103 ST,,,,,,G00019215,,12,12
9216,BLOOMINGDALE RD,,,,,,G00019216,,12,12
9217,,,,,,,G00019217,,12,12
9218,,,,,,,G00019218,,12,12
9219,W 104 ST,,,,,,G00019219,,12,12
9220,BLOOMINGDALE RD,,,,,,G00019220,,12,12
9221,,,,,,,G00019221,,12,12
9222,CROTON AQUEDUCT,,,,,,G00019222,,12,12
9223,W 105 ST,,,,,,G00019223,,12,12
9224,W 104 ST,,,,,,G00019224,,12,12
9225,W 105 ST,,,,,,G00019225,,12,12
9226,CROTON AQUEDUCT,,,,,,G00019226,,12,12
9227,W 106 ST,,,,,,G00019227,,12,12
9228,W 106 ST,,,,,,G00019228,,12,12
9229,CROTON AQUEDUCT,,,,,,G00019229,,12,12
9230,W 107 ST,,,,,,G00019230,,12,12
9232,TWELFTH AVE,,,,,,G00019232,,12,12
9233,W 103 ST,,,,,,G00019233,,12,12
9234,TWELFTH AVE,,,,,,G00019234,,12,12
9235,W 104 ST,,,,,,G00019235,,12,12
9236,TWELFTH AVE,,,,,,G00019236,,12,12
9238,W 94 ST,,,,,,G00019238,,12,12
9239,,,,,,,G00019239,,12,12
9241,W 97 ST,,,,,,G00019241,,12,None
9242,,,,,,,G00019242,,12,12
9253,,,,,,,G00019253,,None,12
9257,,,,,,,G00019257,,12,12
9258,,,,,,,G00019258,,12,12
9259,,,,,,,G00019259,,12,12
9260,,,,,,,G00019260,,12,12
9261,,,,,,,G00019261,,12,12
9263,,,,,,,G00019263,,12,12
9264,,,,,,,G00019264,,12,12
9265,,,,,,,G00019265,,12,12
9266,,,,,,,G00019266,,12,12
9267,,,,,,,G00019267,,12,12
9268,,,,,,,G00019268,,12,12
9269,,,,,,,G00019269,,12,12
9270,,,,,,,G00019270,,12,12
9271,,,,,,,G00019271,,12,12
9272,,,,,,,G00019272,,12,12
9273,,,,,,,G00019273,,12,12
9274,,,,,,,G00019274,,12,12
9276,,,,,,,G00019276,,12,12
9284,,,,,,,G00019284,,12,12
9286,E 86 ST,,,,,,G00019286,,19,12
9287,E 86 ST,,,,,,G00019287,,19,12
9288,E 87 ST,,,,,,G00019288,,12,12
9289,E 87 ST,,,,,,G00019289,,12,12
9290,E 88 ST,,,,,,G00019290,,12,12
9291,E 88 ST,,,,,,G00019291,,12,12
9292,E 89 ST,,,,,,G00019292,,12,12
9293,E 89 ST,,,,,,G00019293,,12,12
9294,E 90 ST,,,,,,G00019294,,12,12
9295,E 90 ST,,,,,,G00019295,,12,12
9297,,,,,,,G00019297,,12,12
9299,,,,,,,G00019299,,12,12
9301,,,,,,,G00019301,,12,12
9303,E 110 ST,,,,,,G00019303,,12,12
9305,W 111 ST,,,,,,G00019305,,12,12
9306,E 110 ST,,,,,,G00019306,,12,12
9307,E 111 ST,,,,,,G00019307,,12,12
9308,,,,,,,G00019308,,12,12
9311,E 94 ST,,,,,,G00019311,,12,12
9312,E 104 ST,,,,,,G00019312,,12,12
9313,E 93 ST,,,,,,G00019313,,12,12
9315,E 92 ST,,,,,,G00019315,,12,12
9316,E 91 ST,,,,,,G00019316,,12,12
9317,E 95 ST,,,,,,G00019317,,12,12
9318,E 96 ST,,,,,,G00019318,,12,12
9319,,,,,,,G00019319,,12,12
9320,E 98 ST,,,,,,G00019320,,12,12
9322,E 99 ST,,,,,,G00019322,,12,12
9323,E 100 ST,,,,,,G00019323,,12,12
9324,E 101 ST,,,,,,G00019324,,12,12
9325,E 102 ST,,,,,,G00019325,,12,12
9326,E 103 ST,,,,,,G00019326,,12,12
9327,E 104 ST,,,,,,G00019327,,12,12
9328,E 105 ST,,,,,,G00019328,,12,12
9329,E 106 ST,,,,,,G00019329,,12,12
9331,E 107 ST,,,,,,G00019331,,12,12
9332,E 108 ST,,,,,,G00019332,,12,12
9333,E 109 ST,,,,,,G00019333,,12,12
9334,,,,,,,G00019334,,12,12
9337,,,,,,,G00019337,,12,12
9339,,,,,,,G00019339,,12,12
9340,,,,,,,G00019340,,12,12
9341,E 97 ST,,,,,,G00019341,,12,12
9342,,,,,,,G00019342,,12,12
9343,,,,,,,G00019343,,12,12
9344,,,,,,,G00019344,,12,12
9345,,,,,,,G00019345,,12,12
9346,,,,,,,G00019346,,12,12
9347,,,,,,,G00019347,,12,12
9348,,,,,,,G00019348,,12,12
9349,,,,,,,G00019349,,12,12
9350,,,,,,,G00019350,,12,12
9351,,,,,,,G00019351,,12,12
9352,,,,,,,G00019352,,12,12
9353,E 73 ST,,,,,,G00019353,,19,19
9354,E 73 ST,,,,,,G00019354,,19,19
9355,E 74 ST,,,,,,G00019355,,19,19
9356,E 74 ST,,,,,,G00019356,,19,19
9357,E 75 ST,,,,,,G00019357,,19,19
9358,E 75 ST,,,,,,G00019358,,19,19
9359,E 76 ST,,,,,,G00019359,,19,19
9360,E 76 ST,,,,,,G00019360,,19,19
9361,E 77 ST,,,,,,G00019361,,19,19
9362,E 77 ST,,,,,,G00019362,,19,19
9363,E 78 ST,,,,,,G00019363,,19,19
9364,E 78 ST,,,,,,G00019364,,19,19
9365,E 79 ST,,,,,,G00019365,,19,19
9366,E 79 ST,,,,,,G00019366,,19,19
9367,E 80 ST,,,,,,G00019367,,19,19
9368,E 81 ST,,,,,,G00019368,,19,19
9369,E 80 ST,,,,,,G00019369,,19,19
9370,E 81 ST,,,,,,G00019370,,19,19
9371,E 82 ST,,,,,,G00019371,,19,19
9372,E 83 ST,,,,,,G00019372,,19,19
9373,E 84 ST,,,,,,G00019373,,19,19
9374,E 85 ST,,,,,,G00019374,,19,19
9375,E 85 ST,,,,,,G00019375,,19,19
9376,E 84 ST,,,,,,G00019376,,19,19
9377,E 83 ST,,,,,,G00019377,,19,19
9378,E 82 ST,,,,,,G00019378,,19,19
9379,fourth ave,,,,,,G00019379,,19,19
9380,fourth ave,,,,,,G00019380,,19,19
9381,,,,,,,G00019381,,12,12
9382,,,,,,,G00019382,,12,12
9383,,,,,,,G00019383,,12,12
9384,,,,,,,G00019384,,12,12
9385,,,,,,,G00019385,,12,12
9386,,,,,,,G00019386,,12,12
9387,,,,,,,G00019387,,12,12
9388,,,,,,,G00019388,,12,12
9389,,,,,,,G00019389,,12,12
9390,,,,,,,G00019390,,12,12
9391,,,,,,,G00019391,,12,12
9392,,,,,,,G00019392,,12,12
9393,,,,,,,G00019393,,12,12
9394,,,,,,,G00019394,,12,12
9402,TENTH AVE ,,,,,,G00019402,,None,None
9403,,,,,,,G00019403,,12,12
9409,,,,,,,G00019409,,12,12
9418,,,,,,,G00019418,,None,None
9420,,,,,,,G00019420,,None,None
9421,,,,,,,G00019421,,None,None
9423,,,,,,,G00019423,,None,None
9426,,,,,,,G00019426,,None,None
9436,POST ROAD,,,,,,G00019436,OLD POST ROAD,19,19
9437,E 46 ST,,129,159,130,160,G00019437,,19,19
9438,E 46 ST,,125,127,126,128,G00019438,,19,19
9439,POST ROAD,,,,,,G00019439,OLD POST ROAD,19,19
9440,E 47 ST,,135,161,134,160,G00019440,,19,19
9441,E 47 ST,,125,133,126,132,G00019441,,19,19
9442,POST ROAD,,,,,,G00019442,OLD POST ROAD,19,19
9443,E 48 ST,,136,168,137,167,G00019443,,19,19
9444,E 48 ST,,126,134,127,135,G00019444,,19,19
9445,POST ROAD,,,,,,G00019445,OLD POST ROAD,19,19
9446,E 49 ST,,127,171,130,164,G00019446,,19,19
9447,E 49 ST,,119,123,120,128,G00019447,,19,19
9448,POST ROAD,,,,,,G00019448,OLD POST ROAD,19,19
9449,E 50 ST,,149,185,148,186,G00019449,,19,19
9450,POST ROAD,,,,,,G00019450,OLD POST ROAD,19,19
9451,E 51 ST,,,,159,163,G00019451,,19,19
9452,E 50 ST,,139,147,138,146,G00019452,,19,19
9453,POST ROAD,,,,,,G00019453,OLD POST ROAD,19,19
9454,,2 AVE,963,987,962,986,G00002662,,19,19
9455,POST ROAD,,,,,,G00019455,OLD POST ROAD,19,19
9456,E 53 ST,,,,,,G00019456,,19,19
9457,E 51 ST,,122,156,123,157,G00019457,,19,19
9458,E 53 ST,,,,,,G00019458,,19,19
9459,POST ROAD,,,,,,G00019459,OLD POST ROAD,19,19
9460,E 54 ST,,335,351,338,362,G00019460,,19,19
9461,E 54 ST,,,,,,G00019461,,19,19
9462,POST ROAD,,,,,,G00019462,OLD POST ROAD,19,19
9463,E 55 ST,,,,,,G00019463,,19,19
9464,E 55 ST,,251,279,250,280,G00019464,,19,19
9465,POST ROAD,,,,,,G00019465,OLD POST ROAD,19,19
9466,E 56 ST,,,,,,G00019466,,19,19
9467,E 56 ST,,,,,,G00019467,,19,19
9468,POST ROAD,,,,,,G00019468,OLD POST ROAD,19,19
9469,E 57 ST,,,,,,G00019469,,19,19
9470,E 57 ST,,,,150,166,G00019470,,19,19
9471,POST ROAD,,,,,,G00019471,OLD POST ROAD,19,19
9472,E 58 ST,,172,180,171,179,G00019472,,19,19
9473,E 58 ST,,150,170,149,169,G00019473,,19,19
9474,POST ROAD,,,,,,G00019474,OLD POST ROAD,19,19
9475,E 59 ST,,,,,,G00019475,,19,19
9476,E 59 ST,,,,,,G00019476,,19,19
9477,POST ROAD,,,,,,G00019477,OLD POST ROAD,19,19
9478,E 60 ST,,,,,,G00019478,,19,19
9479,E 60 ST,,,,,,G00019479,,19,19
9480,POST ROAD,,,,,,G00019480,OLD POST ROAD,19,19
9481,E 61 ST,,154,180,155,181,G00019481,,19,19
9482,E 61 ST,,150,152,151,153,G00019482,,19,19
9483,POST ROAD,,,,,,G00019483,OLD POST ROAD,19,19
9484,E 62 ST,,,,,,G00019484,,19,19
9485,E 62 ST,,,,,,G00019485,,19,19
9486,SECOND AVE,,,,,,G00019486,,19,19
9487,POST ROAD,,,,,,G00019487,OLD POST ROAD,19,19
9488,SECOND AVE,,,,,,G00019488,,19,19
9489,POST ROAD,,,,,,G00019489,OLD POST ROAD,19,19
9490,E 63 ST,,,,,,G00019490,,19,19
9491,E 63 ST,,,,,,G00019491,,19,19
9492,POST ROAD,,,,,,G00019492,OLD POST ROAD,19,19
9493,E 64 ST,,,,,,G00019493,,19,19
9494,E 64 ST,,,,,,G00019494,,19,19
9495,POST ROAD,,,,,,G00019495,OLD POST ROAD,19,19
9496,E 65 ST,,,,,,G00019496,,19,19
9497,E 65 ST,,,,,,G00019497,,19,19
9498,POST ROAD,,,,,,G00019498,OLD POST ROAD,19,19
9499,E 66 ST,,,,,,G00019499,,19,19
9500,E 66 ST,,,,,,G00019500,,19,19
9501,POST ROAD,,,,,,G00019501,OLD POST ROAD,19,19
9502,E 91 ST,,,,,,G00019502,,12,None
9503,E 93 ST,,,,,,G00019503,,12,12
9504,E 94 ST,,,,,,G00019504,,12,12
9505,E 96 ST,,,,,,G00019505,,12,12
9506,E 97 ST,,,,,,G00019506,,12,12
9513,AVE A,,,,,,G00019513,,None,None
9514,E 102 ST,,,,,,G00019514,,12,12
9515,AVE A,,,,,,G00019515,,None,None
9516,E 104 ST,,,,,,G00019516,,None,None
9517,E 103 ST,,,,,,G00019517,,12,12
9518,AVE A,,,,,,G00019518,,None,None
9519,E 105 ST,,,,,,G00019519,,None,None
9520,E 104 ST,,,,,,G00019520,,12,12
9521,AVE A,,,,,,G00019521,,None,None
9522,E 105 ST,,,,,,G00019522,,12,12
9523,E 110 ST,,,,,,G00019523,,12,12
9524,E 109 ST,,,,,,G00019524,,12,12
9525,E 108 ST,,,,,,G00019525,,12,12
9526,E 89 ST,,,,,,G00019526,,12,None
9527,W 73 ST,,,,,,G00019527,,19,19
9528,W 73 ST,,,,,,G00019528,,19,19
9529,W 74 ST,,,,,,G00019529,,19,19
9530,W 74 ST,,,,,,G00019530,,19,19
9531,W 75 ST,,,,,,G00019531,,19,19
9532,W 75 ST,,,,,,G00019532,,19,19
9533,W 76 ST,,,,,,G00019533,,19,19
9534,W 77 ST,,,,,,G00019534,,19,19
9535,W 78 ST,,,,,,G00019535,,19,19
9536,W 78 ST,,,,,,G00019536,,19,19
9537,W 77 ST,,,,,,G00019537,,19,19
9538,W 76 ST,,,,,,G00019538,,19,19
9539,W 79 ST,,,,,,G00019539,,19,19
9540,W 79 ST,,,,,,G00019540,,19,19
9541,W 80 ST,,,,,,G00019541,,19,19
9542,W 80 ST,,,,,,G00019542,,19,19
9543,W 81 ST,,,,,,G00019543,,19,19
9544,W 81 ST,,,,,,G00019544,,19,19
9545,W 82 ST,,,,,,G00019545,,19,19
9546,W 82 ST,,,,,,G00019546,,19,19
9547,W 83 ST,,,,,,G00019547,,19,19
9548,W 83 ST,,,,,,G00019548,,19,19
9552,FIRST AVE,,,,,,G00019552,,19,19
9553,,,,,,,G00019553,,19,19
9554,FIRST AVE,,,,,,G00019554,,19,19
9555,SECOND AVE,,,,,,G00019555,,19,19
9556,,,,,,,G00019556,,19,19
9557,SECOND AVE,,,,,,G00019557,,19,19
9580,EIGHTH AVE,,,,,,G00019580,,19,19
9582,EIGHTH AVE,,,,,,G00019582,,19,19
9583,EIGHTH AVE,,,,,,G00019583,,19,19
9585,EIGHTH AVE,,,,,,G00019585,,19,19
9587,NINTH AVE,,,,,,G00019587,,19,19
9588,NINTH AVE,,,,,,G00019588,,19,19
9589,W 81 ST,,,,,,G00019589,,19,19
9590,W 81 ST,,,,,,G00019590,,19,19
9591,,,,,,,G00019591,,12,12
9592,EIGHTH AVE,,,,,,G00019592,,19,19
9600,W 82 ST,,,,,,G00019600,,19,19
9602,W 83 ST,,,,,,G00019602,,19,19
9605,SIXTH AVE,,,,,,G00019605,,19,19
9606,W 84 ST,,,,,,G00019606,,19,19
9607,SEVENTH AVE,,,,,,G00019607,,19,19
9609,SIXTH AVE,,,,,,G00019609,,19,19
9610,W 85 ST,,,,,,G00019610,,19,19
9611,W 82 ST,,,,,,G00019611,,19,19
9612,SEVENTH AVE,,,,,,G00019612,,19,19
9614,SIXTH AVE,,,,,,G00019614,,19,19
9615,W 86 ST,,,,,,G00019615,,12,19
9616,W 83 ST,,,,,,G00019616,,19,19
9617,SEVENTH AVE,,,,,,G00019617,,19,19
9619,W 84 ST,,,,,,G00019619,,19,19
9620,SEVENTH AVE,,,,,,G00019620,,19,19
9621,W 86 ST,,,,,,G00019621,,12,19
9622,W 85 ST,,,,,,G00019622,,19,19
9623,W 86 ST,,,,,,G00019623,,12,19
9627,W 79 ST,,,,,,G00019627,,19,19
9628,SIXTH AVE,,,,,,G00019628,,19,19
9629,W 80 ST,,,,,,G00019629,,19,19
9631,W 79 ST,,,,,,G00019631,,19,19
9632,SIXTH AVE,,,,,,G00019632,,19,19
9633,W 81 ST,,,,,,G00019633,,19,19
9634,SEVENTH AVE,,,,,,G00019634,,19,19
9635,SIXTH AVE,,,,,,G00019635,,19,19
9636,W 79 ST,,,,,,G00019636,,19,19
9637,SEVENTH AVE,,,,,,G00019637,,19,19
9638,W 80 ST,,,,,,G00019638,,19,19
9639,SEVENTH AVE,,,,,,G00019639,,19,19
9640,W 81 ST,,,,,,G00019640,,19,19
9643,FIFTH AVE,,,,,,G00019643,,19,19
9644,FIFTH AVE,,,,,,G00019644,,19,19
9645,SIXTH AVE,,,,,,G00019645,,19,19
9646,,,,,,,G00019646,,19,19
9647,SIXTH AVE,,,,,,G00019647,,19,19
9648,SIXTH AVE,,,,,,G00019648,,19,19
9649,W 60 ST,,,,,,G00019649,,19,19
9650,SIXTH AVE,,,,,,G00019650,,19,19
9651,W 61 ST,,,,,,G00019651,,19,19
9652,SEVENTH AVE,,,,,,G00019652,,19,19
9653,W 60 ST,,,,,,G00019653,,19,19
9654,SIXTH AVE,,,,,,G00019654,,19,19
9655,W 62 ST,,,,,,G00019655,,19,19
9656,SEVENTH AVE,,,,,,G00019656,,19,19
9657,W 61 ST,,,,,,G00019657,,19,19
9658,SIXTH AVE,,,,,,G00019658,,19,19
9659,W 63 ST,,,,,,G00019659,,19,19
9660,W 60 ST,,,,,,G00019660,,19,19
9661,SEVENTH AVE,,,,,,G00019661,,19,19
9662,W 62 ST,,,,,,G00019662,,19,19
9663,SIXTH AVE,,,,,,G00019663,,19,19
9664,W 64 ST,,,,,,G00019664,,19,19
9665,W 61 ST,,,,,,G00019665,,19,19
9666,SEVENTH AVE,,,,,,G00019666,,19,19
9667,W 63 ST,,,,,,G00019667,,19,19
9668,SIXTH AVE,,,,,,G00019668,,19,19
9669,W 65 ST,,,,,,G00019669,,19,19
9670,W 62 ST,,,,,,G00019670,,19,19
9671,SEVENTH AVE,,,,,,G00019671,,19,19
9672,W 64 ST,,,,,,G00019672,,19,19
9673,SIXTH AVE,,,,,,G00019673,,19,19
9674,W 66 ST,,,,,,G00019674,,19,19
9675,W 63 ST,,,,,,G00019675,,19,19
9676,SEVENTH AVE,,,,,,G00019676,,19,19
9677,W 65 ST,,,,,,G00019677,,19,19
9678,SIXTH AVE,,,,,,G00019678,,19,19
9679,W 67 ST,,,,,,G00019679,,19,19
9680,W 64 ST,,,,,,G00019680,,19,19
9681,SEVENTH AVE,,,,,,G00019681,,19,19
9682,W 66 ST,,,,,,G00019682,,19,19
9683,SIXTH AVE,,,,,,G00019683,,19,19
9684,W 68 ST,,,,,,G00019684,,19,19
9685,W 65 ST,,,,,,G00019685,,19,19
9686,SEVENTH AVE,,,,,,G00019686,,19,19
9687,W 67 ST,,,,,,G00019687,,19,19
9688,SIXTH AVE,,,,,,G00019688,,19,19
9689,W 69 ST,,,,,,G00019689,,19,19
9690,W 66 ST,,,,,,G00019690,,19,19
9691,SEVENTH AVE,,,,,,G00019691,,19,19
9692,W 68 ST,,,,,,G00019692,,19,19
9693,SIXTH AVE,,,,,,G00019693,,19,19
9694,W 70 ST,,,,,,G00019694,,19,19
9695,W 67 ST,,,,,,G00019695,,19,19
9696,SEVENTH AVE,,,,,,G00019696,,19,19
9697,W 69 ST,,,,,,G00019697,,19,19
9698,SIXTH AVE,,,,,,G00019698,,19,19
9699,HARSENS RD,,,,,,G00019699,HARSEN'S RD,19,19
9700,W 68 ST,,,,,,G00019700,,19,19
9701,SEVENTH AVE,,,,,,G00019701,,19,19
9702,W 70 ST,,,,,,G00019702,,19,19
9703,SIXTH AVE,,,,,,G00019703,,19,19
9704,W 72 ST,,,,,,G00019704,,19,19
9705,W 69 ST,,,,,,G00019705,,19,19
9706,SEVENTH AVE,,,,,,G00019706,,19,19
9707,HARSENS RD,,,,,,G00019707,HARSEN'S RD,19,19
9708,SIXTH AVE,,,,,,G00019708,,19,19
9709,W 73 ST,,,,,,G00019709,,19,19
9710,W 70 ST,,,,,,G00019710,,19,19
9711,SEVENTH AVE,,,,,,G00019711,,19,19
9712,W 72 ST,,,,,,G00019712,,19,19
9713,SIXTH AVE,,,,,,G00019713,,19,19
9714,W 74 ST,,,,,,G00019714,,19,19
9715,HARSENS RD,,,,,,G00019715,HARSEN'S RD,19,19
9716,SEVENTH AVE,,,,,,G00019716,,19,19
9717,W 73 ST,,,,,,G00019717,,19,19
9718,SIXTH AVE,,,,,,G00019718,,19,19
9719,W 75 ST,,,,,,G00019719,,19,19
9720,W 72 ST,,,,,,G00019720,,19,19
9721,SEVENTH AVE,,,,,,G00019721,,19,19
9722,W 74 ST,,,,,,G00019722,,19,19
9723,SIXTH AVE,,,,,,G00019723,,19,19
9724,W 76 ST,,,,,,G00019724,,19,19
9725,W 73 ST,,,,,,G00019725,,19,19
9726,SEVENTH AVE,,,,,,G00019726,,19,19
9727,W 75 ST,,,,,,G00019727,,19,19
9728,SIXTH AVE,,,,,,G00019728,,19,19
9729,W 77 ST,,,,,,G00019729,,19,19
9730,W 74 ST,,,,,,G00019730,,19,19
9731,SEVENTH AVE,,,,,,G00019731,,19,19
9732,W 76 ST,,,,,,G00019732,,19,19
9733,SIXTH AVE,,,,,,G00019733,,19,19
9734,W 78 ST,,,,,,G00019734,,19,19
9735,W 75 ST,,,,,,G00019735,,19,19
9736,SEVENTH AVE,,,,,,G00019736,,19,19
9737,W 77 ST,,,,,,G00019737,,19,19
9738,SIXTH AVE,,,,,,G00019738,,19,19
9739,W 76 ST,,,,,,G00019739,,19,19
9740,SEVENTH AVE,,,,,,G00019740,,19,19
9741,W 78 ST,,,,,,G00019741,,19,19
9742,W 77 ST,,,,,,G00019742,,19,19
9743,SEVENTH AVE,,,,,,G00019743,,19,19
9744,W 78 ST,,,,,,G00019744,,19,19
9748,AVE B,,,,,,G00019748,,19,19
9749,,,,,,,G00019749,JONES,19,19
9750,AVE B,,,,,,G00019750,,19,19
9751,,,,,,,G00019751,JONES,19,19
9752,E 83 ST,,,,,,G00019752,,19,19
9753,E 83 ST,,,,,,G00019753,,19,19
9754,,,,,,,G00019754,JONES,19,19
9755,E 83 ST,,,,,,G00019755,,19,19
9756,W 66 ST,,,,,,G00019756,,19,19
9763,AVE A,,,,,,G00019763,,19,19
9764,,,,,,,G00019764,RIKER,19,19
9765,AVE A,,,,,,G00019765,,19,19
9766,,,,,,,G00019766,RIKER,19,19
9767,E 75 ST,,,,,,G00019767,,19,19
9768,E 75 ST,,,,,,G00019768,,19,19
9769,FIRST AVE,,,,,,G00019769,,19,19
9770,,,,,,,G00019770,RIKER,19,19
9771,FIRST AVE,,,,,,G00019771,,19,19
9772,SECOND AVE,,,,,,G00019772,,19,19
9773,,,,,,,G00019773,RIKER,19,19
9774,SECOND AVE,,,,,,G00019774,,19,19
9776,BLOOMINGDALE RD,,,,,,G00019776,,19,19
9777,BLOOMINGDALE RD,,,,,,G00019777,,19,19
9778,,,,,,,G00019778,CUDLIPP,19,19
9781,,,,,,,G00019781,,12,12
9782,ELEVENTH AVE,,,,,,G00019782,,12,12
9783,,,,,,,G00019783,,12,12
9784,ELEVENTH AVE,,,,,,G00019784,,12,12
9785,,,,,,,G00019785,,12,12
9786,,,,,,,G00019786,,12,12
9788,TWELFTH AVE,,,,,,G00019788,,12,12
9789,,,,,,,G00019789,,12,12
9791,BLOOMINGDALE RD,,,,,,G00019791,,12,12
9792,BLOOMINGDALE RD,,,,,,G00019792,,12,12
9793,ELEVENTH AVE,,,,,,G00019793,,12,12
9794,,,,,,,G00019794,,12,12
9795,ELEVENTH AVE,,,,,,G00019795,,12,12
9796,,,,,,,G00019796,,12,12
9797,,,,,,,G00019797,,12,12
9798,W 156 ST,,,,,,G00019798,,12,12
9799,W  160 ST,,,,,,G00019799,,12,12
9800,W 161 ST,,,,,,G00019800,,12,12
9801,W 162 ST ,,,,,,G00019801,,12,12
9803,W 159 ST ,,,,,,G00019803,,12,12
9804,W  158 ST,,,,,,G00019804,,12,12
9805,W  159 ST,,,,,,G00019805,,12,12
9806,W  163 ST,,,,,,G00019806,,12,12
9823,W 166 ST,,,,,,G00019823,,12,12
9829,W 165 ST ,,,,,,G00019829,,12,12
9831,SIXTH AVE,,,,,,G00019831,,12,12
9832,W 87 ST,,,,,,G00019832,,12,12
9833,SIXTH AVE,,,,,,G00019833,,12,12
9834,W 88 ST,,,,,,G00019834,,12,12
9835,SEVENTH AVE,,,,,,G00019835,,12,12
9836,W 87 ST,,,,,,G00019836,,12,12
9837,SIXTH AVE,,,,,,G00019837,,12,12
9838,W 89 ST,,,,,,G00019838,,12,12
9839,SEVENTH AVE,,,,,,G00019839,,12,12
9840,W 88 ST,,,,,,G00019840,,12,12
9841,SIXTH AVE,,,,,,G00019841,,12,12
9842,W 90 ST,,,,,,G00019842,,12,12
9843,W 87 ST,,,,,,G00019843,,12,12
9844,SEVENTH AVE,,,,,,G00019844,,12,12
9845,W 89 ST,,,,,,G00019845,,12,12
9846,SIXTH AVE,,,,,,G00019846,,12,12
9847,W 91 ST,,,,,,G00019847,,12,12
9848,W 88 ST,,,,,,G00019848,,12,12
9849,SEVENTH AVE,,,,,,G00019849,,12,12
9850,W 90 ST,,,,,,G00019850,,12,12
9851,SIXTH AVE,,,,,,G00019851,,12,12
9852,W 92 ST,,,,,,G00019852,,12,12
9853,W 89 ST,,,,,,G00019853,,12,12
9854,SEVENTH AVE,,,,,,G00019854,,12,12
9855,W 91 ST,,,,,,G00019855,,12,12
9856,SIXTH AVE,,,,,,G00019856,,12,12
9857,W 93 ST,,,,,,G00019857,,12,12
9858,W 90 ST,,,,,,G00019858,,12,12
9859,SEVENTH AVE,,,,,,G00019859,,12,12
9860,W 92 ST,,,,,,G00019860,,12,12
9861,SIXTH AVE,,,,,,G00019861,,12,12
9863,W 91 ST,,,,,,G00019863,,12,12
9864,SEVENTH AVE,,,,,,G00019864,,12,12
9865,W 93 ST,,,,,,G00019865,,12,12
9866,SIXTH AVE,,,,,,G00019866,,12,12
9867,W 164 ST ,,,,,,G00019867,,12,12
9869,W 92 ST,,,,,,G00019869,,12,12
9870,SEVENTH AVE,,,,,,G00019870,,12,12
9871,W 94 ST,,,,,,G00019871,,12,12
9872,SIXTH AVE,,,,,,G00019872,,12,12
9874,W 93 ST,,,,,,G00019874,,12,12
9875,SEVENTH AVE,,,,,,G00019875,,12,12
9879,W 94 ST,,,,,,G00019879,,12,12
9880,SEVENTH AVE,,,,,,G00019880,,12,12
9882,SIXTH AVE,,,,,,G00019882,,12,12
9884,W 95 ST,,,,,,G00019884,,12,12
9885,SEVENTH AVE,,,,,,G00019885,,12,12
9886,W 96 ST,,,,,,G00019886,,12,12
9887,SIXTH AVE,,,,,,G00019887,,12,12
9889,W 96 ST,,,,,,G00019889,,12,12
9890,SEVENTH AVE,,,,,,G00019890,,12,12
9891,W 98 ST,,,,,,G00019891,,12,12
9892,SIXTH AVE,,,,,,G00019892,,12,12
